N1 N2 Na Tsplit dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
18.02575 1.82347 26.34159 26 23 114.094 25.376 40.282 26.473 53.34 17.85 12.266 11.579 8.206 15.212 48.066 19.825 0.0204599 0.0077153 0.004285 0.0042276 0.0219599 0.008988 0.0086663 0.0113424 -0.2049564 0.6030846 -0.7002434 1.3185552 0.0770125 0.0118436 0.0646401 0.0104374 0.7341308 0.0867755 0.6811373 0.000829729068297749 0.978164436457309 7.92415519182207e-05 0.0115438766262408 0.000155603596301663 0.00907613714319451 1.19961866884702e-05 2.95200821225666e-05 1.1995766282743e-05 1.19957641315777e-05 1.19960576806623e-05 2.54905929041625e-05 1.19958025516467e-05 1.1995350351171e-05 1.19950984858398e-05 1.19948555397465e-05 0.000126988649164855 0.000126988649164855 0.000989123056110718
13.76721 16.80803 9.65062 26 24 106.398 32.544 16.184 17.288 32.584 14.514 45.048 15.416 12.582 15.02 30.706 22.087 0.0175336 0.0072395 0.0188749 0.006175 0.0221437 0.0112284 0.0232886 0.0091522 -0.6120278 0.7732045 -0.6144207 0.6964864 0.0612268 0.0075408 0.0430225 0.0070502 0.5553002 0.1000784 0.5370311 0.014096686466415 0.439470105433842 0.0227544393601324 0.150660720741359 0.00137498959937504 0.370601531173685 3.53784330448466e-05 3.53896017485451e-05 3.5384001840188e-05 0.000438857547364025 3.53815480731714e-05 0.000319391739580681 3.54572927939278e-05 3.54184187641892e-05 3.54189407132852e-05 3.54497012684064e-05 0.000970727377340541 0.000970727377340541 0.000996309682562512
24.36724 25.53684 24.79716 26 25 48.486 9.032 0.004 0.063 15.428 5.01 20.21 5.098 12.844 4.151 -9 0 0.0385721 0.0070168 0.0302537 0.0058697 0.0517253 0.0064428 0.0395914 0.005185 -1.0604522 0.3678266 -0.9847116 0.3811774 0.0786694 0.0105356 0.0442565 0.0088971 0.3966894 0.0574819 0.2313008 0.0030635735849086 0.960635654313451 1.58207016893209e-05 0.0171813516688015 1.57702008972453e-05 0.0186864153161652 1.5809790296661e-05 1.58047508453689e-05 1.58118117603252e-05 1.57890264138672e-05 1.58540744942816e-05 0.000259117359255318 1.57946350543365e-05 1.58236991989973e-05 1.58095506133051e-05 1.57995161548803e-05 0.000369816836884245 0.000369816836884245 0.000991174285451208
23.60638 27.90447 11.22102 26 26 44.706 7.514 0.042 0.939 14.684 4.988 18.952 4.186 11.028 3.446 -8.908 2.057 0.0360758 0.0055152 0.0291773 0.0050976 0.0488311 0.0052271 0.0370422 0.0046363 -1.0848538 0.3079161 -0.880215 0.3569101 0.0662955 0.0076397 0.0336689 0.0064014 0.3455465 0.0505335 0.1712305 0.000400425633986446 0.964239691656965 1.87817815061371e-05 0.0237814287930525 1.87852091935594e-05 0.011353071376372 1.87822927198595e-05 1.87843764725195e-05 1.87789607850192e-05 1.87776871941378e-05 1.87849177244763e-05 1.87829015431335e-05 1.87841808428365e-05 1.87777967964344e-05 1.87783025576482e-05 1.87841322883195e-05 0.00015025875816323 0.00015025875816323 0.000989319420002186
28.6222 0.89139 27.18451 26 27 58.176 40.125 10.576 19.629 32.416 28.149 7.21 3.763 7.974 5.365 5.804 26.93 0.0365305 0.0098848 0.0071638 0.0037943 0.0387035 0.0097002 0.0185369 0.0103801 -0.2233204 0.4426143 -1.9823129 1.071458 0.0793771 0.0129011 0.0575299 0.0100398 0.5810175 0.0875739 0.7787043 0.000850446393768115 0.736897964336517 6.11070640283245e-05 0.00703660155838391 6.47452400116095e-05 0.00128669269525977 4.56098874635027e-05 4.34427230715037e-05 4.56202643465471e-05 4.56454543497299e-05 0.100612025646268 0.0983308720847038 0.000556064118196919 0.0540319473045004 4.56125123941013e-05 4.56027167368024e-05 0.253734371921774 0.253734371921774 0.405745192443704
19.57597 5.10601 5.72093 26 28 112.38 23.192 32.2 12.164 61.584 17.291 17.48 6.775 1.116 4.804 46.206 11.452 0.0194221 0.0062607 0.0055559 0.0030359 0.0198312 0.0062204 0.0064294 0.0053163 -0.0807273 0.5285234 -0.1973752 0.9139568 0.0574857 0.0074796 0.0449967 0.0072438 0.6514816 0.081172 0.3894065 0.00198727467220014 0.442135272237776 0.00356116162793613 0.357213101389551 0.00177812397928478 0.192781464734173 5.43479210430615e-05 5.43612567713664e-05 5.43686404398454e-05 5.43443461399099e-05 5.43581360047163e-05 5.4367359786399e-05 5.43687630149054e-05 5.43650721081515e-05 5.4356496190028e-05 5.43633675809386e-05 0.000434928780706144 0.000434928780706144 0.000991727344419813
23.58546 21.62327 6.84195 26 29 55.29 27.451 0.984 4.88 20.018 11.261 22.35 11.945 11.938 7.09 2.554 16.506 0.0328687 0.0075015 0.0237025 0.0045634 0.0416722 0.0085648 0.0310722 0.0049055 -0.8578125 0.3876795 -0.9633364 0.4120821 0.0609439 0.0070816 0.0326583 0.0054948 0.374817 0.0652928 0.3619485 0.00503786157865553 0.7014084052924 0.000824544206182789 0.106187015868457 0.000312685578781294 0.186006256715856 2.23981956414072e-05 2.34410793348736e-05 2.25271027251008e-05 2.25680757640532e-05 2.19220320607281e-05 2.19200430385284e-05 2.21825649516177e-05 2.22090235936859e-05 2.19256819016739e-05 2.21369606548585e-05 0.00017917601207857 0.00017917601207857 0.000989563461211887
20.93516 11.21888 28.52477 26 30 50.56 29.177 4.072 13.016 18.658 13.78 16.894 8.082 10.936 5.786 34.418 17.421 0.0325396 0.0082853 0.0176943 0.0047838 0.040901 0.0093902 0.0293105 0.0076482 -0.8030691 0.5151097 -1.5332289 0.6083347 0.0809851 0.0117463 0.0558681 0.0101187 0.534955 0.0762679 0.4031641 0.0253442600805403 0.352832134353303 5.87053861864549e-05 0.490322057103027 5.87005670280234e-05 0.130797153667595 5.86942153961141e-05 5.86950578880579e-05 5.8703790126685e-05 5.86993232207103e-05 5.86997444856018e-05 5.87007909515537e-05 5.86960938787713e-05 5.86988283719042e-05 5.87000138738675e-05 5.87009841274273e-05 0.000469642980874057 0.000469642980874057 0.000992023274385363
16.22199 1.2217 5.62018 26 31 101.784 13.077 41.206 7.804 56.356 12.284 4.212 2.421 0.01 0.224 47.5 8.202 0.0158707 0.0044027 0.001194 0.0009065 0.0159549 0.003594 0.0012211 0.0010073 -0.0413886 0.5609435 -0.0700498 0.915369 0.057303 0.0074684 0.0487706 0.0073253 0.7455772 0.0594931 0.0571459 0.00531364422824676 0.856959171741445 0.00114267091938204 0.0849527910900731 0.00172996281151655 0.0497555177018956 1.46332642147582e-05 1.45957716211298e-05 1.4643074008018e-05 1.46477878644329e-05 1.46528595958585e-05 1.45971039394657e-05 1.46331859184473e-05 1.4631681022923e-05 1.45950164735065e-05 1.46117627824162e-05 0.000117038146492343 0.000117038146492343 0.000989039042160824
18.20602 26.60107 22.83947 26 32 48.204 15.255 0.288 2.924 12.706 5.339 22.322 8.438 12.888 4.916 1.876 14.383 0.0319967 0.0066093 0.0309239 0.0059897 0.0471325 0.0072483 0.0397447 0.0051969 -1.3283198 0.370561 -0.9205052 0.4241447 0.0761653 0.0105911 0.044705 0.0088933 0.4211493 0.0604915 0.2552216 0.00485434104616556 0.879666902799727 7.85563709953526e-05 0.062664214882339 3.06579185432145e-05 0.0518860210297698 3.06636717393173e-05 0.000476835529848138 3.06546236488643e-05 3.06643441629351e-05 3.06710666757446e-05 9.71272837871976e-05 3.06660867443629e-05 3.06815796500684e-05 3.06586868000006e-05 3.06830794032323e-05 0.000758010683970784 0.000758010683970784 0.000994488909163965
22.81837 18.55441 4.54596 26 33 49.362 31.928 2.636 7.47 19.786 16.301 18.772 12.278 8.168 4.463 22.592 11.107 0.0312317 0.0070486 0.0208902 0.0048918 0.0389144 0.0088495 0.0274744 0.0059294 -0.7651421 0.4546598 -0.9371862 0.5422713 0.058376 0.0064501 0.032315 0.0055119 0.3926239 0.0752958 0.4061215 0.000219080685824112 0.724538830839754 4.47836068251437e-05 0.136461431877023 0.000213122197076693 0.137278780907453 4.45374042893165e-05 4.47654177274566e-05 4.47773779519217e-05 4.48744016180267e-05 4.51038990121377e-05 4.47947028511952e-05 4.50642477918226e-05 0.000840260333522079 4.47694918971168e-05 4.50226093831718e-05 0.00115428143011903 0.00115428143011903 0.000997896529946356
0.90623 2.77899 7.66827 26 34 69.648 9.731 56.062 8.931 3.178 2.03 10.408 4.507 0 0 21.906 7.174 0.0008839 0.0006859 0.0029137 0.001607 0.0008958 0.0005723 0.0029337 0.0012704 -0.0711981 0.9286557 -0.0780484 0.872524 0.0597417 0.0089519 0.0578429 0.0089301 0.9392362 0.0278511 0.0100736 0.00661391218195255 0.806152763021554 0.000315129825869154 0.0821978612162725 0.00150018413213478 0.102942157005946 2.78175387597473e-05 2.77923012199453e-05 2.77815045378378e-05 2.77874351460322e-05 2.78038758100997e-05 2.78039514999103e-05 2.78088570073385e-05 2.77758694618072e-05 2.78126293939425e-05 2.78086534342459e-05 0.000222383702709543 0.000222383702709543 0.000989928718870518
4.68688 14.19662 24.5887 26 35 115.624 21.064 45.528 23.994 14.528 5.914 49.534 13.269 6.034 13.821 51.402 16.772 0.0062225 0.0046274 0.0159341 0.0060965 0.0088575 0.0099392 0.0184348 0.0101491 -0.4571943 1.0378748 -0.298544 0.7694615 0.0760754 0.0116265 0.0649971 0.0102537 0.7552851 0.0774525 0.6181801 0.0148229873957525 0.819065023068213 0.000392162735456126 0.0271350316957754 0.00148176065107929 0.136776094711242 3.27128619956923e-05 3.26714345292369e-05 3.2704848382211e-05 3.26802049815719e-05 3.27067614638328e-05 3.26917101264374e-05 3.26922844963061e-05 3.26843004760396e-05 3.27092567524811e-05 3.26860792784214e-05 0.000261561511354256 0.000261561511354256 0.000990259520115914
16.3271 7.53506 21.81407 26 36 112.082 29.574 30.934 24.45 43.328 16.483 28.004 10.884 9.816 15.144 44.802 21.378 0.0190004 0.0076377 0.0103418 0.0049396 0.0215783 0.0103398 0.0151229 0.0107943 -0.3315894 0.6515892 -0.6962136 1.0625124 0.0729001 0.0104437 0.058229 0.0090324 0.6767666 0.0890772 0.5713696 0.00584940651581365 0.922086676282079 0.00120012309286515 0.0274049198893411 0.00118327072713578 0.0421347771121838 1.40599919197189e-05 1.41461436476955e-05 1.41961224832416e-05 1.41349121617507e-05 1.40232338283686e-05 1.40639278314868e-05 1.40241018241009e-05 1.41145900908e-05 1.40339579480129e-05 1.40293988463713e-05 0.000112766188384942 0.000112766188384942 0.000989002952179661
29.91975 24.52997 24.11921 26 37 50.214 7.933 0.08 1.745 18.046 5.126 19.426 4.472 12.66 3.79 0.56 12.208 0.0439338 0.007301 0.0300987 0.0058764 0.0552797 0.0062088 0.0394014 0.0049785 -0.8596191 0.3321223 -0.9844058 0.4039574 0.079257 0.0099935 0.0422408 0.0082019 0.3687707 0.0548092 0.2422826 0.00242555154553734 0.573894866562462 0.000311558810778696 0.127458728811005 0.000349754383136925 0.294384805208361 5.61739918861381e-05 0.000468141669018887 5.61747846783262e-05 5.61759014981228e-05 5.61752310167721e-05 0.000257192350320137 5.61751919109291e-05 5.61737164848535e-05 5.61755811154674e-05 5.61762607898591e-05 0.00106250221089459 0.00106250221089459 0.000997101544009313
0.73964 5.90697 13.83084 26 38 83.226 12.014 59.702 10.739 2.606 1.818 20.918 6.986 0 0 33.456 8.126 0.0007226 0.0006076 0.0059002 0.0025369 0.0007346 0.0005125 0.0058961 0.0019691 -0.0721167 0.9248205 -0.0403429 0.7985975 0.0659514 0.0106503 0.0626399 0.0106636 0.9053189 0.0377969 0.0592233 0.00565681624527201 0.962616734726735 0.000703862909712469 0.0253841273295926 0.000663751150503604 0.00466856084537098 3.06214163748722e-05 3.06157580271998e-05 3.06163082831246e-05 3.06087258037309e-05 3.06334311776756e-05 3.06090104773203e-05 3.06079475026423e-05 3.05970082294393e-05 3.06264007708111e-05 3.06107861666125e-05 0.000244924604369788 0.000244924604369788 0.000990119064523285
11.99867 22.75799 2.08636 26 39 105.75 33.141 11.86 13.244 27.868 12.896 55.032 18.359 10.99 13.608 24.186 19.356 0.0158219 0.0069929 0.0227623 0.0057612 0.0210331 0.0117869 0.0264895 0.0080851 -0.7119007 0.8067484 -0.4788744 0.562764 0.0538812 0.0062354 0.0345891 0.0060679 0.4865912 0.1000366 0.6031099 0.00175806680687205 0.924056079940869 0.000256039695182674 0.0507645493436307 0.000761994262092255 0.0213589467087147 3.42519898355668e-05 3.42637217706418e-05 3.42581797874193e-05 3.42644271330927e-05 3.42550828232546e-05 0.000735983463752418 3.42604975604715e-05 3.4266608328414e-05 3.42555099337687e-05 3.42637617132411e-05 0.000975870836950248 0.000975870836950248 0.000996353913039163
20.17948 14.73922 6.38619 26 40 91.356 39.124 9.68 13.592 36.532 19.775 33.99 14.804 11.154 11.324 24.802 19.66 0.0243792 0.008202 0.0172264 0.0050677 0.0289379 0.0107974 0.0227508 0.0081795 -0.546764 0.5534073 -0.8152029 0.7338734 0.0584491 0.0072383 0.0376464 0.0062408 0.4887785 0.0949313 0.5439678 0.00060880102010283 0.906388484890332 0.000136867586978447 0.0422864497011205 6.51617284300057e-05 0.0504207755649109 9.34635270213142e-06 9.3453091799436e-06 9.34557648212178e-06 9.34473941403743e-06 9.34659095233988e-06 9.34671293447956e-06 9.34642039650631e-06 9.34535370491671e-06 9.34583464573653e-06 9.3466177133567e-06 7.47684533722293e-05 7.47684533722293e-05 0.000988682148064426
5.23833 1.97843 15.08302 26 41 86.168 11.799 60.352 10.627 18.606 6.52 7.21 3.345 0 0 35.642 7.761 0.0052543 0.002229 0.0020925 0.0012445 0.0052445 0.0018378 0.0020323 0.0009428 -0.0199493 0.7499124 0.0469311 0.9419399 0.0672901 0.0104671 0.0636167 0.010463 0.8975198 0.0358084 -0.0048209 0.00986739265700295 0.749609650592766 0.00054006682390783 0.0440721117251448 0.000263742553179056 0.195321207806927 3.25928770533524e-05 3.25732418656414e-05 3.25492942838964e-05 3.26082220788381e-05 3.25862197686239e-05 3.2591942370653e-05 3.2570464290615e-05 3.2568748404361e-05 3.26055848652653e-05 3.2581246090874e-05 0.000260658001585068 0.000260658001585068 0.000990251889349964
15.56629 24.49645 28.91492 26 42 50.38 19.393 0.566 4.679 11.944 6.218 24.04 10.165 13.83 5.97 3.864 18.4 0.0297155 0.0065354 0.0306268 0.0061492 0.0453607 0.0082768 0.0402127 0.0060229 -1.4107065 0.3989491 -0.9839012 0.4063197 0.080921 0.0121481 0.0507498 0.010306 0.4628195 0.064358 0.362985 0.00736526075107027 0.757297192737747 0.00229538572904782 0.155408769194512 0.000752688108495613 0.0752616801603499 5.03960781870927e-05 5.036133293728e-05 5.03395405210274e-05 5.036115480903e-05 5.06237419779722e-05 0.00116554377113455 5.03483783666814e-05 5.03491361446772e-05 5.03372782043719e-05 5.03629064947943e-05 0.00151847604489649 0.00151847604489649 0.00100105780248828
3.56972 10.76115 27.50563 26 43 108.628 24.448 59.492 20.797 11.866 5.4 36.046 11.253 1.224 4.646 54.082 9.934 0.0044878 0.0039027 0.0115121 0.0049544 0.0060545 0.0089051 0.0127016 0.0080562 -0.274004 1.0033951 -0.1541721 0.802913 0.0795453 0.0130657 0.0715454 0.0120539 0.8232951 0.0639537 0.5339502 0.00148855211544537 0.978034611829627 2.44895361659088e-05 0.0115699130299452 0.000160166980474495 0.00842239861679013 2.44890718071359e-05 7.94733286434391e-05 2.44872996147618e-05 2.44890413234526e-05 2.44881518390039e-05 2.44882457198159e-05 2.44904459672191e-05 2.44868630014801e-05 2.44864802985701e-05 2.4488963337404e-05 0.000250904736087069 0.000250904736087069 0.000990169537967262
17.42739 9.5542 1.70506 26 44 118.04 16.842 26.524 11.217 55.288 13.315 33.26 9.683 2.968 9.317 40.076 14.053 0.0170173 0.0054804 0.010096 0.0039774 0.0178125 0.0059981 0.0110374 0.0055563 -0.14594 0.5663299 -0.1869631 0.7716991 0.0539397 0.0061506 0.040383 0.006236 0.6071091 0.0805512 0.2591176 0.00559726476213556 0.872656803309397 0.00240528347373163 0.0541745906247667 0.000902119206403313 0.0637916623897873 2.30610515432227e-05 2.30699503006675e-05 2.30805960633642e-05 2.30558476937003e-05 2.30757661125734e-05 0.000262596008004095 2.3763220920436e-05 2.31825810842219e-05 2.40481650536774e-05 2.33430470023182e-05 0.000424905158492751 0.000424905158492751 0.000991642032585347
16.20732 4.54725 21.20062 26 45 116.742 19.604 39.888 22.369 50.64 14.78 19.856 9.985 6.358 13.392 48.316 18.512 0.0180053 0.0063758 0.0064029 0.0040563 0.0191108 0.0078522 0.0093598 0.0095395 -0.1493144 0.6238753 -0.4614951 1.1116382 0.0722446 0.0103677 0.0600405 0.0095111 0.7197423 0.0798841 0.5805113 0.000593980760812294 0.941656271421807 0.000192864607797608 0.0257021752010924 6.85293662818552e-05 0.0316892813208165 6.35282890472427e-06 6.35360063422247e-06 6.35101753939907e-06 6.35379492758136e-06 6.35423361222317e-06 3.28942560432073e-05 6.35176459507091e-06 1.31810068932807e-05 6.35135080964223e-06 6.35346743306965e-06 8.41935728137491e-05 8.41935728137491e-05 0.000988761729306598
2.70689 24.92281 12.765 26 46 113.756 25.931 26.54 19.715 7.758 4.102 69.36 18.086 10.098 16.361 42.222 18.828 0.0057104 0.0050507 0.024555 0.0065963 0.0107623 0.0126505 0.027838 0.0093695 -0.7577169 1.312476 -0.3729072 0.6056199 0.0640981 0.0085939 0.0489654 0.0079713 0.6297678 0.095333 0.7087147 0.00313942491110365 0.943137545370481 0.000392339593786919 0.0318415297619963 0.000240454522418504 0.0210516836598247 1.97026588104839e-05 1.97018428136812e-05 1.97023153279107e-05 1.97024501608773e-05 1.97019951956891e-05 1.97025008993176e-05 1.97019183641946e-05 1.97024095320737e-05 1.9701979012564e-05 1.97021102717016e-05 0.000157624302146303 0.000157624302146303 0.000989381533019274
2.47376 14.98825 10.72111 26 47 107.284 13.336 45.696 9.666 8.976 3.971 52.502 12.572 0.11 1.745 49.916 7.956 0.0025595 0.0015367 0.0147974 0.0044754 0.0026383 0.0020077 0.0149002 0.0038195 -0.0594311 0.9002241 -0.0453886 0.6059688 0.0622768 0.008856 0.0535983 0.0088978 0.7588837 0.0622794 0.0601121 0.0142547509538192 0.862227374441796 0.000560644218266124 0.0987459446149079 0.000176875552170775 0.0237201244828958 3.14313565379873e-05 3.14353355048782e-05 3.14332396444137e-05 3.14268918274955e-05 3.14319391258121e-05 3.14231311684139e-05 3.14225393373025e-05 3.14290040276428e-05 3.14254549702357e-05 3.14268439995237e-05 0.000251449241336838 0.000251449241336838 0.000990174134461185
25.92915 16.18448 29.52426 26 48 48.188 13.782 0.12 1.984 17.502 6.201 17.492 6.653 13.074 4.924 -6.804 8.118 0.0397571 0.0080643 0.0232548 0.0050534 0.049224 0.0070694 0.0348233 0.0049409 -0.8056837 0.3994584 -1.3739634 0.3988139 0.0824276 0.0120805 0.0509216 0.0101806 0.4524244 0.0587964 0.2070863 0.00917751704753086 0.848230744504732 0.000304645385871009 0.0692618398015083 3.13530079133492e-05 0.0726804468082207 3.13446512093128e-05 3.13404697380315e-05 3.13483742215504e-05 3.13435750254926e-05 3.13366594236305e-05 3.13467508737051e-05 3.13498004886221e-05 3.13488411658595e-05 3.13453886311087e-05 3.1348933446321e-05 0.000250774844305062 0.000250774844305062 0.000990168441495933
29.82505 16.71976 28.76338 26 49 46.604 7.006 0.002 0.045 17.96 4.72 15.992 4.121 12.648 3.858 -9 0 0.0439552 0.0077206 0.0238667 0.0048696 0.0524255 0.0059745 0.0352348 0.0045365 -0.6815861 0.3682413 -1.3372276 0.3936598 0.0832897 0.0110335 0.0493787 0.0094812 0.426534 0.0565197 0.2014253 0.00261548043904724 0.605470588803222 0.00017025670846193 0.148411430397117 4.46615528842949e-05 0.242352255417635 4.46381694810438e-05 4.46887184122278e-05 4.46136058940468e-05 4.46883363517372e-05 4.47297331738143e-05 0.000533486144437381 4.46136853629622e-05 4.45953118254029e-05 4.46562533924158e-05 4.46167233023041e-05 0.000846129241414665 0.000846129241414665 0.000995242555664668
11.47289 10.31541 4.84983 26 50 110.126 17.138 35.56 9.596 38.474 11.166 35.858 10.052 0.234 1.56 46.23 11.559 0.011323 0.0043021 0.010357 0.003654 0.0116717 0.0048764 0.0107392 0.004142 -0.0898763 0.6681349 -0.1122633 0.6548265 0.0567629 0.007454 0.045923 0.0071475 0.6856111 0.0684006 0.1556906 0.0157288149849289 0.869920777501887 0.00299638471362909 0.0501950722996341 0.00340150585734994 0.0575275956730663 2.29397157870706e-05 2.29776994990041e-05 2.30085478193653e-05 2.29516333468285e-05 2.2972141975133e-05 2.30343640551774e-05 2.30213064056726e-05 2.30011562011616e-05 2.29032542267146e-05 2.30391501884198e-05 0.000183915014587391 0.000183915014587391 0.000989603460421317
27.92373 5.06776 13.75942 26 51 93.692 38.431 12.002 17.423 50.124 25.429 19.098 9.113 12.468 12.329 28.424 22.982 0.0312045 0.0092536 0.0094322 0.0041505 0.0332155 0.0095118 0.0169606 0.009272 -0.2339155 0.4328589 -1.333162 1.0817959 0.0658303 0.0091786 0.0455119 0.0075892 0.5415072 0.0927366 0.610917 0.00480876520905936 0.945527007159685 0.00149437051000014 0.0280654014394273 0.000991628618428921 0.018929205461373 1.85467646021485e-05 1.83027334451971e-05 1.83506909630195e-05 1.84032186746516e-05 1.83028846508784e-05 1.83001601650156e-05 1.84136620253461e-05 1.83605415929345e-05 1.83440126586081e-05 1.8296933248405e-05 0.000146986041826799 0.000146986041826799 0.000989291810490276
11.48414 1.87044 21.87973 26 52 108.356 14.327 60.184 12.883 40.938 11.012 6.83 5.008 0.404 4.324 50.136 9.169 0.0118623 0.0041676 0.001968 0.0015168 0.0117483 0.0035053 0.002105 0.0029359 0.0189313 0.6639728 -0.0293769 0.9199102 0.0739132 0.0113692 0.066998 0.011293 0.8313614 0.0516706 0.1064925 0.00915670800345981 0.940507813369068 0.000183774696465669 0.0398337788421612 0.00171281176639958 0.00814291384856903 4.62206244834687e-05 4.62223351147256e-05 4.62220936119857e-05 4.62176155387044e-05 4.62231660686433e-05 4.62213101926089e-05 4.62215444210635e-05 4.6210173393711e-05 4.62228885351143e-05 4.62177225170034e-05 0.000369793046720113 0.000369793046720113 0.000991174083966839
7.32525 20.9087 28.67089 26 53 83.876 38.688 11.464 20.489 12.828 8.294 42.98 19.316 16.604 14.607 29.884 24.825 0.0155626 0.0067361 0.0259582 0.007597 0.0277456 0.0145493 0.0338187 0.010626 -1.3946273 0.9822386 -0.8423158 0.6415746 0.0776687 0.0119688 0.0569083 0.0099287 0.5908124 0.0927939 0.6770493 0.207915708015667 0.592664204609558 0.00113555295145153 0.0659673850677689 0.00739563815756152 0.123944596066316 3.62823546884167e-05 3.62809922770777e-05 3.62793740597572e-05 0.000650387246103271 3.62836844688591e-05 3.62797245402996e-05 3.62801638905198e-05 3.62791687620974e-05 3.62809872705747e-05 3.62814356165362e-05 0.000904418335576031 0.000904418335576031 0.000995741323544919
6.61642 16.74379 19.20842 26 54 105.788 33.974 32.688 23.321 18.032 8.916 48.488 16.282 6.58 12.124 50.14 15.679 0.009629 0.006005 0.018653 0.0066738 0.0143426 0.0128062 0.021983 0.0104572 -0.6365359 1.0454068 -0.4019615 0.7585878 0.0710534 0.0103118 0.0569124 0.0090577 0.6805773 0.0942628 0.6557668 0.00109391257022555 0.867001360776066 9.54176035023216e-05 0.0794097929092373 0.000124172788862517 0.0520407053828175 2.34644887684958e-05 2.34640413773989e-05 2.34661125356493e-05 2.34631781208688e-05 2.34625611685855e-05 2.34653401063295e-05 2.34638026110453e-05 2.34646973662599e-05 2.34619937579576e-05 2.34617534766634e-05 0.000187723030722677 0.000187723030722677 0.000989635615790283
20.25147 4.566 8.75647 26 55 115.294 20.855 31.29 15.714 62.316 16.358 17.504 8.041 4.184 10.552 44.88 15.427 0.0206229 0.0066546 0.0056208 0.0033939 0.0212637 0.0067953 0.0075327 0.0072503 -0.1117725 0.5259873 -0.3880606 1.0462415 0.0604672 0.0082297 0.0473454 0.0076116 0.6533288 0.0833486 0.5111838 0.00152951215639425 0.875221575185427 0.00156737686369288 0.0697459016498331 0.00013176682017267 0.0516287776525553 1.74983841639525e-05 1.75405875937567e-05 1.75058846253509e-05 1.75022924594374e-05 1.75048049371085e-05 1.75013093095093e-05 1.75078302896986e-05 1.75018059513655e-05 1.75173881793229e-05 1.75093844154165e-05 0.000140067805453349 0.000140067805453349 0.000989233421714125
17.09281 0.56824 15.14836 26 56 111.38 14.831 48.188 13.604 58.824 13.51 3.016 5.588 1.352 7.293 50.996 10.863 0.0173722 0.00521 0.0009178 0.0017404 0.0174117 0.004918 0.0014973 0.004712 -0.0054407 0.5491867 -0.0469341 1.0113556 0.067447 0.0098097 0.058302 0.0093783 0.7664222 0.0633733 0.4273514 0.00119158076596288 0.961024073723897 0.000218695756226557 0.0268415200013768 0.000142731923240162 0.0104490331563265 1.32374399639743e-05 1.32368899356657e-05 1.32380671987995e-05 1.32366422930909e-05 1.32367636561588e-05 1.32365503310017e-05 1.32358202646259e-05 1.32347886147621e-05 1.32365628154832e-05 1.32351478968054e-05 0.000105895765500149 0.000105895765500149 0.000988944898411197
10.88909 28.00678 14.03029 26 57 66.172 34.123 2.746 8.767 13.196 8.939 35.256 18.965 14.974 10.366 12.014 20.559 0.0214721 0.0066622 0.0289825 0.005917 0.0353651 0.0115026 0.0367129 0.0067755 -1.5003185 0.5922992 -0.8408962 0.4601105 0.0662913 0.0089835 0.0410641 0.0072346 0.4583794 0.0745045 0.5077294 0.00728120687691002 0.851220565938811 5.67485611306333e-05 0.0861559642254786 0.000900554888015522 0.0541207488844974 1.69646018516717e-05 1.69415605809021e-05 1.69530731817051e-05 1.69865437401245e-05 1.69439871064372e-05 0.000111628198279578 1.69499029126728e-05 1.69642283965536e-05 1.69369305981751e-05 1.69415985087532e-05 0.000230339899626639 0.000230339899626639 0.000989995929080445
17.87996 27.92229 14.13134 26 58 44.894 12.358 0.232 2.331 12.244 5.95 20.866 6.673 11.552 3.723 -2.018 13.178 0.0309411 0.0057679 0.0298077 0.0052522 0.0453517 0.0061748 0.038018 0.0050223 -1.3125347 0.3677398 -0.8934419 0.3539816 0.0684614 0.0083584 0.0380871 0.0071012 0.3915076 0.0576172 0.3089445 0.000332649406000315 0.956645723968642 9.20627645001012e-06 0.0283731860552398 9.20692037263047e-06 0.0145379414322 9.21153637980086e-06 9.21035834996046e-06 9.20904275757212e-06 9.20696499988876e-06 9.20835287731779e-06 9.2072301443312e-06 9.2147987982679e-06 9.20930274448402e-06 9.20294100111885e-06 9.20541304231242e-06 7.3678943359698e-05 7.3678943359698e-05 0.000988672947709428
