N1 N2 Na Tsplit M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
20.56008 25.39149 12.39262 0.5 21.52377 21.52377 12.96517 26.04508 16.44998 167.24441 201 201 35 65.182 12.465 0 0 14.024 4.831 14.812 5.333 36.346 10.781 -9 0 0.0131793 0.0040843 0.0133367 0.0040162 0.0141978 0.0033046 0.0144199 0.0032717 -0.3201102 0.5739174 -0.3310111 0.5592368 0.0132839 0.0039275 2.59e-05 0.0003935 0.0012767 0.0147818 0.8968674 7.48747720836459e-05 7.53457544717357e-05 7.53959449639282e-05 0.065270817381047 0.000140729824090693 0.0326597905081979 0.00187357101095544 0.139134249352587 0.00394354112171393 0.324651829695585 0.00020847327010447 0.187383104063693 0.00277759924911597 0.241579224860738 7.60403157343479e-05 7.54128749174307e-05
29.5652 27.27958 10.07782 0.5 1.89071 1.89071 7.05683 116.91223 14.40546 93.11894 365 365 36 58.042 11.134 0 0 14.646 5.114 14.686 5.179 28.71 9.34 -9 0 0.01111 0.0034908 0.0110424 0.0035508 0.0122207 0.0029662 0.012232 0.0029006 -0.3874696 0.5931186 -0.422507 0.5795157 0.0112525 0.0034359 0.0001763 0.0005398 0.0077753 0.0223961 0.8387139 8.35717630067726e-05 0.00137110715066824 0.00107814481249575 0.222735219178197 0.00155322753376595 0.132410662751518 0.00175716427353018 0.322300687354111 0.00156084271351635 0.0150645065494844 0.00186652763609869 0.247582017235672 0.00010596208314664 0.0503621795312593 8.39706178539277e-05 8.42088156761009e-05
23.12612 19.06946 4.4313 0.5 15.93954 15.93954 17.99355 85.34339 5.04727 146.69368 391 391 37 33.84 7.157 0 0 10.086 3.562 9.84 3.722 13.914 5.427 -9 0 0.005335 0.0019741 0.0053491 0.0020125 0.0067649 0.0017664 0.0066955 0.0018128 -0.8428218 0.6196349 -0.7998025 0.6358849 0.0053586 0.001954 1.65e-05 0.0002097 0.0011918 0.0168042 0.8734725 6.41672564600942e-05 6.44073326199885e-05 6.43019269619881e-05 0.0044851170996803 0.000571148599821649 0.0170003141126551 0.000617206807685216 0.231148473858638 0.00409204449412441 0.216698064960294 0.0004246402506575 0.20270257141642 0.00197257104099726 0.319966726467195 6.41713112578471e-05 6.40730645312394e-05
18.18077 6.06655 23.69163 0.5 26.94451 26.94451 16.89424 66.59977 3.77167 199.16228 432 432 38 96.36 17.388 0 0 16.308 6.933 14.754 6.948 65.298 15.87 -9 0 0.0233049 0.0060567 0.0230657 0.0060373 0.0231161 0.0048337 0.0226691 0.0048681 0.016254 0.5033833 0.0552574 0.5050528 0.0232561 0.0059417 7.08e-05 0.0007128 0.0015159 0.0151774 0.9038274 0.000125509327668398 0.000124309757173923 0.000123933922827105 0.000589383689298489 0.000126466157563719 0.00465428654627729 0.000125057859803905 0.0427335034101646 0.000177716985133937 0.328334991113851 0.000126164122340944 0.0246146244125631 0.00342653438342229 0.507381663965846 0.00287137401654946 0.0844644803295154
27.86246 23.0069 25.90521 0.5 5.39465 5.39465 17.09846 93.66232 0.63222 180.22346 3 3 39 111.988 18.953 0 0 24.198 8.51 22.372 7.815 65.418 15.945 -9 0 0.0264229 0.0071109 0.0256509 0.0063893 0.0269016 0.00577 0.026113 0.0052922 -0.096324 0.4836978 -0.0878064 0.4830828 0.0265588 0.0066986 0.000522 0.0011468 0.0099543 0.0203225 0.8781835 0.000616863401639455 0.00425156273297751 0.000338476295827139 0.062734708902304 0.000505153601123411 0.0149249463812604 0.00184270287062583 0.532941585639076 0.000243089505005772 0.00625531314550952 0.00316035405754032 0.361920633198879 0.00057724647181903 0.00952707700561969 8.04310403622419e-05 7.98557504311456e-05
3.80197 4.39277 7.88618 0.5 10.24523 10.24523 10.03792 53.44349 10.14188 33.81733 278 278 40 33.958 8.84 0 0 6.666 4.067 7.166 4.143 20.126 8.047 -9 0 0.0077007 0.0030789 0.0076733 0.0029583 0.0075518 0.0024142 0.0076928 0.0023601 0.0452863 0.7695803 -0.046592 0.7276161 0.0080131 0.0030291 0.0003261 0.00063 0.0206677 0.0364589 0.8226324 0.000266092393926454 0.00116661968240085 0.000822703676863983 0.00247224744713983 0.000747942577201785 0.0019271369918295 0.0118939487709506 0.771140999833491 0.000670225541958878 0.0096766458372656 0.00200706455693822 0.186010044363133 0.000627708666708365 0.010419894779573 7.53652388929046e-05 7.53596417260748e-05
16.09805 14.21567 9.06775 0.5 8.30932 8.30932 11.59393 18.97303 2.55973 61.48065 358 358 41 50.102 10.069 0 0 11.676 4.256 11.484 4.485 26.942 8.539 -9 0 0.0098581 0.0032385 0.0099186 0.0034126 0.0108852 0.0025965 0.0108311 0.0026927 -0.412184 0.6314238 -0.3796183 0.6368182 0.009954 0.0032539 6.57e-05 0.0004455 0.0032764 0.0205545 0.8803109 9.54001115722861e-05 0.000970058116833211 9.57075598297747e-05 0.0178785284168752 0.00141303923539742 0.0554933346424505 0.00271986865042959 0.162615852421697 0.00151020567840269 0.212699069514741 9.6050992095191e-05 0.361258334913005 0.00197339478475189 0.180989757840987 9.56274598705612e-05 9.57696610614144e-05
14.23673 23.45165 24.42839 0.5 20.24103 20.24103 14.58863 98.274 13.65888 145.71482 239 239 42 108.004 17.238 0 0 19.248 6.834 20.862 8.11 67.894 15.274 -9 0 0.0252456 0.0064475 0.0251491 0.0061508 0.0251349 0.0051221 0.0254686 0.0048867 -0.0027598 0.4669571 -0.0697749 0.4704829 0.0253171 0.0061579 0.0001197 0.0007289 0.0022933 0.0146247 0.8719719 9.93069869275333e-05 0.000356560422173788 9.89301702352577e-05 0.0113979499630526 9.95753694541596e-05 0.011088902559398 0.00252274260430412 0.384776834860157 0.00191372877377806 0.237233387353143 0.00122895193522799 0.194016658790544 0.000230562425146386 0.154736808933391 9.93157468705542e-05 9.97831061961803e-05
4.91367 17.96833 24.50443 0.5 6.12595 6.12595 1.96988 89.2516 3.61737 57.38631 462 462 43 97.362 16.263 0 0 13.696 6.591 19.704 9.563 63.962 15.824 -9 0 0.0233739 0.0061444 0.0242606 0.0058294 0.0220033 0.0049597 0.0236872 0.0044414 0.2522891 0.5732711 0.0827088 0.5071177 0.0242107 0.0057978 0.0003934 0.0011036 0.0085589 0.023116 0.8202602 0.000123656266106723 0.00048797432067322 7.4567427730929e-05 0.000896620770369875 7.44532964291959e-05 0.00198237789861455 0.000137390873924709 0.104185102107231 7.45666066800907e-05 0.00195310120111147 0.00212629211174289 0.877854329909406 0.00111541071437021 0.00876503082900314 7.45895608289744e-05 7.45361057762396e-05
10.18831 24.6708 13.43724 0.5 17.07179 17.07179 2.01656 24.29369 19.99365 52.10983 282 282 44 64.254 12.661 0 0 13.016 4.979 14.842 5.879 36.396 10.716 -9 0 0.0133913 0.0040499 0.01365 0.004204 0.0139278 0.0032695 0.0144424 0.003309 -0.1801132 0.5952178 -0.2607435 0.581421 0.0137038 0.0040296 0.0001831 0.0005501 0.0071816 0.0201421 0.8815205 0.00015362695192408 0.00550847870740822 0.00108593275689721 0.0220420079603932 0.00235553179717462 0.0286889595424733 0.00542651125367867 0.449862945909005 0.000864139585868127 0.0468427438981471 0.00605365903290955 0.320097184058721 0.00052404098954082 0.110259858037499 0.000117458475741691 0.00011692104261776
7.66574 5.64593 19.94356 0.5 23.66699 23.66699 18.758 173.92838 18.01065 39.90157 36 36 45 77.982 16.134 0 0 14.782 7.469 12.784 6.394 50.416 14.38 -9 0 0.0189912 0.0052815 0.0185358 0.0054462 0.0183773 0.0043955 0.0178142 0.0042971 0.1314547 0.543258 0.1484823 0.5842693 0.01935 0.0052711 0.0005865 0.0010626 0.015814 0.0280006 0.828328 0.00013174798928872 0.00252862047729665 0.000920516417084274 0.0317298286783984 0.00065339547600408 0.00734079628574672 0.00267939360351519 0.380611750593305 0.00356273461192249 0.0130291211743937 0.0996101048674749 0.442549071032325 0.00426364126335717 0.0101242835152275 0.000132503943420057 0.000132490071240269
1.67928 16.658 11.12998 0.5 14.57781 14.57781 10.43938 131.00176 1.98348 160.00615 262 262 46 44.498 11.473 0 0 5.312 3.484 14.292 9.602 24.894 10.319 -9 0 0.0093098 0.0039177 0.0111337 0.003911 0.0085142 0.0031253 0.0110453 0.0031576 0.365771 0.8484497 0.0224706 0.7177544 0.0109673 0.0039567 0.0007456 0.0013522 0.0347147 0.0529051 0.697355 6.76238993931648e-05 6.77802054498645e-05 0.000176044623395087 0.0100555880070731 6.80922024544668e-05 6.77275115190604e-05 0.0281940442755209 0.559187238553173 6.77593430766271e-05 0.000498095326052984 0.00279420418162008 0.396275864688779 0.000633672717424046 0.00171049055751157 6.79345032511905e-05 6.78394043059278e-05
18.79068 27.25672 6.4199 0.5 5.90561 5.90561 5.92967 173.81688 13.82751 35.73461 496 496 47 41.71 8.73 0 0 10.954 4.021 11.424 3.885 19.332 7.141 -9 0 0.0072662 0.0026209 0.0072806 0.0026019 0.0085367 0.002293 0.0086692 0.0022527 -0.6146543 0.5898699 -0.6662535 0.5856677 0.0073178 0.0025346 4.44e-05 0.0002812 0.0033633 0.0182429 0.8829037 8.067789545363e-05 7.99998627859961e-05 7.94158569997755e-05 0.030043601148645 0.0002306908729633 0.0582945823994043 0.0105159369492873 0.277372582160288 0.00349035581435031 0.227794836814694 0.001439159984166 0.20517905947572 0.00248205199512084 0.182756043963753 8.1308041967413e-05 7.96967644002103e-05
6.9945 1.17554 19.06031 0.5 18.93145 18.93145 11.58544 1.36304 12.94084 32.42148 271 271 48 55.68 15.095 0 0 8.194 6.587 5.25 5.48 42.236 14.574 -9 0 0.0161553 0.005774 0.015661 0.0058642 0.0142147 0.0041627 0.0133849 0.0043092 0.5123818 0.7589941 0.6533493 0.7612574 0.01609 0.0056668 0.0001819 0.000804 0.0060622 0.0250493 0.8657984 6.68774036104778e-05 6.70338083232326e-05 6.68101056498691e-05 6.68254752112503e-05 6.69502223634861e-05 0.00493069837591203 0.000302343238764724 0.0357962534289942 0.00591635352082851 0.495182695806556 0.00152109042687617 0.0151203563289402 0.0077729727653016 0.432989028595679 6.69946528663947e-05 6.67158441222527e-05
23.99618 1.3065 28.68641 0.5 17.40545 17.40545 16.96154 4.15428 8.48354 102.34552 249 249 49 85.74 19.102 0 0 13.916 9.488 7.858 6.756 63.966 17.386 -9 0 0.0242812 0.0069363 0.0230795 0.0069505 0.0220022 0.0052638 0.0202879 0.0053199 0.4078555 0.6186678 0.555818 0.6973845 0.0240427 0.0068506 0.0003623 0.0011785 0.0070497 0.0236603 0.8272542 9.26338349621042e-05 9.26581321877231e-05 9.2825517360643e-05 0.00850486327296332 9.24950935466424e-05 0.00709291942580671 0.000580472649593198 0.140520610613299 0.000124676259324679 0.277381794003102 0.00179577268442321 0.0362728562891865 0.00402710165816359 0.523143204586772 9.27128762452067e-05 9.24031030630157e-05
18.38908 6.8949 3.45487 0.5 29.48011 29.48011 4.14981 152.9986 17.19017 94.74189 264 264 50 27 6.208 0 0 8.718 3.52 7.288 2.994 10.994 4.747 -9 0 0.0044323 0.0017211 0.0043071 0.0017543 0.0055562 0.0015188 0.0051531 0.0015713 -0.7960095 0.6409367 -0.6409987 0.6638026 0.0044657 0.0016908 9.61e-05 0.0002473 0.0110053 0.0251859 0.8350568 0.000872013008909574 0.00664129584554445 0.0013015309252546 0.0366586886397238 0.0011577445400748 0.054968867746219 0.00287342041178328 0.470041086770807 0.000899825606169695 0.0259648981212264 0.00270577367334186 0.360495162879682 0.001359475217161 0.0338313987800828 0.000114561483041621 0.000114256350977716
19.84655 19.14721 6.86708 0.5 6.34585 6.34585 6.18359 146.20848 15.60036 65.69815 217 217 51 42.36 8.942 0 0 12.038 4.326 12.112 4.526 18.21 7.075 -9 0 0.0073745 0.0027325 0.0074352 0.0026214 0.008526 0.0023299 0.0085468 0.0022396 -0.5675331 0.6519675 -0.5384584 0.6266444 0.0075903 0.0026072 0.0001854 0.0004376 0.0127075 0.0248242 0.8272003 0.000250415514130769 0.0155206596597703 0.00133384498126176 0.158296710304239 0.00260163247926446 0.0721200415922069 0.00746560205826517 0.293018458943031 0.000342490354689281 0.0100244236228923 0.0029623332837978 0.37460638390812 0.000720846306353738 0.0604639137308998 0.000137393373694603 0.000134849887383242
25.76277 17.90203 24.97596 0.5 9.28997 9.28997 6.90618 47.09209 1.64145 124.5577 454 454 52 109.306 18.024 0 0 20.53 7.433 20.938 7.955 67.838 15.613 -9 0 0.0254705 0.0071119 0.0253467 0.0062373 0.0259016 0.0055933 0.0258519 0.0048837 -0.0962007 0.4927668 -0.0994816 0.5045995 0.0255563 0.0065356 0.0001476 0.0007956 0.0029073 0.0156546 0.8947566 0.00010570368137017 0.00347717803101159 0.000105047887749778 0.0123290473538111 0.000105889998837494 0.0366774584870346 0.000588262676491105 0.446349491250326 0.00146412692638365 0.0924247803302855 0.000514100193539957 0.292785169674504 0.00228813212136718 0.110573651119205 0.000106128919677652 0.000105831348405408
29.48101 26.12211 26.87597 0.5 14.392 14.392 13.42269 2.86759 18.11562 31.38147 171 171 53 110.948 21.886 0 0 21.352 7.934 20.12 7.546 69.472 17.433 -9 0 0.0284441 0.0084489 0.0273702 0.0068665 0.028913 0.0063776 0.027997 0.0053869 -0.1089605 0.483975 -0.1180401 0.4417999 0.0279066 0.0074469 -5e-07 0.0006741 0.0002122 0.0128946 0.9142573 8.92197748240267e-05 8.88326876979394e-05 8.88741169676795e-05 0.0485203619108602 8.87374245736595e-05 0.00327811158448233 0.00544297933178456 0.0625965648058354 0.00774091364242393 0.514030442355163 0.00309121340740988 0.0631489215585178 0.00450476668640919 0.285374092922475 0.000140146035683141 0.00177582175489249
26.92045 22.05511 5.92477 0.5 22.77841 22.77841 10.79322 77.12044 0.30999 8.51531 420 420 54 39.704 8.308 0 0 10.968 4.014 10.854 3.676 17.882 6.311 -9 0 0.0067252 0.0024247 0.0067495 0.0024058 0.0081319 0.0020721 0.0080998 0.0020564 -0.7161478 0.6104289 -0.6905068 0.6009704 0.0067399 0.0023379 2.6e-06 0.0002533 0.0003998 0.0169571 0.8876932 5.1347833684062e-05 5.1471379594467e-05 5.11011112151313e-05 0.00424663908303734 0.000427694129278986 0.0127085189148612 0.00134714216402611 0.0699246454836636 0.00272825583048016 0.456525527664336 0.000263417180614671 0.0422979117200924 0.00171405880669688 0.407559565285935 5.13547600616086e-05 5.13486524223337e-05
15.15212 20.21444 13.72334 0.5 3.44279 3.44279 13.29148 38.61152 5.10314 70.60764 252 252 55 66.628 12.853 0 0 14.566 5.355 15.556 5.751 36.506 10.906 -9 0 0.0138367 0.0040923 0.0139974 0.0042149 0.0143957 0.0033415 0.0146747 0.0033839 -0.1821431 0.5641496 -0.2165022 0.5783086 0.014211 0.0041352 0.000294 0.0006874 0.0103705 0.0223161 0.869395 0.000766507536126291 0.0305032743649129 0.0009278588440133 0.16953447996435 0.00325404497016429 0.115735249058549 0.000894966332939037 0.353377938317471 0.000166184659278736 0.0165010862928562 0.0030557170200562 0.265651815723359 0.000203241928808017 0.0392120059116537 0.000106673351308962 0.000108955724153181
13.56264 25.13287 18.7956 0.5 3.61801 3.61801 13.67816 84.83412 0.25713 138.25713 414 414 56 87.626 15.485 0 0 16.496 6.452 19.09 6.906 52.04 13.865 -9 0 0.0190162 0.0050869 0.0192879 0.0051774 0.0193182 0.0041764 0.0200494 0.0042237 -0.0825156 0.5035873 -0.1772204 0.5023001 0.0193718 0.0049805 0.0002198 0.0006932 0.0061275 0.0175741 0.8813358 0.000110672280105121 0.00174547871062854 0.000110064059053701 0.0122408954591245 0.000109372018906547 0.187232118806534 0.00273362197417544 0.231657493188613 0.000683494866627873 0.160779475427107 0.00166447259489962 0.196554897759285 0.00167768489793505 0.202480825159093 0.000109978104939784 0.000109454692971734
11.00556 6.98968 12.73713 0.5 2.96928 2.96928 6.71664 126.6239 4.06065 34.421 246 246 57 58.374 11.636 0 0 15.36 6.827 12.576 5.501 30.438 10.944 -9 0 0.0127609 0.0041203 0.0124065 0.0039872 0.0129091 0.0032216 0.0121243 0.0031346 -0.0765985 0.6093012 0.0720675 0.6526721 0.0133789 0.0041124 0.0007952 0.0011094 0.0306983 0.038916 0.7516044 0.000399721040193435 0.00348841739217458 0.000367925373498085 0.1098377582228 0.000456532131998716 0.00338212383158295 0.00710782077806086 0.399251631054681 0.000311048923978628 0.00285734675903556 0.00572593145890396 0.464575371672938 0.000384685040935319 0.00170610869502959 7.38210276425349e-05 7.37565965475143e-05
8.31196 3.83275 1.5121 0.5 18.58081 18.58081 3.54093 78.70917 0.11955 110.07351 342 342 58 16.4 4.738 0 0 5.836 2.75 4.758 2.288 5.806 3.386 -9 0 0.0023952 0.0011757 0.0022805 0.0010969 0.0032815 0.0011832 0.0029777 0.0011186 -0.9915301 0.6529144 -0.8308683 0.6731216 0.002411 0.001143 7.31e-05 0.0002233 0.0143916 0.0338247 0.8103129 0.00262226415362998 0.0113969851773402 0.00483894096640736 0.0191437162972249 0.00348357092883094 0.0118131152186631 0.0368310756390871 0.400395433654976 0.00420075262464309 0.00851129740050761 0.0181608295962031 0.459326360837482 0.00743340680342698 0.0115627299128916 0.00013923135858392 0.000140289430101438
5.92939 5.40777 27.0327 0.5 4.79933 4.79933 1.79607 128.25981 1.53073 70.53579 277 277 59 97.762 17.453 0 0 20.376 10.87 18.192 9.954 59.194 19.295 -9 0 0.024479 0.0064826 0.0241081 0.0067995 0.0226674 0.0052193 0.0220061 0.0054323 0.3248807 0.5450248 0.387653 0.6028196 0.0262397 0.0064947 0.0019462 0.0026076 0.0399652 0.0523532 0.757229 0.000565788587341875 0.000205216032173636 0.00032704819718535 0.628051940930618 0.000225936014406988 0.00225149393439381 0.00627433993987921 0.104924435588105 8.5680938282506e-05 0.000744697745268243 0.0110184274048474 0.243875832757831 0.000397101962366204 0.000880368724823085 8.59366895956702e-05 8.57545528815994e-05
17.26726 6.6158 19.136 0.5 22.45349 22.45349 4.80439 153.52228 17.62362 72.28684 498 498 60 80.116 15.281 0 0 14.024 6.194 13.21 5.9 52.882 13.939 -9 0 0.0187159 0.0053109 0.0186881 0.0052758 0.0188588 0.0042363 0.0186293 0.0040485 -0.0565475 0.5616509 -0.0127394 0.5889977 0.0187594 0.0051513 5.74e-05 0.0005733 0.0015907 0.0151753 0.8934124 0.00011134791959917 0.00515309984083164 0.000111522371999941 0.000272128224220967 0.000111498545136204 0.00349335035461319 0.000111483651388507 0.0349257777792846 0.000111587650036874 0.659203594268882 0.000111488254089183 0.0164307196952444 0.000110618979110489 0.165129563490814 0.00369985709289992 0.110912361881849
3.24667 29.94888 5.18996 0.5 27.43172 27.43172 0.63367 119.24859 3.3035 184.50934 30 30 61 31.264 7.261 0.004 0.063 5.97 2.866 15.126 5.536 10.164 5.196 -9 0 0.0047132 0.0021069 0.0059519 0.0022673 0.0045477 0.0016723 0.0071285 0.0018909 0.1022479 0.8655605 -0.6816783 0.6438989 0.0060296 0.0022871 0.000697 0.0007457 0.0607944 0.0565964 0.6270909 0.00101104323456296 0.0392004642685897 0.00564291991969224 0.433553334323825 0.00627724083833147 0.0874717983197589 0.00184542207976382 0.309638402417043 0.00150237820579606 0.0101211358115896 0.00319551181907272 0.084530109047522 0.00178984159617596 0.0138389775382657 0.000196839979467646 0.000184580600543072
23.13548 18.93986 29.27985 0.5 23.55302 23.55302 11.2014 196.63476 12.87619 188.71707 477 477 62 109.638 27.096 0 0 19.444 8.39 19.2 7.929 70.994 19.827 -9 0 0.0315344 0.0090328 0.03005 0.007016 0.0311009 0.006874 0.0301279 0.0056622 0.0210698 0.4868264 -0.0253921 0.4468586 0.0308343 0.007774 4.21e-05 0.0008224 0.0007645 0.0134609 0.875776 9.93707788972985e-05 9.95905696584802e-05 9.93832507401106e-05 0.000716377918180489 9.98017485837399e-05 0.0036482290906924 0.00573537956303458 0.0884430930260003 0.00715160242885641 0.360674312195309 0.000146003091943335 0.12931071223102 0.00298589591206261 0.394069685631398 0.000191728681986876 0.00652883388163624
18.74589 3.48443 20.23295 0.5 5.33856 5.33856 14.59644 110.49088 7.56564 141.57175 143 143 63 81.942 15.607 0 0 25.494 11.276 10.452 5.703 45.996 14.152 -9 0 0.0200999 0.0051797 0.0175341 0.005314 0.0201509 0.0043174 0.015911 0.0042925 -0.0211873 0.5117761 0.4272649 0.736453 0.0203378 0.0051468 0.0015208 0.0017728 0.0394923 0.0442429 0.671778 8.48219247824693e-05 0.000534812025543065 0.000256308419206279 0.0299291618042166 7.27686658394671e-05 0.00192983537453235 0.00245394914690055 0.555079553342422 0.000354515075459802 0.00172813476621147 0.00075787450439413 0.403790844947269 0.000206330883337304 0.00267525701196469 7.20923886500981e-05 7.3739719270175e-05
8.47449 14.88593 7.0699 0.5 25.5011 25.5011 2.37994 63.58334 6.26701 169.21865 423 423 64 39.838 8.795 0 0 9.164 3.81 9.77 4.119 20.904 7.467 -9 0 0.0076629 0.002911 0.0077659 0.0028676 0.0084752 0.0023106 0.0086461 0.0023189 -0.4197266 0.7052742 -0.4433314 0.6495996 0.0077828 0.0028471 6.84e-05 0.0003176 0.004195 0.0192482 0.8868532 9.7823785283781e-05 0.00421648117840187 9.7321797085957e-05 0.0372599743792958 0.00168463348755656 0.0510996381432059 0.00180878810115429 0.310784014011402 0.00229431428447513 0.223266651094512 0.00155671728840922 0.138829626270568 0.00145173695136804 0.225356491520742 9.79224484337888e-05 9.78652581054976e-05
13.38562 11.03307 3.25491 0.5 22.32312 22.32312 0.49179 55.34022 5.72911 157.29644 259 259 65 26.714 6.509 0 0 8.516 3.314 8.442 3.285 9.756 4.832 -9 0 0.0041428 0.0017716 0.004152 0.0017378 0.0051503 0.0016786 0.0051295 0.0015565 -0.7609326 0.6770588 -0.7451131 0.7033941 0.0042971 0.0017646 0.0001497 0.0003263 0.0166524 0.0320706 0.812234 0.00292902597946206 0.0216679998601887 0.00325635904369268 0.0571790835819436 0.00239755213880851 0.0179032436537671 0.0210828508701442 0.515929868989569 0.0001351076853843 0.00549875024160368 0.0534774920333158 0.278992188105454 0.00313193792414563 0.0161534651212222 0.000132033322712717 0.000133041448586562
3.43744 1.16536 0.13513 0.5 13.06294 13.06294 12.81574 75.08022 13.53012 125.90699 154 154 66 7.684 2.85 0 0 3.66 2.051 2.214 1.608 1.81 1.408 -9 0 0.0009504 0.0004684 0.0008798 0.0005145 0.0015418 0.0006613 0.0011342 0.0006019 -1.1452993 0.585183 -0.573612 0.7638244 0.0009964 0.0004757 8.13e-05 0.0001211 0.0376912 0.0487909 0.4053038 0.0202243199844823 0.0412793386901803 0.0158355259586574 0.0694711172731241 0.0516228913831789 0.0478882435586574 0.028477807836106 0.259084250764898 0.0799312265306516 0.0327111478985729 0.0203827658587369 0.291049552607411 0.0126861056170531 0.0284330191245577 0.000467971071200474 0.000454715842531029
14.48965 16.57022 18.30901 0.5 21.55329 21.55329 14.95029 49.43846 13.02541 71.24767 31 31 67 84.202 15.272 0 0 16.312 6.402 16.468 6.543 51.422 13.459 -9 0 0.0186992 0.0052431 0.0185549 0.0053562 0.0190922 0.0040526 0.0191361 0.0040807 -0.1130801 0.5725354 -0.156732 0.559802 0.0187181 0.005136 9.11e-05 0.0005956 0.0027354 0.0155529 0.8858882 0.000108722814600383 0.00427681943900508 0.000106616984740108 0.0172371700781863 0.000106594750870968 0.203733747000545 0.000337222069236286 0.201575310955882 0.00253911720686373 0.190630503107718 0.00112024989553328 0.130606167436974 0.00201336260576924 0.245395790213541 0.000105728321628081 0.000106877118906305
