N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
0.4387 13.64252 16.01561 26.5 6.9886 193.85433 439 369 46 95.476 20.212 57.862 13.068 1.46 1.41 35.904 22.81 0.25 3.274 35.148 24.799 0.0004586 0.0008161 0.0102005 0.0069822 0.0005592 0.0019394 0.0102668 0.0068461 -0.0422792 0.8502221 -0.036658 0.6920093 0.0684557 0.011034 0.0631261 0.0112091 0.861208 0.089346 0.147234 0.985568155048603 1.0948994072399e-05 0.0130683762439427 1.09392402643906e-05 0.00119955231500298 1.09482119491203e-05 1.09462032351735e-05 1.09472253082742e-05 1.09486390419817e-05 1.09491650381415e-05 1.09481750362267e-05 1.09455949675185e-05 3.25553999028291e-05 1.09469628586002e-05 1.09476256644971e-05 1.09449551123545e-05
13.80229 1.29044 18.09158 26.5 11.42346 85.3288 431 276 47 90.954 16.764 46.526 11.556 41.488 17.767 2.834 3.328 0.106 2.37 40.718 13.895 0.0116586 0.0055948 0.00081 0.0009859 0.0117286 0.0050618 0.0008326 0.0014834 -0.0497083 0.6665809 0.0059171 0.8031455 0.0585489 0.01056 0.0523145 0.0107508 0.8107977 0.0833128 0.0137834 0.896638728749368 0.000108622498208803 0.0713300936716825 2.52622795471104e-05 0.0309979376381565 2.52658884241062e-05 2.5258093752271e-05 2.52637521487138e-05 2.52657412729773e-05 2.5262183652217e-05 0.000483245331659258 0.000188755328881801 2.5260757279708e-05 2.52584625661839e-05 2.52574770009918e-05 2.526214639899e-05
21.52283 2.88632 21.56375 26.5 12.48509 61.28086 41 133 48 80.502 18.649 58.926 16.513 16.87 15.309 4.256 5.485 0.45 3.958 27.46 12.105 0.0049977 0.0052677 0.0012608 0.0018592 0.0051841 0.0057713 0.0015289 0.0037038 -0.079287 0.8219324 -0.0535792 0.9142367 0.0658444 0.0147861 0.0627153 0.0145559 0.9128715 0.0706483 0.347777 0.520977373939163 0.000468002770089679 0.102962468536048 0.000290234084816365 0.374507035372571 0.00015077317669722 6.44104942145907e-05 6.44117918163749e-05 6.44139820648434e-05 6.44078165817941e-05 6.44098124491224e-05 6.44094417695197e-05 6.44100852701327e-05 6.44099023483853e-05 6.44173400433263e-05 6.44114540562559e-05
0.24832 29.44241 27.63912 26.5 7.42319 107.73248 305 465 49 109.158 27.945 26.754 19.362 0.614 0.952 74.842 27.783 6.948 13.489 37.874 18.591 0.0026262 0.0046189 0.025053 0.0090437 0.0071065 0.0129682 0.0280167 0.0112946 -0.6748695 1.2431124 -0.3596838 0.5239533 0.0591525 0.0125138 0.0453128 0.0115841 0.6337914 0.1230609 0.6415492 0.995563406671901 5.71347327677325e-05 0.00244820714256252 0.00018610996817746 0.0015044187093433 0.000118189182189806 2.80051572329775e-05 8.23414668691608e-06 8.23422466825849e-06 8.23450068340688e-06 8.23427840666761e-06 2.86531884993678e-05 8.2345834788384e-06 8.23416131688122e-06 8.23465984281343e-06 8.23469224187497e-06
23.38892 20.74674 2.43601 26.5 8.46104 23.74728 28 468 50 112.132 22.728 27.26 13.566 20.206 10.68 61.052 19.606 3.614 9.846 40.944 13.276 0.0079437 0.0066104 0.0190603 0.0064031 0.0095931 0.0096842 0.0203933 0.0075186 -0.2849235 0.9061163 -0.1979542 0.5745702 0.0548737 0.0061284 0.0413717 0.0068191 0.6182757 0.1094235 0.270011 0.870563778686496 0.000273568384315509 0.0708831126170799 0.00224264777504642 0.0548991955496879 0.000736933546454792 4.00742925412382e-05 4.00758087510197e-05 4.00758424182329e-05 4.00812572042219e-05 4.00737625257008e-05 4.00747230650705e-05 4.00805915394904e-05 4.00761114552086e-05 4.00753946999748e-05 4.00756567191869e-05
14.75589 24.63941 3.55308 26.5 18.93222 31.63241 231 10 51 102.82 17.682 35.958 11.208 32.652 17.524 33.048 11.661 1.162 5.719 43.914 9.821 0.0098872 0.0062346 0.0097276 0.0044125 0.0101473 0.0066934 0.0100667 0.0052112 -0.0595074 0.7427664 -0.0575903 0.7157855 0.0553005 0.0068396 0.0454931 0.0071953 0.7091457 0.1004953 0.2646798 0.327845166351716 0.000356251988756209 0.292188975361829 0.000480878671009549 0.371474766000654 0.00108750315261836 6.84080945532812e-05 6.56939678424496e-05 6.46379229738717e-05 6.55932324536274e-05 6.41913500402779e-05 6.67048447374835e-05 0.00597608694867478 6.60061840209539e-05 6.30495000960906e-05 6.60864280230906e-05
2.9538 6.06718 6.93929 26.5 2.17896 86.20722 191 343 52 72.358 12.248 52.982 9.479 4.196 5.778 15.18 11.635 0 0 23.82 17.697 0.0011917 0.0017664 0.0042739 0.0035479 0.0011827 0.0016285 0.0042788 0.0032796 -0.0264988 0.64323 -0.0446793 0.7485994 0.058108 0.0086721 0.0553752 0.0089647 0.9120201 0.0617887 -0.0424741 0.993761877294551 5.13739652942192e-06 0.00280682447720212 5.14294072493644e-06 0.00331161680641014 5.13509658254569e-06 5.80588658732638e-05 5.11957899132226e-06 5.14079293473627e-06 5.14377532935782e-06 5.1390269903216e-06 5.14647602942065e-06 5.12054209418226e-06 5.14090385508369e-06 5.11330885916634e-06 5.14271704278792e-06
26.34166 10.40437 29.2836 26.5 19.64628 98.24496 13 10 53 80.924 17.09 56.686 16.262 16.77 11.482 7.096 6.947 0.372 3.796 31.048 8.904 0.004996 0.0046029 0.0019852 0.0021337 0.0051261 0.0048259 0.0022775 0.0037586 -0.0739804 0.8052568 -0.151106 0.9427374 0.0640151 0.0149068 0.0605245 0.0148653 0.8982432 0.0667705 0.315304 0.714406449302476 0.000757496520626886 0.106676727256782 0.000452148867559064 0.176474231321974 0.0005242791646492 5.04786162688713e-05 5.04743806924637e-05 5.04711861610105e-05 5.04766582340277e-05 5.04788009206238e-05 0.000254410524767967 5.046902359836e-05 5.04748630148919e-05 5.04740246159724e-05 5.04594876578187e-05
21.96766 2.33774 26.2581 26.5 6.84453 8.71145 368 210 54 108.254 26.741 39.28 25.494 53.25 23.28 9.874 10.027 5.85 11.801 46.854 16.811 0.0204909 0.0095875 0.0036236 0.0040128 0.0216115 0.0106955 0.0073055 0.0104284 -0.1440457 0.586247 -0.642092 1.2923864 0.0726698 0.0132257 0.0606125 0.0125756 0.7271325 0.1115379 0.6572644 0.979822546664627 0.000484681481042609 0.00853641120315095 0.00121779405694196 0.00925527608032694 0.000224679482476271 2.91523119048965e-05 2.91539544515243e-05 2.91536939179655e-05 2.91520386012653e-05 2.91547235697593e-05 2.91540594773105e-05 2.91547149046869e-05 0.000196228162063525 2.91538642153446e-05 2.91535083274615e-05
2.14928 15.71116 10.04728 26.5 9.55338 178.04061 404 346 55 87.17 20.254 43.284 10.322 6.078 4.202 37.706 25.182 0.102 2.281 35.652 16.905 0.0016853 0.0013885 0.0105395 0.0073835 0.0017589 0.0015548 0.0106727 0.0072066 -0.1152228 0.8024068 -0.0596111 0.6914092 0.0547226 0.0079544 0.0486102 0.0085957 0.807056 0.1115189 -0.0811992 0.876486764027938 2.26715086447706e-05 0.0554609250484058 2.26982425866325e-05 0.0674504420606827 2.2701771971905e-05 0.000329478530040662 2.26942720832583e-05 2.26981127908556e-05 2.27143877865596e-05 2.26946014984997e-05 2.27079352620219e-05 2.27049581873811e-05 2.2705124729203e-05 2.27061754040722e-05 2.26932419873692e-05
13.78426 9.4103 7.24359 26.5 1.40629 90.61164 54 155 56 71.816 18.761 55.142 10.641 5.992 15.638 10.682 16.101 0 0 11.01 25.41 0.0016865 0.0044593 0.0030161 0.004644 0.001689 0.004408 0.0030109 0.0045384 -0.0061598 0.6288406 0.021043 0.6315097 0.059549 0.0088799 0.0571977 0.0094496 0.9289951 0.0942075 -0.0082126 0.977394775829552 2.28808589573618e-05 0.0156950035122056 2.28818899835426e-05 0.0066127692108556 2.2878761638764e-05 2.28811059525455e-05 2.28823257095137e-05 2.28797576174853e-05 2.28799222731885e-05 2.28827159150047e-05 2.28816614378502e-05 2.28820880441147e-05 2.28802234497686e-05 2.28816210400469e-05 2.28785153675217e-05
27.28895 8.32156 11.5596 26.5 8.84074 135.9143 189 93 57 83.298 29.232 40.864 17.207 32.03 35.628 8.19 11.942 2.214 7.385 25.788 19.358 0.0105251 0.0120124 0.0025889 0.004069 0.0109162 0.0124951 0.0035538 0.0062409 -0.0393914 0.8022903 -0.1872067 1.0131986 0.054761 0.0074544 0.048204 0.0094368 0.8097646 0.1801653 0.3081835 0.771815684053201 5.31817236794868e-05 0.174291437393964 5.31892087124775e-05 0.0524651409656438 5.31799777833885e-05 0.000288383750695213 5.31783144146901e-05 5.31800786259509e-05 5.31888856839482e-05 0.000554358305439551 5.31803042479848e-05 5.31768402668785e-05 5.3179045864866e-05 5.31781252768743e-05 5.31830264999116e-05
3.75452 1.42686 25.57558 26.5 11.66504 17.98178 57 80 58 73.29 13.266 64.472 13.129 6.334 3.97 2.484 2.021 0 0 13.932 10.599 0.0018147 0.0013399 0.000692 0.0006626 0.0017854 0.0011191 0.0007002 0.0005698 -0.011128 0.9039415 -0.0492777 0.8772922 0.0668206 0.0131304 0.0655672 0.0131546 0.9629999 0.023274 0.0327563 0.952492268878879 0.0111351091112879 0.00475822592421235 0.00178986645099909 0.0254530347019104 0.00328121207770358 7.86625048409464e-05 7.86846311011038e-05 7.86385104240974e-05 7.86575387361436e-05 7.86643254235756e-05 0.000382383210870112 7.86310788681509e-05 7.86399382556368e-05 7.86591182733477e-05 7.86619982143502e-05
13.42167 12.16528 6.30358 26.5 7.89931 77.61758 304 168 59 90.924 23.07 43.746 13.214 29.37 22.221 16.94 19.437 0.868 5.285 36.442 16.883 0.0088183 0.0071338 0.0049035 0.0058921 0.0089257 0.0072511 0.005289 0.0068226 -0.0176842 0.7266753 -0.0879595 0.837158 0.05733 0.0079796 0.050469 0.0088401 0.7981352 0.1260758 0.1024094 0.712141872275671 4.03115168449097e-05 0.192337688378169 4.03110480994921e-05 0.0949964057276264 4.03067091344306e-05 4.03090004622818e-05 4.03107798013878e-05 4.03120501798533e-05 4.0312323822738e-05 4.03115302702442e-05 4.03055110137364e-05 4.03098333008487e-05 4.0310310799478e-05 4.03106186299431e-05 4.03123861743009e-05
5.35704 23.38896 1.49553 26.5 3.11978 124.63742 395 197 60 86.714 27.379 40.378 15.716 14.79 9.283 29.786 35.594 1.76 7.111 29.668 17.471 0.0047934 0.0037442 0.009027 0.0110382 0.0055252 0.0058101 0.0096557 0.0120952 -0.1798691 0.8402315 -0.1165941 0.7259125 0.0542788 0.007295 0.0473687 0.0094568 0.7926016 0.1676579 0.222747 0.978958346056508 9.80349132220917e-06 0.0132806619928816 9.80143786932141e-06 0.00737337816017669 9.8047574383892e-06 9.79705172738445e-06 9.81373823116131e-06 9.79244426950125e-06 9.8053471905441e-06 0.000269991375184096 9.82040485420642e-06 9.79191696643217e-06 9.79463457726315e-06 9.79430398104743e-06 9.80288682186462e-06
17.16317 4.85855 26.98776 26.5 8.35012 45.30537 111 192 61 90.55 22.37 61.732 23.457 18.126 18.703 9.206 9.811 1.486 6.418 31.452 16.299 0.0064718 0.0081131 0.0028474 0.0035156 0.0069244 0.0092522 0.0039225 0.0069179 -0.1143019 0.8283579 -0.2230878 0.9924816 0.0739188 0.0170323 0.0692592 0.0169197 0.8890302 0.1039837 0.5073477 0.883673407331165 4.52719480313178e-05 0.109060193498744 4.52667763632695e-05 0.00625168609003008 4.526610286466e-05 0.000471512931828941 4.52643984889214e-05 4.52617570313169e-05 4.52690206914902e-05 4.52618158788633e-05 4.52664087695841e-05 4.52722295058377e-05 4.52666818902027e-05 4.52683781241672e-05 4.52646305929116e-05
27.13496 24.88491 18.35788 26.5 5.21405 63.8421 145 425 62 93.838 34.727 23.62 20.354 12.236 14.727 51.392 32.45 6.59 11.861 39.204 15.948 0.0128087 0.0157428 0.0211867 0.009644 0.017061 0.0202533 0.0243829 0.0117615 -0.5060759 1.0292026 -0.41205 0.6434222 0.0590115 0.0100765 0.0420138 0.0114839 0.585416 0.1934199 0.3144372 0.977579872196255 2.12494983679783e-05 0.0103806393616316 2.12492515168916e-05 0.0117632470486591 2.12502017049272e-05 2.12463511249852e-05 2.12547545749762e-05 2.12504970102066e-05 2.12497940809063e-05 2.1248827101548e-05 2.12515492809016e-05 2.12493947533276e-05 2.12472971268061e-05 2.12472036023655e-05 2.1246773208099e-05
14.80154 6.93621 5.58515 26.5 17.14165 34.94073 474 72 63 101.432 13.982 41.56 8.813 49.544 13.461 10.23 7.132 0.098 1.619 47.054 8.821 0.0140862 0.0044622 0.002844 0.002174 0.014063 0.0039777 0.0029512 0.002365 0.0002837 0.5916333 -0.096247 0.9334003 0.0574349 0.0079207 0.0489698 0.0079947 0.7472777 0.0668972 -0.0410834 0.819224076307162 0.00326234761073933 0.069043088632058 0.00381251169521569 0.102566161274191 0.00153838484407816 5.52534023316088e-05 5.53370881169958e-05 5.53690686707556e-05 5.52102260036182e-05 5.53571728666216e-05 5.53858914168283e-05 5.53976271645955e-05 5.53937330604408e-05 5.53393268867444e-05 5.53861000375988e-05
0.53102 0.71201 27.51541 26.5 2.52715 10.03039 188 225 64 71.07 16.679 68.766 16.534 0.948 1.241 1.356 1.616 0 0 -6.134 7.282 0.0002817 0.0003983 0.0003752 0.0004969 0.0002672 0.0003498 0.0003822 0.0004554 0.0698932 0.7174968 -0.03511 0.7686421 0.0693728 0.0165506 0.0690444 0.0165337 0.9904476 0.0096002 -0.0463433 0.979314836332748 0.0076561357713542 0.00226593408420816 0.000660312239657476 0.00689649759007692 0.000895242352211824 0.00124552814802745 7.09439671383004e-05 7.09452747400033e-05 7.09438249151606e-05 0.000497957213748739 7.09449277588954e-05 7.0945575589696e-05 7.09436254941e-05 7.09435666630803e-05 7.09455056676086e-05
5.61717 12.12709 20.15828 26.5 16.8098 98.90482 446 355 65 100.446 19.386 47.792 16.744 17.982 8.332 32.96 19.591 1.712 8.427 43.956 13.405 0.0055639 0.0032749 0.0096886 0.0064638 0.006054 0.0049487 0.0102189 0.0078039 -0.0864104 0.8969533 -0.0854476 0.7681332 0.0645802 0.0132295 0.056954 0.0128849 0.7944694 0.0887886 0.208096 0.977944856399044 8.35328291095945e-05 0.0118515667182332 4.32673425246423e-05 0.00990817696386757 4.32699122229713e-05 1.25309707684613e-05 1.25329441836996e-05 1.25338820190165e-05 1.25324716513038e-05 1.25341930290487e-05 1.25328582255587e-05 1.25327789652793e-05 1.25326033712919e-05 1.25327515253633e-05 1.25343812585347e-05
13.68476 25.57406 5.40828 26.5 3.99888 113.57654 331 315 66 91.774 32.54 27.302 22.111 21.418 20.116 36.638 33.352 6.416 11.069 33.852 20.404 0.0122586 0.0103015 0.0157244 0.0121078 0.0160902 0.0151623 0.0184585 0.0146438 -0.478828 0.8691579 -0.3725982 0.7385691 0.0575122 0.0075096 0.0435207 0.0109881 0.6377269 0.2038337 0.3497419 0.971115978274221 9.22476058548874e-06 0.0154406585123978 9.21800283057137e-06 0.0126198370431037 9.30866331297575e-06 0.00015115839990305 9.56933081217692e-06 9.27787829712253e-06 9.23504723168824e-06 0.00057029814163191 9.25121656555502e-06 9.28685738942596e-06 9.23442622615188e-06 9.23982210936313e-06 9.22362338176709e-06
2.97605 16.1975 12.82147 26.5 12.76549 93.23215 341 48 67 75.028 15.791 55.4 12.645 8.124 6.026 11.424 15.532 0.08 1.789 24.754 13.026 0.0023749 0.0020047 0.0032857 0.0047923 0.0023367 0.0020073 0.0032652 0.0046146 0.0130996 0.831394 -0.074407 0.8745396 0.0607821 0.0113372 0.0579518 0.0117446 0.9130565 0.076446 0.0010406 0.98412788126218 7.02878196987057e-06 0.0139925877073262 7.02916841835892e-06 0.00178814988367232 7.02880837916452e-06 7.02927411086165e-06 7.02951970868324e-06 7.0293085841111e-06 7.02944907177619e-06 7.02940060167462e-06 7.02923201773927e-06 7.02903531877567e-06 7.02917839984072e-06 7.02962907427246e-06 7.0303611657998e-06
16.25892 22.959 20.47655 26.5 14.57037 151.77936 457 481 68 64.068 33.918 6.576 16.413 15.474 11.891 29.876 19.274 12.142 8.764 27.056 24.052 0.0251026 0.0100677 0.0258403 0.0075921 0.0365934 0.0145077 0.0337251 0.0095543 -1.1534574 0.6823393 -0.9040611 0.5337698 0.07188 0.0117823 0.0464085 0.0108887 0.490036 0.1182655 0.5273024 0.929606193522132 0.0307450703391184 0.0141222084572972 0.00640825400577708 0.0123966511149618 0.00649658022551718 1.00647441168051e-05 1.01226911569302e-05 1.01581449950306e-05 1.00165936669334e-05 1.00368582491401e-05 0.000134399344692407 1.01188249271794e-05 1.00190613002792e-05 1.00934235564468e-05 1.00126485348683e-05
12.2925 24.98814 8.50428 26.5 11.91502 145.96972 50 161 69 80.452 27.662 46.044 16.272 6.444 11.372 27.19 32.619 0.774 3.929 28.412 18.601 0.0026659 0.005014 0.0086651 0.0102381 0.0035871 0.0082548 0.0092594 0.0113665 -0.0818508 1.0127391 -0.0891135 0.863083 0.0576208 0.0089198 0.0519553 0.0104309 0.8379446 0.1599265 0.239494 0.976006678667621 1.57398415551749e-05 0.013843440918192 1.57387142671862e-05 0.0098876188970819 1.57391119272732e-05 1.57415946772223e-05 1.57408027012678e-05 1.5741128780462e-05 1.57390942750987e-05 1.57394267431147e-05 1.57398372798725e-05 7.33830461421815e-05 1.57388281902472e-05 1.57392147970087e-05 1.57408757690216e-05
23.44806 29.16195 22.83334 26.5 1.19342 165.28605 424 135 70 89.004 34.53 25.122 27.774 40.596 30.979 13.746 17.642 9.54 12.056 36.252 24.407 0.0251672 0.0134026 0.010909 0.0137079 0.0295095 0.0170568 0.01676 0.0172761 -0.4063377 0.6946592 -0.8886937 1.1459868 0.0719255 0.0136341 0.0538874 0.0152164 0.6288225 0.1981969 0.5026311 0.999402952774398 3.38781688315135e-06 0.000420805105299436 3.3878886677925e-06 0.000102940068343747 3.38753937727353e-06 1.16726042000958e-05 3.38887829369162e-06 3.38769792918601e-06 3.38755501665317e-06 2.43630474924375e-05 3.38772947900729e-06 3.38772342021438e-06 3.38797091775047e-06 3.38797442644773e-06 3.38762585545371e-06
20.08554 4.51262 21.27621 26.5 15.40428 58.78865 423 374 71 106.73 22.18 36.168 14.661 55.838 22.968 13.224 7.886 1.5 6.265 45.516 11.07 0.0172865 0.0080563 0.0042068 0.0031772 0.0178384 0.0081511 0.0050556 0.0056789 -0.1286138 0.5787702 -0.1564915 0.9988684 0.0587352 0.0091447 0.0479885 0.0094722 0.7001451 0.1079302 0.3220508 0.976553686639863 0.000788962450912408 0.0130164998790393 0.000198845156585189 0.00907732956951722 0.000133552732156505 2.31106696954761e-05 2.31129465860413e-05 2.31117951897166e-05 2.31089658808639e-05 2.31082672516847e-05 2.3117449460484e-05 2.31085943171419e-05 2.31184838453027e-05 2.31129005215403e-05 2.31134991781329e-05
21.12013 11.65893 17.813 26.5 12.99643 176.26034 463 35 72 105.514 19.401 35.474 11.062 63.87 21.284 5.338 9.015 0.832 4.76 42.768 13.233 0.018444 0.006656 0.0017897 0.0036217 0.0189236 0.0066745 0.0021123 0.0048279 -0.0890259 0.52463 -0.0891694 0.940503 0.0547119 0.0070911 0.0445951 0.0076674 0.6973866 0.1075221 0.2422053 0.929817838521333 0.000393746908011714 0.049516426474468 0.000148055078884721 0.0189227465078703 9.03831737269385e-05 1.47613488840877e-05 1.47613799124297e-05 1.47614656612363e-05 0.000977950725145611 1.47614760690724e-05 1.47613483730044e-05 1.47614775716573e-05 1.47615047981582e-05 1.47613466700109e-05 1.47612626203081e-05
10.89779 4.21606 12.16383 26.5 12.4512 44.16862 96 299 73 74.35 13.977 49.932 8.769 14.344 13.21 10.074 6.99 0 0 30.306 11.281 0.004059 0.0039247 0.002854 0.0022435 0.0040431 0.0037234 0.0028396 0.0019702 -0.0338856 0.8576972 -0.0346567 0.9402407 0.056514 0.008093 0.0530574 0.0081513 0.8888187 0.0666009 0.0111505 0.781917934193685 0.000407479390035146 0.0787782487005029 2.45457090680455e-05 0.138584297481938 4.17473841089242e-05 2.4561077851159e-05 2.4566945252333e-05 2.45813351699396e-05 2.45755559852209e-05 2.45796639762085e-05 2.4555604635764e-05 2.45901602187112e-05 2.45791050010834e-05 2.45720233373744e-05 2.458566923464e-05
24.4029 12.25304 2.81662 26.5 15.82702 78.62682 433 296 74 102.964 30.591 21.374 16.904 52.99 27.479 22.844 16.401 5.756 9.839 35.668 16.927 0.0217588 0.0098632 0.0095474 0.007221 0.0237159 0.0113274 0.0121644 0.0101416 -0.2545665 0.5351994 -0.4525677 0.9329147 0.0546244 0.0066623 0.0389712 0.0080655 0.5751506 0.148728 0.3896686 0.809099482655111 9.18997052592639e-05 0.107221503104252 7.79493168592783e-05 0.0820662758880077 7.42245747620027e-05 2.63867364623464e-05 2.63733492697073e-05 2.64731676139966e-05 2.64625695179535e-05 2.63476218982052e-05 2.63933657401855e-05 0.00113097215719431 2.63966769296332e-05 2.63776580716733e-05 2.64814530507481e-05
10.11217 1.3213 17.71267 26.5 4.15172 17.3462 241 105 75 83.52 18.078 60.746 13.195 21.068 16.991 1.706 2.244 0 0 27.114 19.586 0.0060122 0.0051735 0.0004938 0.0007325 0.0059384 0.0047893 0.0004809 0.0006324 -0.0529848 0.7698514 -0.0118515 0.7870499 0.0668433 0.0123676 0.0635903 0.0125719 0.9095444 0.0721048 0.0473053 0.993604501313199 4.77339813885583e-06 0.00318671271524693 4.77572534894255e-06 0.00314064287953106 4.77793575591934e-06 1.08204759561147e-05 4.77211264766112e-06 4.7855853401702e-06 4.78216820921784e-06 4.77329689165527e-06 4.77596688711844e-06 4.77781381347617e-06 4.77412266512133e-06 4.77879747317753e-06 4.77569289590971e-06
27.67524 3.47938 23.17107 26.5 10.10529 150.69638 66 463 76 80.21 20.242 55.452 22.321 11.43 17.641 11.796 6.258 1.532 6.108 29.192 12.338 0.0056067 0.0108255 0.0038212 0.0028705 0.0059029 0.0115685 0.0049665 0.0062154 -0.0720371 0.8678551 -0.2491194 1.0144438 0.0669769 0.0145915 0.0622629 0.0148115 0.8822914 0.1286619 0.6638855 0.899405624271475 9.40822600582765e-05 0.0765581348406231 9.40767242019402e-05 0.0217283443321808 9.40873045453544e-05 9.40826963644747e-05 0.000105553285316945 0.00066446493737396 0.000597016209623979 9.40920533756025e-05 9.40877799560966e-05 9.40936983809825e-05 9.40854413171702e-05 9.4081727381186e-05 9.40924378249952e-05
5.10777 18.71212 26.83705 26.5 10.03429 131.89972 377 312 77 97.368 25.055 42.78 20.813 12.948 8.821 39.626 29.536 2.014 7.948 37.926 16.579 0.0047004 0.0044558 0.0124743 0.0098657 0.0059435 0.0082952 0.0133104 0.0113005 -0.2064553 0.9540874 -0.0914347 0.7863144 0.0617941 0.0145022 0.0532068 0.0150619 0.765056 0.1410591 0.3869368 0.996381664647036 5.96443355112608e-06 0.00304659038423653 5.96265500310533e-06 0.000487010074798775 5.96598226956839e-06 5.96411228653968e-06 1.31615305543856e-05 5.96301307937542e-06 5.96704978607958e-06 5.96433702339048e-06 5.96470615561393e-06 5.96367139940262e-06 5.96408795129394e-06 5.96434081983532e-06 5.96497404948314e-06
4.458 24.118 28.13494 26.5 11.01881 60.63663 400 419 78 88.71 36.692 22.546 29.235 8.2 6.633 44.846 26.354 13.118 14.468 37.442 20.745 0.0102385 0.0069954 0.0242861 0.0114988 0.0210404 0.0169455 0.0303968 0.015362 -1.3053769 1.2419583 -0.6391454 0.6791118 0.076464 0.0147583 0.0592017 0.0140432 0.6489211 0.1415829 0.7068064 0.980133003985622 0.00880648766686304 0.00698659729213832 0.00102317043854871 0.00232390172090887 0.000623237171724689 7.09318127947745e-06 7.09534867486659e-06 7.10896171362967e-06 7.14882685017261e-06 7.14935502010785e-06 3.9348105626511e-05 7.15312902115828e-06 7.19411844818488e-06 7.0854171014925e-06 7.22528045922046e-06
29.27022 29.00334 1.76167 26.5 3.88456 90.24335 104 430 79 96.556 36.402 25.038 17.758 7.914 12.282 59.776 37.094 3.828 8.053 38.238 16.496 0.009244 0.0142829 0.0220118 0.009614 0.0127478 0.0190337 0.0244713 0.011011 -0.4300043 1.0245816 -0.3318539 0.6031079 0.0545922 0.0060399 0.0389643 0.009733 0.587408 0.197488 0.2354836 0.950294224964525 1.117387434523e-05 0.0266110687682128 1.11639099031131e-05 0.0229493362211105 1.12018408846798e-05 1.1169662663691e-05 1.11740596816117e-05 1.11922760298846e-05 1.1194714865263e-05 1.11829328355571e-05 1.11780128087966e-05 1.11743387386254e-05 1.11786612031989e-05 1.11971791372386e-05 1.11885830545085e-05
16.08674 7.97709 21.20567 26.5 7.61247 142.76026 224 410 80 93.106 23.379 42.334 17.127 24.938 26.496 24.256 13.599 1.578 7.195 36.32 16.474 0.0078896 0.0087424 0.0071526 0.004498 0.008221 0.0092615 0.0077903 0.0061723 -0.0950427 0.7853788 -0.0989139 0.834869 0.0584669 0.0116944 0.0509458 0.0122694 0.7824302 0.1335914 0.2099354 0.993690465374411 1.02605803856021e-05 0.00528787779242627 1.02599915145904e-05 0.000855211473657488 1.02630323192224e-05 1.02588934835794e-05 1.02637519792959e-05 1.0265829279828e-05 1.02582176637533e-05 1.02602467462295e-05 4.33105204639005e-05 1.02602464488887e-05 1.02639796325666e-05 1.02605313604633e-05 1.02595382272261e-05
4.10257 28.94365 7.71198 26.5 11.76984 24.90871 261 350 81 106.202 26.269 28.028 19.027 8.444 6.029 62.938 27.25 6.792 13.126 38.276 16.841 0.0049468 0.0047621 0.0210815 0.0095021 0.0085085 0.0110523 0.0236195 0.0119227 -0.5989159 1.2121209 -0.2931516 0.6028618 0.0573558 0.0080636 0.0443417 0.0091405 0.6461146 0.1393628 0.5345104 0.938479863910084 0.000383458625885651 0.0394589448747934 0.000101161939603376 0.0214554784271678 3.12961688532811e-05 8.94730081709687e-06 8.94648196912199e-06 8.96123339278933e-06 8.98833281352528e-06 9.00901137061524e-06 8.98719370415295e-06 8.96161938393245e-06 8.99847672367801e-06 8.99335803914568e-06 9.00304539860497e-06
24.64263 16.62576 19.62059 26.5 4.52222 114.95764 33 282 82 96.594 25.236 55.896 21.572 6.178 14.039 32.638 29.202 1.882 7.649 32.174 26.109 0.0031077 0.0073459 0.0101785 0.0094363 0.0040589 0.0097266 0.0110465 0.0107827 -0.1468913 1.0214404 -0.1490694 0.7926404 0.0715644 0.0119769 0.0649213 0.0131762 0.8419847 0.137994 0.1367889 0.990158845593893 1.5173694591898e-05 0.00661590133269674 1.51724813504795e-05 0.00236382838030949 1.51734816077322e-05 1.51740629950574e-05 1.51741956536692e-05 1.51734956681293e-05 1.51736561390985e-05 2.09927864871273e-05 1.5174327521412e-05 0.000673525698529049 1.51732355750278e-05 1.51715414628118e-05 1.51720355195275e-05
