N1 N2 Na Tsplit Tsc M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
1.43107 13.97294 20.01648 16 7.64049 26.82211 26.82211 11 26.224 10.32 0 0 3.978 3.304 5.126 3.951 17.12 9.339 -9 0 0.0062049 0.0035698 0.0063626 0.0036174 0.0059469 0.0027333 0.0062705 0.0028352 0.06662 0.8740003 -0.0333095 0.8961509 0.0063182 0.0035196 3.44e-05 0.0003653 0.0025554 0.0206347 0.8942752 9.63571123090259e-05 9.60966267616481e-05 0.000105284746514611 9.62213186959084e-05 9.59029009733895e-05 9.59149288392158e-05 0.00160136692895917 0.0195832150084037 0.0174910012888385 0.308177955431242 0.00185772029363051 0.027377099079953 0.0208531824600165 0.601331771131759 0.00104478210965967 9.61286334436096e-05 0.999413553282546 0.999413553282546 0.999006978631929
21.15665 15.58013 24.77265 16 11.15291 4.61262 4.61262 12 102.754 32.899 0 0 19.216 8.824 18.612 9.371 64.926 22.177 -9 0 0.0344251 0.0097398 0.0314562 0.0063294 0.0341964 0.007579 0.0321512 0.0053628 -0.0094348 0.4201965 -0.094587 0.4026371 0.0331175 0.0078279 0.0001769 0.0008077 0.0028106 0.0127627 0.88023 7.43269371455584e-05 7.44054531385715e-05 7.39289451731696e-05 8.44253093628895e-05 7.43971953095403e-05 0.00337696331623134 0.00146362353261592 0.376496808258536 0.00176989872413017 0.365579969476444 0.000818096566369304 0.167211743953608 0.000457370375634933 0.0822953584739956 7.42066866195007e-05 7.44767956861717e-05 0.996240993941528 0.996240993941528 0.998978801861841
1.42576 28.16078 6.29987 16 10.57493 9.5381 9.5381 13 26.974 8.07 0 0 4.138 3.113 7.642 3.843 15.194 6.898 -9 0 0.005539 0.002736 0.0059765 0.0025718 0.0054491 0.0021789 0.0064368 0.0021069 0.0125168 0.8519952 -0.3247367 0.7573358 0.0058661 0.0025777 0.0001083 0.0003336 0.009694 0.02621 0.8528428 6.70800131561355e-05 6.74328766514156e-05 6.75191834929999e-05 0.000332514593494087 6.7184414396712e-05 0.00111895660903461 0.00176352558913642 0.0440071268730791 0.0427508516209916 0.506309598039358 0.00105801935821903 0.0119945271943307 0.0236144919934085 0.366646012447749 6.78010607534743e-05 6.735813274741e-05 0.998279079711576 0.998279079711576 0.998997168477607
15.37889 22.79633 12.81239 16 2.02713 16.22262 16.22262 14 112.146 27.479 0 0 21.198 8.68 20.882 8.282 70.066 19.45 -9 0 0.0314194 0.0072656 0.02962 0.0051906 0.0323507 0.0060804 0.0310451 0.0045223 -0.1315268 0.386966 -0.1865558 0.4083639 0.0306044 0.0059946 8.47e-05 0.0007758 0.0013416 0.0129205 0.8154403 6.14689016045115e-05 6.16147792294873e-05 6.16465854379145e-05 6.20582457457259e-05 6.1922831324419e-05 0.000321265721649545 6.19445987362103e-05 0.133060147095164 9.0222425901625e-05 0.264116558198535 0.000485137018997557 0.190714160289221 0.00120204619751945 0.409515646536341 6.22045173406621e-05 6.19560572518511e-05 0.999369944706981 0.999369944706981 0.999006605575987
6.12708 3.0082 23.04171 16 1.22137 23.01202 23.01202 15 73.954 15.483 0 0 7.162 6.949 6.808 6.724 59.984 16.445 -9 0 0.0235503 0.0083469 0.0233348 0.0081484 0.0189264 0.0045774 0.0188266 0.0045047 0.9191362 1.0893296 0.9060727 1.0879349 0.0235792 0.0079063 0.0001367 0.0011938 0.0025651 0.0241154 0.8069643 5.12104389119262e-05 5.13350268954877e-05 5.13742902232839e-05 5.12091413945929e-05 5.134206354651e-05 5.14240234824903e-05 5.12376910809214e-05 5.15827197198021e-05 5.16244827365459e-05 0.000337163457449832 0.00548003241185272 0.0361525302682126 0.066626665781328 0.890838483680311 5.15803857787011e-05 5.12041370756308e-05 0.999692073365454 0.999692073365454 0.999009348624697
26.17805 11.66431 24.45143 16 3.1828 12.01574 12.01574 16 101.236 35.004 0 0 17.228 8.988 15.472 8.297 68.536 25.192 -9 0 0.0378144 0.00967 0.0341914 0.0067064 0.0358718 0.0071494 0.0336028 0.0055348 0.1941556 0.4696067 0.0679471 0.4137786 0.0360628 0.0079805 6e-05 0.0009494 0.000744 0.0129789 0.874649 3.39411275705695e-05 3.39502225675093e-05 3.39360839425481e-05 3.39460663914587e-05 3.39679250998007e-05 3.39685125588418e-05 3.39567177019076e-05 0.000559315548851074 3.39361402493113e-05 0.00190657492651932 0.000781128406346398 0.0621391880482397 0.00166407463119082 0.932610232701497 3.39270761517891e-05 3.39558651223681e-05 0.999796276232501 0.999796276232501 0.999010229108893
20.59759 3.34252 29.86815 16 0.90261 25.79821 25.79821 17 105.398 19.082 0 0 12.698 9.263 10.518 6.643 82.182 19.733 -9 0 0.0331628 0.0091616 0.0327062 0.008923 0.0276841 0.0057679 0.0269766 0.0057483 0.7850915 0.8130538 0.8443193 0.8092743 0.0329719 0.0085655 3.74e-05 0.0013792 0.0009746 0.0214495 0.8264835 6.90930651984347e-05 6.94402217602484e-05 6.96715058594422e-05 6.90577083248354e-05 6.95749850640365e-05 6.98435686728791e-05 6.94821984922166e-05 6.91837205679446e-05 6.91636209676363e-05 6.77077213689571e-05 0.00435436502084873 0.0306873131585296 0.0345743378011958 0.929552885702914 6.9278013842527e-05 6.96019863929235e-05 0.999583261068417 0.999583261068417 0.999008427400049
17.37027 15.50983 10.07062 16 5.89137 23.70237 23.70237 18 115.356 16.376 0 0 21.574 7.568 21.488 7.498 72.294 13.166 -9 0 0.0261025 0.0052011 0.0257581 0.004532 0.0275843 0.0047551 0.0273543 0.0042033 -0.2209424 0.3758615 -0.2345169 0.3981815 0.0259666 0.0046544 3.63e-05 0.000646 0.0008197 0.0125519 0.836041 5.45198189737609e-05 5.4491196746262e-05 5.43972680851959e-05 5.4459848106892e-05 5.44638172195655e-05 0.000957077853170468 0.000549657045165203 0.0392152139002996 0.00241803880150231 0.620386547532531 0.000631855518829328 0.0238184842170259 0.00249840116778448 0.309143640888555 5.44161439659766e-05 5.43349820394647e-05 0.998770456483456 0.998770456483456 0.999001450762895
21.51882 28.11062 18.67441 16 1.74494 9.21002 9.21002 19 60.164 30.56 0 0 12.276 7.191 10.578 7.491 37.31 19.134 -9 0 0.0449109 0.0087826 0.0359587 0.0056143 0.0448787 0.0071915 0.0385338 0.0052393 -0.0134224 0.3310883 -0.2718915 0.3432975 0.0404416 0.0069019 6.8e-06 0.000789 0.0001156 0.009878 0.8398625 4.3754402510368e-05 4.40544002728547e-05 4.37129759281496e-05 4.36797608066071e-05 4.39478985443361e-05 4.33644046026566e-05 0.000177217293797315 0.0757009847348481 0.00294065168946082 0.156308751843923 4.39596701582213e-05 0.104996403572044 0.000489339093626082 0.658993418752307 4.33840490746397e-05 4.33754580951833e-05 0.999737463379787 0.999737463379787 0.999009732243975
9.2278 12.47173 12.4962 16 9.5721 13.55152 13.55152 20 86.706 15.229 0 0 15.018 6.603 15.53 6.402 56.158 12.856 -9 0 0.0197864 0.0048202 0.0199067 0.0047099 0.0200623 0.0039916 0.0202067 0.0039298 -0.0679103 0.4948357 -0.0666006 0.4949145 0.0199432 0.0046473 9.67e-05 0.0006855 0.0024901 0.0182485 0.8773823 9.14060795408759e-05 9.19572611450015e-05 9.17945914357938e-05 0.00144001666339249 9.42322455316942e-05 0.000846558976043972 0.00104125717563539 0.315079585069622 0.011332945626843 0.410225526572267 0.0025087540780295 0.0678716355694138 0.0194635300965808 0.169637325951438 9.20224966091545e-05 9.14515464715486e-05 0.9973435467927 0.9973435467927 0.998988860660739
3.57455 12.89474 24.29387 16 6.41121 14.2153 14.2153 21 61.202 17.621 0 0 8.368 5.141 10.066 5.999 42.768 16.673 -9 0 0.0156019 0.0067539 0.0158977 0.006882 0.0144137 0.004784 0.0148923 0.0049297 0.2487921 0.8136187 0.181189 0.7624024 0.0158359 0.0066852 8.61e-05 0.0006426 0.002918 0.0190969 0.9149069 5.73725061645055e-05 5.82188223142872e-05 5.7407143392149e-05 5.78788087285918e-05 5.77040134605178e-05 0.000690878857382039 0.000555694099241111 0.0362551345348561 0.00229118252933196 0.12911390429507 0.00111626545503629 0.0798655082808102 0.0119864872590397 0.737721204735418 5.72888308690006e-05 5.78698288860907e-05 0.999020427042249 0.999020427042249 0.999003614232513
13.11014 20.83636 16.55088 16 13.90378 15.35895 15.35895 22 114.75 17.484 0 0 21 7.291 21.082 7.352 72.668 14.564 -9 0 0.0271594 0.0062942 0.0267593 0.0051846 0.028258 0.0052548 0.0279823 0.0046364 -0.1710645 0.4099882 -0.1800985 0.3881573 0.0270338 0.0055145 7.44e-05 0.0007415 0.0015297 0.0142132 0.8595052 6.26293457764213e-05 6.20848187137085e-05 6.25751485797642e-05 6.24837738178487e-05 6.21575382582159e-05 6.23682540103335e-05 0.000596323612744198 0.174537957151741 0.000918933937212079 0.577463244649824 0.00021532978489414 0.0298866422095932 0.00718973335023378 0.208693523676146 6.20551881848987e-05 6.19575602713691e-05 0.999625654697254 0.999625654697254 0.999008787353835
3.56966 10.65713 17.39695 16 6.64144 4.19502 4.19502 23 56.984 16.043 0 0 7.69 4.813 11.496 6.505 37.798 14.36 -9 0 0.0138031 0.0055825 0.0143942 0.0059057 0.0128217 0.0042238 0.0138945 0.0044079 0.2533756 0.7268516 0.0730828 0.7039094 0.0144663 0.0058065 0.0003677 0.0009451 0.0121758 0.0262009 0.8822904 0.000189235432296997 0.000161598647343101 0.0001623637712073 0.0019038045147319 0.00115995742105792 0.00906082966349277 0.012219936684324 0.196740086007662 0.00446040426508138 0.197203514790164 0.00770714975088047 0.329206133679978 0.00846959160005274 0.231032512226047 0.000161562716406954 0.000161318829274758 0.987358128722932 0.987358128722932 0.998885599120344
2.78451 26.90278 6.36725 16 3.65085 9.31588 9.31588 24 60.89 14.477 0 0 8.038 5.403 11.516 6.495 41.336 13.689 -9 0 0.0151422 0.0055862 0.0158489 0.0054822 0.013917 0.0040649 0.0148974 0.0039132 0.301673 0.8290334 0.2030331 0.7754913 0.015656 0.0053988 0.0001604 0.000678 0.0052023 0.0212678 0.8678258 6.82153485612761e-05 6.80311776145754e-05 6.77697960885972e-05 6.80872510773835e-05 6.830424685639e-05 0.00332317411903474 0.000294938428673279 0.0243621020606295 0.000752371803259554 0.17594422539305 0.00189961207980738 0.0671459789120241 0.000899454169367203 0.724901437207175 6.82280897855003e-05 6.80699169955909e-05 0.996335918653783 0.996335918653783 0.998979678044873
29.41816 26.51432 11.45592 16 2.62775 27.88628 27.88628 25 60.346 30.767 0 0 13.13 7.921 11.534 7.688 35.682 18.91 -9 0 0.0412902 0.0076584 0.0323223 0.0047381 0.044377 0.0070804 0.0376127 0.005116 -0.2981287 0.2633789 -0.5740579 0.2911411 0.0368341 0.0059199 2.78e-05 0.0006657 0.0004625 0.0093462 0.8336183 5.06551311152884e-05 5.02021362067862e-05 5.00391066057333e-05 5.04559930784765e-05 5.03307987139307e-05 0.00127599862824171 5.06573989694785e-05 0.0751999924635262 0.00288397659324462 0.495473245935023 0.00011161763677513 0.0583458890800512 0.00092240532315904 0.365383908904625 5.02578977671693e-05 5.03669728979785e-05 0.998472164467785 0.998472164467785 0.99899886079196
23.8179 6.86542 3.58164 16 11.15936 15.69757 15.69757 26 81.242 13.447 0 0 15.564 5.895 14.32 5.926 51.358 11.64 -9 0 0.0180344 0.0039654 0.0179098 0.003987 0.0188633 0.0035114 0.0185127 0.003604 -0.1798815 0.4593575 -0.1320269 0.4620524 0.0180157 0.0038209 4.36e-05 0.000492 0.0014748 0.013842 0.8822164 5.37726007523207e-05 5.41019348179341e-05 5.3475993969943e-05 5.39071590981834e-05 5.42739630816494e-05 5.26581061539382e-05 5.32266717851981e-05 0.157107138208383 0.00663077121405332 0.433079405809954 0.000550837964989628 0.0237978879108626 0.0057679917713985 0.37258311438469 5.37693416605087e-05 5.36669643488395e-05 0.999677775623529 0.999677775623529 0.999009227928508
8.5087 0.6785 12.82702 16 8.09254 18.23627 18.23627 27 12.646 4.881 0 0 3.722 2.779 1.924 1.612 7 3.88 -9 0 0.0027947 0.001604 0.0025554 0.0015652 0.0030222 0.0013335 0.0025154 0.0011751 -0.3099124 0.8592483 -9.43e-05 0.9250724 0.0027455 0.0015684 7.04e-05 0.0002187 0.0121749 0.0306965 0.8332877 7.58166184700598e-05 7.57263868174103e-05 7.57804710396802e-05 7.57387489453252e-05 7.57095794648802e-05 0.00047677919968546 0.00626365904997042 0.204963270601374 0.0184464716345168 0.382010042926326 0.00227028227191354 0.101257517831208 0.00641391098500026 0.277367556749383 7.54976559127885e-05 7.62392899724398e-05 0.999144319157179 0.999144319157179 0.999004675753846
8.74637 18.97155 12.37659 16 9.68027 25.94705 25.94705 28 94.166 14.667 0 0 16.514 6.59 17.29 6.528 60.362 12.441 -9 0 0.0211661 0.0045753 0.0211952 0.0047873 0.0216763 0.0037688 0.0218939 0.0039553 -0.1015756 0.4581279 -0.1389675 0.4723802 0.021193 0.0045835 1.24e-05 0.0005871 0.000146 0.0132981 0.8862282 5.05079065165519e-05 5.04562612298564e-05 5.04367962293219e-05 5.05088456328367e-05 5.04391117833184e-05 5.05026847585403e-05 5.04517328360497e-05 0.0308823036171792 0.00201422960724114 0.674962273441645 5.05266262622357e-05 0.0148025034403714 0.000685231319003232 0.27614853444398 5.06215249452e-05 5.04726403857427e-05 0.999697117774224 0.999697117774224 0.999009391201708
3.88027 21.34494 24.03688 16 12.43903 8.86439 8.86439 29 63.042 15.49 0 0 9.544 5.382 12.598 6.407 40.9 13.82 -9 0 0.0148729 0.0053687 0.0152742 0.0054479 0.0142186 0.0041466 0.0150795 0.004183 0.1521348 0.7157397 0.0147066 0.6952492 0.015216 0.0052859 0.0001425 0.0006319 0.0049618 0.0191125 0.8907916 7.81049800068449e-05 7.79583243653574e-05 7.78418558598903e-05 7.80563004189257e-05 7.76270193816981e-05 0.000404270301957001 0.00074159865433323 0.114429483055917 0.00678396498423618 0.264210628441348 0.00159539442731309 0.216311685917232 0.00131157413746905 0.39366596353976 7.79788731410604e-05 7.78691872602918e-05 0.999206017477374 0.999206017477374 0.999005203388448
0.73649 21.04101 19.27188 16 1.12439 5.71154 5.71154 30 63.548 21.763 0 0 4.098 6.884 18.632 15.793 40.818 22.79 -9 0 0.0145946 0.0095745 0.0182505 0.0092132 0.0126605 0.0066043 0.0167572 0.0061759 0.4308886 1.4607766 0.2100378 1.2705624 0.0172386 0.0091079 0.0008161 0.0018366 0.0251707 0.0455087 0.7394083 2.9457152207802e-05 2.94532445061124e-05 4.86346144101734e-05 2.94609452695005e-05 9.71940755731201e-05 2.94516481981316e-05 0.000117629691736903 0.000256858196583343 3.74219682365311e-05 0.000675853995814606 0.00234881343659166 0.0519305082142511 0.0226581517938611 0.921652177066856 2.94723912591906e-05 2.94615646447834e-05 0.999736332780883 0.999736332780883 0.999009722692412
11.39258 29.91324 19.06034 16 15.12711 1.21791 1.21791 31 110.814 25.348 0 0 20.078 8.312 27.178 10.937 63.558 17.101 -9 0 0.028992 0.0079783 0.0282205 0.005555 0.0292947 0.0072273 0.0303156 0.0050707 -0.0470977 0.4185872 -0.2871771 0.3729303 0.0292182 0.0066159 0.0006119 0.0009378 0.0108584 0.0165586 0.8339458 0.000130538756165084 0.000130038801167485 0.00012835248675636 0.00559504906485727 0.000130233351445987 0.00541031037403836 0.0153403114550751 0.25117226357336 0.0208210124996663 0.427990439612516 0.0079574537737248 0.138080244110622 0.00874529448638298 0.11811024966614 0.000129369803360994 0.000128838184721089 0.988472500673161 0.988472500673161 0.998898640698675
19.05025 18.93891 19.46107 16 0.80759 23.36968 23.36968 32 88.452 38.757 0 0 15.502 8.425 14.826 9.118 58.124 25.907 -9 0 0.0398073 0.009611 0.0352118 0.0059398 0.0379644 0.0072939 0.0349214 0.0050174 0.1725048 0.3990361 0.0364476 0.3940654 0.037559 0.0075771 4.95e-05 0.0009322 0.0005378 0.0125489 0.8685206 3.29360596495437e-05 3.30630666280821e-05 3.29799138497446e-05 3.30603118614353e-05 3.35856585979611e-05 0.000290995393274577 3.32654487830042e-05 0.00209730890247725 3.31509454653859e-05 0.00461020897619041 0.000735637349277744 0.24219642965857 0.00169379482359917 0.748077447918292 3.3084961563093e-05 3.3050611920258e-05 0.999543349395289 0.999543349395289 0.999008087544351
10.137 26.58628 25.21389 16 4.63534 3.29417 3.29417 33 98.488 36.237 0 0 15.264 8.298 17.996 9.71 65.228 25.193 -9 0 0.0348471 0.0098554 0.0323281 0.0070617 0.0327842 0.007586 0.0320796 0.0055724 0.2272426 0.4748924 0.0188767 0.4708298 0.0338578 0.0082069 0.0002702 0.0010339 0.0041295 0.0157366 0.8464869 6.62840203175298e-05 6.6942531536063e-05 6.66627466375366e-05 6.64843778174424e-05 6.67644972502845e-05 0.000183025656475903 0.00028347470185312 0.0125180734604789 6.70735109261912e-05 0.00699400708654838 0.000539887260280313 0.649329754657645 0.0115122605968783 0.31810655875295 6.6457206018559e-05 6.62889363873623e-05 0.999483767642111 0.999483767642111 0.999007578678827
23.9063 3.85742 5.96441 16 2.12867 6.28739 6.28739 34 79.028 14.753 0 0 14.89 7.137 10.806 5.961 53.332 13.796 -9 0 0.0201161 0.0054319 0.0195063 0.0054361 0.0192297 0.004061 0.0180786 0.0040806 0.1637318 0.6653799 0.2979701 0.6752895 0.0200813 0.0052238 0.0002701 0.0008668 0.0070747 0.021899 0.8202967 8.69808947735027e-05 0.000974984885558835 8.69210369187655e-05 0.00240848350116176 8.70064635959123e-05 0.00409796746502452 0.000192746165446819 0.0240106294834447 8.7112890057357e-05 0.0327586692715332 0.00181086384620679 0.288240506469365 0.00395995088565945 0.641022958614637 8.70499549040182e-05 8.71681717125866e-05 0.99225630666122 0.99225630666122 0.998939851525889
21.24209 27.43594 8.14316 16 15.74309 18.7384 18.7384 35 99.18 36.632 0 0 20.994 9.838 20.928 9.981 57.258 22.225 -9 0 0.031098 0.0077561 0.0275218 0.0042061 0.0348515 0.0073443 0.0321585 0.0047385 -0.464902 0.2880424 -0.5843916 0.3002521 0.029333 0.0057605 2.31e-05 0.0005007 0.0003809 0.008718 0.8353406 8.54839602119751e-05 8.71901874728292e-05 8.69850297434137e-05 0.000391535525505021 8.47680342782827e-05 8.56942020554524e-05 0.00189761506916177 0.0501367285125918 0.0526221090468795 0.602716111427312 0.0134532359288349 0.0442791541905387 0.0256826389789469 0.208218241595537 8.60643009985685e-05 8.64440099325942e-05 0.999178201293626 0.999178201293626 0.999004965385578
21.35482 28.66043 20.43471 16 14.76208 1.87038 1.87038 36 59.074 31.25 0 0 12.438 7.667 11.398 8.664 35.238 18.605 -9 0 0.0433455 0.0087449 0.0345316 0.0058138 0.0438082 0.0075285 0.0376955 0.0055417 -0.0581423 0.3085476 -0.3443201 0.3375792 0.0392148 0.0070171 0.0002762 0.0008258 0.0037198 0.0109044 0.8444379 7.58762665576039e-05 7.5741064228223e-05 7.93761783975913e-05 0.00188404002830843 7.59150631091044e-05 0.0115005126004404 0.0021634440400502 0.511384551677145 0.000575384407574723 0.254695087131319 0.000626246513583526 0.133944563232307 0.000527012602249517 0.0822365940609879 7.77253482672843e-05 7.79297854735989e-05 0.986306407320959 0.986306407320959 0.998872900444675
25.09441 23.84033 29.14245 16 7.39801 3.16892 3.16892 37 46.876 18.219 0 0 9.676 4.936 7.494 5.088 29.704 11.781 -9 0 0.0505437 0.0091907 0.0395296 0.0073543 0.049109 0.0071137 0.0413677 0.006272 0.105756 0.3290029 -0.1897661 0.3633954 0.0452351 0.0081087 0.0001985 0.0009098 0.0022402 0.0104907 0.8941966 7.49446883658745e-05 7.48175608150749e-05 7.49239582879269e-05 7.47167184913857e-05 7.53677804998448e-05 0.0025701532025681 7.52429651283207e-05 0.254620271716284 7.48807357391795e-05 0.176669669713488 7.50450931904668e-05 0.413906522390655 7.47826196479311e-05 0.151408168983859 7.51839345818173e-05 7.53079383982493e-05 0.997054632837151 0.997054632837151 0.998986251666422
3.47013 18.16824 22.96448 16 2.03615 6.76049 6.76049 38 91.728 18.122 0 0 10.026 7.297 13.464 7.744 68.238 18.078 -9 0 0.0256911 0.0079445 0.0263348 0.008247 0.0221905 0.0050269 0.023146 0.0051828 0.6062036 0.8662304 0.5097808 0.8300859 0.0262204 0.0078035 0.0002075 0.0012051 0.0041252 0.0220443 0.8398639 5.07632854122574e-05 5.08105001025698e-05 5.08446062357988e-05 5.08110401217431e-05 5.08244672046511e-05 5.07981492118451e-05 5.08266344005279e-05 0.000174690897798362 5.08638692289762e-05 0.000930549258165652 0.0238464794498645 0.0434734620648041 0.200746014970708 0.730320665339846 5.07881018638065e-05 5.08073650316428e-05 0.999695116976978 0.999695116976978 0.999009374315271
9.64288 23.88343 25.24275 16 11.74836 9.26121 9.26121 39 110.946 19.882 0 0 18.708 7.548 18.996 7.337 73.242 16.338 -9 0 0.0281927 0.0077549 0.0277784 0.0068937 0.027825 0.0059319 0.0276475 0.0054 0.0235918 0.4940113 -0.0031521 0.47904 0.0281326 0.0071983 0.0001471 0.0008308 0.0024826 0.0149249 0.8918682 0.000193618747793369 0.00604771222065512 0.000193999958027132 0.0388003812054463 0.00019333949155136 0.00201317350398923 0.00112509584988918 0.234111824418862 0.10360764662727 0.317658163234083 0.00128457801652035 0.11408402964021 0.00469812547225338 0.1530683055128 0.0008912372472345 0.0220287688534147 0.951444891489253 0.951444891489253 0.998024655550079
24.86309 25.81374 6.00565 16 12.96574 18.03155 18.03155 40 96.646 36.547 0 0 21.548 9.81 20.204 10.439 54.894 21.95 -9 0 0.031224 0.0075421 0.0268228 0.0039354 0.0355759 0.0072729 0.0321636 0.0044659 -0.5219441 0.2913205 -0.677187 0.2804869 0.029063 0.005576 3.96e-05 0.0005411 0.0005916 0.0093949 0.8380337 4.99795692422641e-05 5.02628587584376e-05 5.10010312237138e-05 5.04796682172314e-05 5.09274569001051e-05 0.000566382795888354 7.7365166132239e-05 0.218643374518381 0.00156742993101294 0.499445519411963 0.000649182691002136 0.0874694107410788 0.00196287016748718 0.189264817775712 5.17364583770263e-05 4.92597586246746e-05 0.999180883892142 0.999180883892142 0.999004988301648
11.65472 27.12899 12.43584 16 5.64708 29.46803 29.46803 41 113.842 22.272 0 0 20.712 8.057 21.728 8.693 71.402 16.41 -9 0 0.0272266 0.0063589 0.0266728 0.005001 0.0284305 0.0052815 0.0282766 0.0042902 -0.1882855 0.4082157 -0.2349164 0.4239181 0.0269668 0.0054586 1.71e-05 0.0006942 0.0002931 0.0128685 0.8388276 7.60654116615653e-05 7.62934690072021e-05 7.58796607913653e-05 7.58386250256229e-05 7.59222629582641e-05 7.6332801518119e-05 0.000359298470910552 0.13912979181193 0.00245793098437115 0.307862948624152 0.000524437693864856 0.127858246566662 0.00426794939239196 0.416931364253917 7.59210349108702e-05 7.57789359265257e-05 0.999543598532949 0.999543598532949 0.999008089666925
29.36361 14.99295 11.39726 16 15.31262 20.62199 20.62199 42 113.262 25.52 0 0 23 8.752 22.252 8.931 68.01 17.035 -9 0 0.0287057 0.0067976 0.0270809 0.004345 0.0311303 0.006028 0.0298455 0.004254 -0.33575 0.3398678 -0.3742905 0.354151 0.0279464 0.0052804 5.31e-05 0.0006098 0.0012172 0.0114396 0.8329433 5.59042992848179e-05 5.60133957621399e-05 5.58613636199821e-05 5.61799795710952e-05 5.57368189076027e-05 5.60533020683682e-05 0.00121801232647192 0.0602144418365794 0.00450315979663532 0.321143864962573 5.57486459992774e-05 0.0609627538337578 0.00140598376745638 0.550048553715496 5.58372774981732e-05 5.58946783179741e-05 0.999664213322684 0.999664213322684 0.999009113448385
8.82577 24.95925 3.49666 16 14.08905 28.78399 28.78399 43 91.45 12.408 0 0 16.906 6.435 17.792 6.559 56.752 10.145 -9 0 0.019341 0.00332 0.0194184 0.0033667 0.0207619 0.0031945 0.0210117 0.0032915 -0.2696465 0.4042287 -0.3006368 0.3975825 0.0194172 0.0031977 3.75e-05 0.0005117 0.0009212 0.0133673 0.8106984 5.12291782151978e-05 5.11894982331317e-05 5.11681715827167e-05 5.13044704840524e-05 5.12533228981171e-05 0.000168248022754437 0.000584470731804071 0.015660016932236 0.000148574979773151 0.0729239447034139 0.00115741873402465 0.130510955024864 0.00273227193902732 0.7757554858511 5.1359978214076e-05 5.11084613756927e-05 0.999575563844522 0.999575563844522 0.999008361956812
18.67434 23.18311 28.03956 16 6.9745 25.85878 25.85878 44 70.686 37.323 0 0 12.8 8.563 11.368 8.147 46.516 24.758 -9 0 0.0439334 0.0100477 0.0367984 0.006697 0.0423458 0.0076643 0.0377587 0.0055936 0.1258561 0.3867215 -0.1106259 0.3828119 0.040405 0.0081718 3.9e-05 0.0008487 0.000422 0.0105962 0.8803232 5.94080084522589e-05 5.91426474254063e-05 5.96897230548567e-05 5.97125668370198e-05 5.93357490590965e-05 5.96529201162985e-05 5.9550160318199e-05 0.0383903523593813 0.000850354580268753 0.3773358153175 0.000754827308766502 0.112796505406905 0.00047790334730639 0.468859209186843 5.914837087486e-05 5.93923468911938e-05 0.999643016067923 0.999643016067923 0.999008934336001
11.89386 16.82198 5.03002 16 9.37769 1.75648 1.75648 45 98.59 14.246 0 0 19.824 7.092 22.064 7.603 56.702 12.078 -9 0 0.0207625 0.0042146 0.021011 0.0041278 0.021771 0.0038398 0.0223675 0.0037768 -0.1862906 0.4308161 -0.2462607 0.3984775 0.0212556 0.0040386 0.0003689 0.000703 0.0090398 0.017202 0.8210232 9.5919764686359e-05 9.65507541277875e-05 9.61298516240724e-05 0.306359783499685 0.000886439242210017 0.0220006162747053 0.00183049532122874 0.197453774397319 0.00120740303343617 0.108408894789072 0.00209856967159948 0.2332428923283 9.62545979896871e-05 0.125931851110038 9.75465380906976e-05 9.68788258884092e-05 0.67040047810595 0.67040047810595 0.325618982780884
27.97276 12.7185 29.39806 16 2.5951 4.35372 4.35372 46 74.562 37.667 0 0 13.668 8.852 11.284 8.436 49.61 24.685 -9 0 0.0450027 0.0106483 0.0378521 0.0067312 0.0416688 0.0078041 0.0369204 0.0056888 0.3026877 0.4300791 0.1080506 0.4305178 0.0417196 0.008324 0.0002922 0.0012592 0.003689 0.0147643 0.8157526 4.36420149967629e-05 4.366629515046e-05 4.36583280488481e-05 4.36521368246399e-05 4.36631154790652e-05 0.000272952613150505 0.000117593425508723 0.00346426999286897 4.36830148890371e-05 0.00239904103443737 0.00361954428152948 0.498279604719472 0.00184635072100277 0.48965131970773 4.36678084727476e-05 4.36907904390424e-05 0.999508722579043 0.999508722579043 0.999007791854259
