N1 N2 Na Tsplit Tsc M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
2.7137 20.5236 0.2317 20 0.80226 23.02752 23.02752 9.90825 21.35115 0.27409 16.60721 206 206 57 80.218 12.447 0 0 8.814 5.501 13.836 8.025 57.568 12.12 -9 0 0.0212454 0.0052779 0.0224045 0.0048467 0.0187111 0.0036042 0.0201266 0.003398 0.5447382 0.7790948 0.4617451 0.6759889 0.0220726 0.004622 0.0002476 0.0010295 0.0061449 0.0250655 0.667142 6.70047041881958e-05 6.74041676098943e-05 6.83174525855652e-05 0.000251170649063165 6.69969285856718e-05 6.67686142719108e-05 6.70234253379735e-05 6.67356863778674e-05 6.761764500074e-05 6.68239638616753e-05 0.00754142726660268 0.504775893342029 0.0127071542603368 0.473984925438586 6.70937865089372e-05 6.76426690537173e-05
6.20081 7.93113 15.87954 20 3.69885 22.53021 22.53021 19.08996 102.31141 17.31911 10.20667 14 14 58 83.126 16.866 0 0 11.968 7.322 13.342 8.449 57.816 17.463 -9 0 0.0218283 0.0074443 0.0223255 0.0071912 0.0196807 0.0049952 0.020064 0.0048376 0.3880725 0.8130653 0.4050244 0.7514037 0.0225558 0.0071241 0.000479 0.0011458 0.0110372 0.0243455 0.8317794 5.73695202473328e-05 5.73992750551583e-05 5.74857001588948e-05 0.00118577400039777 5.73813198120134e-05 0.00164405265635777 0.000185789649079522 0.00387473641132602 7.79751451288501e-05 0.00476746485188052 0.00559604925461588 0.459800058274574 0.00892998107322126 0.513593882737713 5.7309054014316e-05 5.729107641752e-05
28.05298 26.80213 18.96797 20 3.35859 17.15805 17.15805 9.41327 38.91916 7.97601 148.8697 194 194 59 49.232 16.253 0 0 10.674 5.033 7.83 4.512 30.728 11.12 -9 0 0.0516915 0.0075029 0.0401565 0.0058419 0.0513713 0.0061776 0.0429536 0.0055699 0.0205864 0.2900402 -0.2648265 0.3178198 0.046084 0.0064097 0.00016 0.0008925 0.0017891 0.0098546 0.8440402 8.04211027857714e-05 8.03152436550227e-05 8.00818944407132e-05 0.000615227711764939 8.03884307340225e-05 0.184933339087538 0.0018251404187129 0.19218978638818 0.000377753971187648 0.13537881635184 8.17944864269234e-05 0.361657553251573 0.000254989728084804 0.122204301330217 7.98796088247949e-05 8.02109940345367e-05
16.56947 18.07201 6.79194 20 19.02772 4.95143 4.95143 1.83171 37.28869 14.58297 69.59282 202 202 60 106.228 32.243 0.112 1.169 25.746 12.672 27.722 14.401 52.648 22.331 -8.742 2.891 0.0259473 0.0069495 0.025076 0.0047026 0.0269732 0.0066497 0.0263926 0.0045636 -0.1530292 0.4488311 -0.1920542 0.4361989 0.0285164 0.0064689 0.0030048 0.0050722 0.0545956 0.0874406 0.6823764 3.32199947592191e-05 3.36090923294696e-05 3.36444103681659e-05 0.0391680990674937 3.3491980643153e-05 3.36127826210975e-05 0.00111749529153702 0.724740407368678 3.36039368564553e-05 3.35153369199994e-05 0.00037250651424807 0.234232282062634 3.35716167192791e-05 3.36470137489286e-05 3.36248542358698e-05 3.36686762077865e-05
23.67451 27.17288 8.34315 20 10.72673 3.20235 3.20235 17.37466 2.67104 12.72763 91.84765 448 448 61 67.898 35.332 0 0 14.646 8.725 13.092 9.186 40.156 21.482 -9 0 0.0397427 0.0079367 0.0319639 0.0047495 0.0419185 0.0072241 0.0360511 0.004755 -0.2284489 0.2793322 -0.4644148 0.3017164 0.0359915 0.0060217 0.0001382 0.0006861 0.0021658 0.0101128 0.8175567 7.772076709246e-05 7.7018403797067e-05 7.87135697657196e-05 0.00126333444841795 7.70606971219806e-05 0.000727972626006448 0.00139353721427396 0.345141759084909 0.000772594063891135 0.188301197328288 0.000416490280956635 0.247252439753978 0.000792580706088879 0.213472555746977 7.79965982937698e-05 7.70287101431471e-05
11.6247 2.97504 2.48421 20 9.25404 8.79085 8.79085 1.1547 64.71782 5.82892 77.37292 29 29 62 65.856 15.819 2.864 7.367 38.976 17.761 10.378 7.762 13.638 12.965 -4.104 12.43 0.0152686 0.00522 0.0070309 0.0050703 0.0148303 0.004174 0.0067694 0.0041553 0.0917107 0.654501 0.0593318 1.0501343 0.0226492 0.0105434 0.0114995 0.0106093 0.2991648 0.2134646 0.1286165 4.65694290269164e-05 4.22660936850179e-05 4.97840982771575e-05 0.000512473726019032 4.23282592899406e-05 9.52051497609789e-05 0.00447951495559837 0.0611592522967703 4.22048380604387e-05 4.22114038935463e-05 0.0169768666330497 0.916342383182465 4.2223874183629e-05 4.22051250537143e-05 4.22523152252325e-05 4.22586196406982e-05
7.41383 25.73862 8.20469 20 17.08832 14.06118 14.06118 8.28054 25.33326 11.31015 90.85238 328 328 63 91.556 14.825 0 0 15.964 6.208 18.186 6.886 57.406 13.139 -9 0 0.0203045 0.0047914 0.0206086 0.0046844 0.0206808 0.0040549 0.0213071 0.0038767 -0.0845723 0.4604524 -0.1444277 0.4790625 0.0205985 0.0045889 0.0001419 0.000673 0.0036645 0.0164146 0.8761114 6.95155507777135e-05 6.93697978049973e-05 6.93752743044404e-05 6.95030888576486e-05 6.93249055287592e-05 0.00114692309705593 0.00312837626373227 0.235785552347101 0.00141426602643341 0.404684039088585 6.95717697443375e-05 0.10230599175366 0.00207948973677751 0.248900042917641 6.9219393556577e-05 6.94389884390816e-05
6.85084 19.5583 27.8369 20 16.52189 0.37966 0.37966 17.63899 119.65917 12.40299 28.23042 206 206 64 106.802 21.3 1.038 4.293 18.03 9.095 51.174 22.825 36.56 21.532 -7.07 7.619 0.0175068 0.008679 0.0271633 0.0079742 0.0176541 0.0083697 0.0267122 0.0062911 -0.0067247 0.9680598 0.0470264 0.5810193 0.0340199 0.0123115 0.0116849 0.0110924 0.1947569 0.1589416 0.3451527 3.91925781646971e-05 3.91686616525175e-05 0.000213329814017496 0.00201933115531614 7.25541701287243e-05 3.92099801474946e-05 0.00248213725256235 0.39745714479872 3.91917198553591e-05 3.9196240407164e-05 0.00254016647323617 0.594862545044229 3.92093698284374e-05 3.92123783104578e-05 3.92083517057696e-05 3.92020117180228e-05
17.78787 15.09589 19.85123 20 18.82307 3.27859 3.27859 17.68452 192.71269 0.19521 58.83414 308 308 65 112.034 25.773 0 0 24.486 10.669 21.812 9.494 65.736 18.771 -9 0 0.0305786 0.0079583 0.028543 0.0060825 0.0304853 0.0065004 0.0287394 0.0049772 -0.0062367 0.4344137 -0.0334448 0.4755093 0.0308693 0.0068861 0.0013085 0.0020924 0.0224334 0.0364418 0.8216217 3.71990906952167e-05 0.000219401066923202 3.70739397468343e-05 0.00268320842802736 3.70692475727148e-05 9.38508176735701e-05 0.000853315130882466 0.447873908213491 3.70941194106519e-05 0.000589802610613775 0.00182720263542567 0.544639148244495 3.71205405714269e-05 0.000960300502711692 3.71727185246914e-05 3.71326932349373e-05
18.33462 1.83161 0.5646 20 6.27067 26.02195 26.02195 14.14474 144.12814 10.03999 56.43043 430 430 66 35.806 12.737 0 0 7.558 6.39 4.904 3.377 23.344 11.231 -9 0 0.0087872 0.0045172 0.0084017 0.0044043 0.0087103 0.0035153 0.0079622 0.0032615 -0.0464716 0.820709 0.1184709 0.849843 0.0087007 0.004463 0.0001063 0.0005366 0.0051205 0.0230493 0.9041318 5.71426283541595e-05 5.71596893152277e-05 5.712309452986e-05 5.71061665943449e-05 5.71380551472957e-05 5.72196986625853e-05 0.00233889293942144 0.333377825788898 0.00146736725279493 0.0138461987767106 0.00524347472572158 0.625138605368214 0.00237596431841759 0.0157544790627186 5.71571455799759e-05 5.71452889190554e-05
25.41312 26.2368 0.8684 20 9.63016 25.86519 25.86519 12.90172 3.21968 14.76933 68.18811 164 164 67 87.708 38.03 0 0 18.648 9.068 18.276 10.143 50.784 23.512 -9 0 0.0335083 0.0073475 0.0283875 0.0036746 0.0375028 0.0070345 0.0336 0.0041639 -0.4537851 0.2746859 -0.6294851 0.29803 0.0309729 0.0052691 2.51e-05 0.0005402 0.0002744 0.008989 0.7630274 4.67673890516331e-05 4.68146418989352e-05 4.68879482436148e-05 4.69473800637969e-05 4.68725555319328e-05 0.000512054490180133 4.68208283673431e-05 0.0534571772750928 0.000716189518162649 0.444443288804313 0.000187916269491264 0.0978209806334951 0.000808240786449323 0.401679247675782 4.68962804539095e-05 4.68975234218495e-05
8.93802 20.77399 28.23406 20 13.79805 22.05176 22.05176 8.66223 45.13141 7.97316 86.23368 151 151 68 106.052 19.497 0 0 17.622 7.94 19.538 8.687 68.892 16.91 -9 0 0.0259891 0.0071348 0.0259657 0.0064283 0.0254539 0.0054061 0.0258238 0.0050057 0.0595924 0.5303714 -0.0001506 0.4921934 0.0261829 0.0065951 0.0002056 0.0008357 0.0039957 0.0160578 0.8681043 0.000125140362963826 0.00282277805514961 0.000125851150873515 0.010988520167511 0.000123032810270407 0.00612369144686566 0.00440849996718636 0.30579973631001 0.0010700627796176 0.0763585227055669 0.00217574225121602 0.401249458202346 0.000615975362699618 0.186911544241163 0.000123759370551068 0.000977684816008777
11.75114 5.24815 7.80054 20 2.18937 26.74381 26.74381 7.47133 23.92415 0.35541 120.55088 440 440 69 83.33 13.452 0 0 11.526 6.237 10.876 5.919 60.928 13.051 -9 0 0.0227838 0.0057701 0.022922 0.0057584 0.0204226 0.0036578 0.0202394 0.0038555 0.4464444 0.7131788 0.5232476 0.7012637 0.0229247 0.0055043 7.18e-05 0.0008805 0.0015737 0.0192206 0.8258792 3.23427251913812e-05 3.22824538537925e-05 3.20271354725226e-05 3.23335516020403e-05 3.22612077268298e-05 3.2206492519956e-05 3.22934167498046e-05 4.0810206215684e-05 3.22064587531445e-05 3.221804823613e-05 0.00685843952143619 0.0493721657229413 0.0115909427648107 0.931782789771525 3.23553737827082e-05 3.23251491826897e-05
29.10805 20.7826 28.54805 20 10.97031 28.081 28.081 4.45921 37.24306 4.66893 98.18346 170 170 70 52.054 22.316 0 0 10.632 6.236 8.114 5.51 33.308 14.13 -9 0 0.051258 0.0090861 0.0401717 0.006866 0.0495702 0.0071983 0.041989 0.0060486 0.1285076 0.3297352 -0.1802119 0.3488625 0.0459551 0.0077364 0.0002402 0.0010184 0.0026932 0.0109725 0.8646457 6.20621974002674e-05 6.28066616981727e-05 6.21907416420574e-05 6.22226463971495e-05 6.18030562674821e-05 0.00261393059759164 0.000588014012999161 0.387385454032087 0.000285949705583655 0.241090811889168 0.000334254674576838 0.162708620096204 6.20395636249756e-05 0.2044955415378 6.23110979570837e-05 6.19874890033888e-05
22.0329 11.54969 27.46655 20 6.65381 15.42103 15.42103 6.95313 129.78751 16.95415 167.97383 202 202 71 79.77 45.391 0 0 16.508 12.281 12.726 9.96 50.536 29.344 -9 0 0.0393923 0.0112606 0.0337268 0.0077191 0.0364666 0.0078704 0.0321326 0.0060611 0.2779707 0.5197647 0.193074 0.496665 0.0374139 0.009108 0.0008544 0.0017021 0.0124579 0.0247486 0.8259517 9.59229626753307e-06 9.591486434513e-06 9.59209474935386e-06 0.000108728011090905 9.59210152862088e-06 6.78578029786246e-05 9.59349721576154e-06 0.00254835580144752 9.59190106687413e-06 0.00018391619795344 3.14251332919116e-05 0.992273467192281 9.59248014271416e-06 0.00469991907267232 9.59253212375464e-06 9.59239875532342e-06
1.92634 3.18186 24.85901 20 13.0487 6.02533 6.02533 7.85404 155.41584 15.17588 92.12323 267 267 72 24.332 9.568 0.232 3.035 5.21 4.475 8.382 8.107 10.508 7.215 -8.858 1.873 0.0046399 0.0029292 0.0055756 0.0031412 0.0044304 0.0022239 0.0053245 0.0023525 0.0887835 0.9833692 0.1095424 0.9303178 0.0074258 0.0060039 0.0023181 0.0051738 0.1348934 0.1778469 0.4007913 3.91303229073127e-05 3.90168798875299e-05 0.000160053634313229 0.00102590442454588 4.60155634598073e-05 7.57628434534111e-05 0.00139875980925689 0.229874308129956 3.90315838546997e-05 3.90908340302189e-05 0.00373312330749011 0.763187225305834 0.000225450427513088 3.90532685106626e-05 3.90012937330985e-05 3.90723712541471e-05
29.44764 14.06394 6.51294 20 1.68425 8.84884 8.84884 17.6142 131.58014 6.51429 150.73885 498 498 73 101.328 35.925 0 0 19.772 9.418 18.322 9.085 63.234 23.756 -9 0 0.0347525 0.0076804 0.0314317 0.0046794 0.035329 0.0065633 0.0326208 0.0044838 -0.0810899 0.3424636 -0.1404463 0.3774372 0.033234 0.0058466 0.0001419 0.0007817 0.0022552 0.01237 0.7807739 5.11892515981387e-05 5.11956279273116e-05 5.11524432400223e-05 5.10601266396946e-05 5.11675851359253e-05 5.11765274834918e-05 5.11619311325239e-05 0.0141904757918318 5.12129132728823e-05 0.0115743926206416 0.00215458633832553 0.647523680867162 0.000246432382048902 0.323798783865315 5.11505743355042e-05 5.11811539095625e-05
4.76561 18.64924 8.57149 20 0.97209 4.02105 4.02105 10.6727 141.36067 15.2444 50.25995 328 328 74 101.63 13.946 0.108 1.553 12.592 7.013 28.05 19.273 60.88 19.53 -8.816 2.439 0.0230543 0.0084237 0.0271387 0.0054098 0.0207738 0.0056932 0.0251247 0.0039192 0.3829749 0.9718427 0.3351336 0.629205 0.0304978 0.00715 0.0054013 0.0087962 0.0953196 0.1508534 0.3861182 1.20784407650225e-05 1.20751552726193e-05 1.20762206836294e-05 0.000217590887136713 1.2064553898213e-05 1.20793174421062e-05 3.80982806328401e-05 9.68244723126675e-05 1.20928212840148e-05 1.20724974874844e-05 0.00677539232295283 0.992739240959362 1.20780020997719e-05 1.20725605535299e-05 1.20843982611296e-05 1.20791098551627e-05
7.53436 13.06827 29.10251 20 3.44546 20.18713 20.18713 13.1984 30.34589 5.87611 30.71949 338 338 75 110.336 18.896 0 0 14.562 8.339 15.83 9.21 79.944 19.01 -9 0 0.0308875 0.0092139 0.0310739 0.0085778 0.0275105 0.0059428 0.0277833 0.0056492 0.4540285 0.7112202 0.4452949 0.689356 0.0311677 0.0085254 0.000187 0.0012321 0.0033517 0.0197556 0.845333 3.43459463091826e-05 3.4496863321592e-05 3.44808507005722e-05 3.45051515587731e-05 3.43635532600116e-05 3.44415802127407e-05 3.44579115800758e-05 3.44949296558619e-05 3.44857619984988e-05 3.44231349729604e-05 0.0077963045978864 0.589296930378728 0.00330377104263873 0.399189666562308 3.44279181737062e-05 3.44038166951281e-05
24.99893 8.83325 8.20152 20 11.44441 17.18161 17.18161 8.05751 186.24972 1.89838 144.0994 92 92 76 109.436 14.98 0 0 30.688 11.266 18.304 6.815 60.444 14.153 -9 0 0.0250381 0.0052082 0.0229409 0.0051854 0.0261823 0.0044418 0.0225699 0.0045805 -0.1839715 0.4126815 0.0740729 0.4928883 0.0251341 0.004973 0.0011446 0.0013551 0.0240254 0.0278427 0.7040657 4.25636498931419e-05 4.25171786568317e-05 4.25786425248261e-05 0.00215294029081495 4.25391339458154e-05 0.000368304531829643 0.00168630511426889 0.255998721499546 5.47984713256281e-05 0.00100674759407506 0.000601114587613733 0.733281247114877 0.000247587574779432 0.00434693870909219 4.25313389187837e-05 4.25645678387625e-05
9.92372 15.51391 11.18579 20 19.9559 0.88981 0.88981 17.4246 159.89151 2.56725 107.07482 300 300 77 100.356 15.741 0.09 0.698 22.248 9.647 32.352 15.542 45.666 17.869 -8.806 1.981 0.019709 0.0057718 0.0219181 0.0051474 0.0194011 0.0050337 0.0221899 0.0044755 0.0638432 0.646427 -0.0476465 0.498359 0.0252709 0.0067276 0.0044573 0.005587 0.0926956 0.1101421 0.5008179 6.07559964827971e-05 6.10382677995415e-05 0.000148175468760363 0.0012273104100341 6.0672919447259e-05 6.06659477062494e-05 0.0118411129804272 0.707471469654207 6.06953344499025e-05 6.079996107605e-05 0.0112573821834368 0.267446419634674 6.0946266804162e-05 6.09489255539956e-05 6.07418128399063e-05 6.08642363004482e-05
4.19704 3.05219 12.43811 20 15.20185 13.69312 13.69312 3.69064 36.00453 18.75991 76.80087 272 272 78 31.338 8.972 0 0 6.988 4.174 6.082 4.001 18.268 7.861 -9 0 0.0072878 0.002995 0.0071115 0.0031299 0.0071189 0.0023239 0.0068635 0.0024414 0.0388964 0.7328507 0.0938607 0.7758976 0.0075868 0.0031284 0.0003872 0.0008044 0.0259653 0.0445821 0.7998576 0.000393904477364947 0.000287546325183352 0.000499334033064063 0.00112824953201057 0.000169431041877118 0.000756729788150312 0.0206735460503291 0.689470153105355 0.000417411651096667 0.0031129986207558 0.00514339469449871 0.27324756885951 0.00213901170258435 0.00243881933850808 6.09342933863497e-05 6.09664863254087e-05
22.30595 12.89745 8.05409 20 14.03284 20.53743 20.53743 1.68595 75.70941 14.02607 27.70036 406 406 79 114.8 16.386 0.022 0.412 24.69 11.36 22.086 8.276 68.002 15.876 -8.944 1.252 0.0261775 0.0055446 0.025354 0.0051105 0.027458 0.0048457 0.0264473 0.004819 -0.1973403 0.4027785 -0.1632921 0.4249593 0.0264456 0.0053143 0.0006798 0.0024576 0.0126765 0.0429335 0.7872179 4.13129883634543e-05 4.13302441435175e-05 4.13616889542979e-05 0.000700536160701048 4.13464857091502e-05 4.13612220467652e-05 0.00242283376875029 0.802135286782234 4.13340535774533e-05 4.13352739178258e-05 0.0012714917759384 0.193015115121273 4.13557883628346e-05 4.13466123011746e-05 4.13171114402048e-05 4.1334922286629e-05
15.78161 3.45977 5.18155 20 6.54525 2.87501 2.87501 15.45677 44.2848 11.39889 51.99693 411 411 80 63.384 14.695 0 0 17.402 9.051 8.912 5.139 37.07 13.44 -9 0 0.0153493 0.0054018 0.0139301 0.0052914 0.015354 0.0040534 0.0129609 0.0039802 -0.0540567 0.7132435 0.2520029 0.7777191 0.0153409 0.0053583 0.0007012 0.0013305 0.0229145 0.0373837 0.7762761 9.05338420416963e-05 6.00967189398254e-05 0.000511611086024056 0.0033465931417807 6.00309902502583e-05 0.000989775922482107 0.00261745716726492 0.39193811682522 0.000207600650923596 0.00258738068138687 0.00254300454640609 0.591590354515934 0.000844980903351789 0.00249237844353911 6.00620807897723e-05 6.00224836651475e-05
14.57643 22.89064 6.81763 20 5.33505 23.5567 23.5567 19.43717 94.34375 4.98761 194.37148 143 143 81 115.064 23.724 0 0 21.242 7.835 22.294 8.974 71.528 17.436 -9 0 0.0300375 0.0064877 0.02875 0.0045306 0.0308506 0.005843 0.03027 0.0041921 -0.1127362 0.347134 -0.2011373 0.3647942 0.0295092 0.0052395 0.0001155 0.0007062 0.0021489 0.0123054 0.815089 7.4648043343097e-05 7.46402947715774e-05 7.46902809742291e-05 7.450840761325e-05 7.44894464754759e-05 7.45784996014218e-05 7.46071715502255e-05 0.0999648539041298 7.46474332027488e-05 0.113860174705182 0.000274337962392198 0.527841889071276 0.00119722705639067 0.256115438222 7.46849529775223e-05 7.45845481192844e-05
19.05148 21.26904 1.35626 20 13.79725 14.68752 14.68752 1.42465 82.45589 17.80083 62.56346 161 161 82 112.898 27.072 0.088 1.063 30.308 12.55 30.558 13.911 51.944 20.89 -8.76 2.772 0.0263739 0.0066181 0.0250605 0.0043199 0.0285957 0.006908 0.0273859 0.0048731 -0.3112124 0.3853667 -0.3239998 0.4076532 0.0287835 0.0054408 0.0030663 0.0043592 0.0576393 0.0801305 0.6788044 8.79132306525188e-05 8.821242673487e-05 0.000339636629366009 0.0129714125654441 8.81814860424707e-05 8.9324032545862e-05 0.0304973489404189 0.346871510980122 8.81120827885997e-05 8.79062878196752e-05 0.107753525958396 0.500684862549409 8.82005287650211e-05 8.78592650135103e-05 8.77609175497546e-05 8.82321189319333e-05
29.50593 0.56362 7.51903 20 3.50597 8.15067 8.15067 5.61747 86.02128 10.53073 93.21396 122 122 83 65.326 33.577 0.054 0.46 52.62 33.794 2.028 2.411 10.624 14.401 -8.932 1.091 0.0162537 0.0099931 0.0037532 0.0052157 0.0178446 0.0094582 0.0035792 0.0043021 -0.4695505 0.8725082 0.100073 1.2786157 0.013984 0.0097079 0.0039806 0.0050935 0.1266295 0.1099747 0.2042776 5.29088625720415e-05 5.28839598148216e-05 0.000414270379325981 0.00205296311721398 0.000116451637576102 5.28836903310747e-05 0.00143025756421794 0.105783839465062 0.000701408720269867 5.28782812741808e-05 0.109137868987593 0.779096195188373 0.000414445047897019 0.00053496082822554 5.28962631352978e-05 5.28880071176376e-05
22.01687 19.17306 22.65484 20 9.17042 27.32307 27.32307 8.35353 144.52062 5.79152 186.30881 407 407 84 74.374 37.509 0 0 14.264 9.17 12.584 9.303 47.524 23.25 -9 0 0.0427346 0.0107629 0.0356717 0.0072393 0.0416237 0.008142 0.0369317 0.0059298 0.0732492 0.4060534 -0.1511721 0.3961793 0.0393374 0.0086748 0.0001343 0.0008746 0.0021118 0.0119723 0.888532 6.13000430576137e-05 6.13213462018512e-05 6.15165068491843e-05 6.14807488341199e-05 6.16782598141302e-05 0.000273635900479186 0.000293151432508531 0.230111907303905 0.00113478790460816 0.346790103553498 0.000837145840547683 0.207255563641293 0.00189879816284591 0.210974588071633 6.14340419182214e-05 6.15872420072516e-05
20.76337 7.99466 0.84423 20 5.29475 14.49563 14.49563 6.4611 182.51748 6.00928 182.83016 362 362 85 97.132 14.941 0 0 21.752 11.744 16.428 6.926 58.952 13.746 -9 0 0.0224209 0.0045482 0.0215465 0.0046812 0.0228055 0.0038757 0.0212941 0.0040878 -0.0694545 0.4724372 0.056174 0.5403546 0.0226537 0.0047308 0.00067 0.0017797 0.0142789 0.0343348 0.7488132 4.32922762870844e-05 4.32967407235601e-05 4.32829024022308e-05 0.000264192507951043 4.32744103672781e-05 4.32639316436915e-05 0.000813173818671684 0.158146060959419 4.32684083621941e-05 4.32877451481527e-05 0.00243662341292858 0.837863959809005 4.32732411416353e-05 4.31593000336327e-05 4.32791857644127e-05 4.33113501507172e-05
23.66894 1.33373 23.97725 20 16.82772 26.32167 26.32167 13.80174 48.72183 6.92188 41.11476 52 52 86 26.846 8.116 0 0 8.714 5.016 3.89 2.877 14.242 6.647 -9 0 0.0058735 0.00266 0.0052385 0.0025673 0.0064706 0.0021989 0.0051109 0.002012 -0.3967041 0.8054066 0.055175 0.9049391 0.0057302 0.0026015 0.0001741 0.0004221 0.0151028 0.0305445 0.82425 8.694571230551e-05 8.6896904976803e-05 8.67243805785309e-05 0.00035462441757675 8.68218241533308e-05 0.000782817068558918 0.00309575698072465 0.62294001239102 0.00292382786532502 0.0538599424351157 0.00329880750021912 0.289573008903962 0.00300433558505899 0.0196459357377741 8.70233028606897e-05 8.65189897894291e-05
13.99076 26.29216 13.31439 20 17.74304 8.67165 8.67165 0.40374 127.84173 16.23271 165.23394 45 45 87 89.864 37.237 1.366 4.733 22.272 12.631 41.662 23.782 24.564 20.412 -2.83 13.108 0.0249592 0.009644 0.0283523 0.0058037 0.0301307 0.0114291 0.0316697 0.0059034 -0.6191854 0.7175328 -0.4111998 0.4706546 0.0453717 0.0108584 0.018716 0.0113344 0.2596 0.1511274 0.5493706 9.19700323911193e-05 7.52153680133838e-05 0.000188761399710495 0.00141735556658428 6.23942982827469e-05 0.000170180977087619 0.0144856491557788 0.320656220119906 4.30446912130198e-05 0.000566993541832474 0.0562210333829952 0.605482761905675 0.000120527172545526 0.000331868853523301 4.30183430983976e-05 4.3005191363512e-05
10.1851 16.0375 14.21628 20 1.83914 21.52507 21.52507 17.33364 140.91937 3.40518 54.77163 121 121 88 113.018 19.912 0 0 17.25 7.531 18.926 8.136 76.842 15.567 -9 0 0.0313441 0.006918 0.031197 0.0058152 0.0282912 0.0047794 0.0285162 0.0043132 0.4316084 0.5472962 0.3850575 0.499855 0.0317152 0.0059462 0.0004447 0.00144 0.0075562 0.0233608 0.7681723 4.41048578406765e-05 4.41539853293208e-05 4.41180353370012e-05 4.40833864731247e-05 4.40842255874818e-05 4.41326317538708e-05 4.4098594810837e-05 0.000189905516819183 4.40655654739918e-05 4.40833284792142e-05 0.00457416235004073 0.597049086195926 0.0061611874275664 0.391540514877106 4.41013880478357e-05 4.41176334083378e-05
20.66534 8.90792 3.2511 20 3.02111 23.9131 23.9131 10.43979 41.55212 13.30674 81.6204 24 24 89 106.944 13.72 0 0 20.744 7.463 17.208 6.72 68.992 12.857 -9 0 0.0254654 0.0049683 0.0250049 0.0048686 0.0255413 0.0040831 0.0244939 0.0040085 -0.015367 0.4608445 0.0867071 0.4818906 0.0255007 0.004714 0.0002655 0.0008731 0.005389 0.0169947 0.7964008 4.30435814321808e-05 4.30664059668822e-05 4.30552374410572e-05 4.3043447759343e-05 4.30331329409765e-05 4.30239138472698e-05 0.000290914340038702 0.00203836832494508 7.50602032526453e-05 0.00233254113163681 0.000578334227444698 0.418972919518428 0.00250819470138216 0.572859379723815 4.30182600812447e-05 4.30038495879538e-05
9.19913 13.28566 21.29855 20 17.63085 28.95239 28.95239 14.2332 67.18392 11.29005 4.79834 412 412 90 92.652 17.117 0 0 15.562 6.116 15.816 6.737 61.274 15.3 -9 0 0.0217127 0.0057894 0.0217073 0.0056933 0.0217073 0.0046147 0.0217756 0.0046989 -0.0194238 0.5282671 -0.0282501 0.5175675 0.0217879 0.0056176 7.79e-05 0.0007035 0.001748 0.0153405 0.8941765 0.00017972667454001 0.00240507820532547 0.000179193639243454 0.0176070785904628 0.000180160071431297 0.0235171500539047 0.0031856750722335 0.126327189136796 0.000180019657372807 0.386615222077855 0.000180202383685623 0.00764012360705974 0.00503639456636744 0.118803760930316 0.00560903486199418 0.302353990471411
16.6314 17.22154 22.64984 20 2.89225 22.76027 22.76027 4.09379 82.9634 19.24402 174.37617 96 96 91 89.722 38.298 0 0 16.508 9.772 15.55 9.401 57.664 25.286 -9 0 0.0414787 0.0101529 0.0369482 0.0067376 0.0379278 0.0072249 0.0348103 0.0052428 0.3574583 0.481482 0.2531909 0.4582007 0.0403666 0.0081622 0.0011531 0.0020563 0.0149847 0.0267339 0.7978084 3.98013982467891e-05 3.97818799117837e-05 3.97832079463574e-05 0.000257433719855138 3.97896010384742e-05 3.97845556381117e-05 0.000104109190320086 0.000708460099975542 3.97830011711697e-05 7.85084718087248e-05 0.00245387229294677 0.896047697941455 0.000743005191638675 0.0992885967280535 3.98111973678496e-05 3.9781522626283e-05
17.61471 1.91807 20.83685 20 3.22825 21.57629 21.57629 13.41737 130.9127 12.838 50.47803 358 358 92 64.018 23.338 0 0 12.814 12.663 6.314 6.126 44.89 21.909 -9 0 0.0181709 0.0090051 0.0166844 0.0089941 0.016265 0.0065379 0.0144329 0.0062659 0.3733058 1.0169221 0.5034431 1.0765027 0.0180199 0.0090594 0.0005923 0.0019799 0.0149044 0.0405555 0.8416024 3.3303888370353e-05 3.33084263688809e-05 6.24598727602095e-05 3.33083703980026e-05 0.000161428609110839 3.3300738624891e-05 0.000680195704820193 0.000370504555044985 0.00016771771584141 0.000292624423483013 0.0838068877149847 0.909397887643349 0.00248452737232654 0.00237593393402907 3.33086801070352e-05 3.33023503813736e-05
