N1 N2 Na Tsplit M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
4.83056 11.03564 16.32931 9.5 10.17205 10.17205 71 59.968 13.274 0 0 9.592 4.622 11.5 5.648 38.876 12.719 -9 0 0.0139602 0.0049718 0.0142149 0.0049269 0.0136617 0.0036589 0.0141995 0.003683 0.033827 0.6590037 -0.0390604 0.6843439 0.0142122 0.0048353 0.0001247 0.0005595 0.0047572 0.0186674 0.9002976 6.73128358267999e-05 6.74300058548891e-05 6.73449016313493e-05 6.73117210515285e-05 6.73400812352946e-05 6.74932748943444e-05 0.000825089493299474 0.148992125050569 0.0240933995765164 0.520170757606322 0.000200807814531944 0.105876871277149 0.000524763470343459 0.198777309978592 6.73562827864918e-05 6.72866293968033e-05
1.71813 17.18473 27.49167 9.5 4.23314 4.23314 72 35.524 12.719 0 0 4.736 3.336 10.974 5.955 19.814 11.169 -9 0 0.0072941 0.0042703 0.0082202 0.0043934 0.0069199 0.003261 0.0086782 0.0035164 0.1149137 0.9203267 -0.2983157 0.7768442 0.0080492 0.0043312 0.000292 0.0005986 0.0187601 0.0312426 0.8605478 0.000126622684587685 0.000126510200762357 0.000504395189214551 0.000400259315265128 0.00136561185098582 0.00273275107991298 0.00407365790215091 0.029136620532978 0.014269452458465 0.285942874121885 0.00783773458594528 0.0440022146010199 0.0283406713752702 0.580887810087995 0.00012640354919559 0.000126410464366654
29.18834 24.23732 17.83042 9.5 0.00626 0.00626 73 81.232 37.607 0.238 1.052 34.894 19.506 31.176 17.761 14.924 7.817 -8.332 3.856 0.0305288 0.0086865 0.0226782 0.0052211 0.0349676 0.0099578 0.0258035 0.0053192 -0.4970578 0.3791066 -0.4770359 0.476756 0.0382263 0.00761 0.0116228 0.0044157 0.1857034 0.0664434 0.5194008 0.00180769805506044 0.328123562463426 0.00381163238186023 0.547332892676878 0.00267587477578681 0.114158975315982 8.71131496281279e-05 8.70626239872419e-05 8.64211250876522e-05 8.66265331801397e-05 8.80078042144017e-05 0.00046098256949565 8.6658879297236e-05 0.000931847186499606 8.68270970986308e-05 8.78173625177315e-05
12.87037 0.89333 29.34838 9.5 3.28673 3.28673 74 21.728 8.037 0 0 9.89 4.888 2.58 2.381 9.258 6.736 -9 0 0.0046021 0.002741 0.0035051 0.0025575 0.0053972 0.0021899 0.0033368 0.0020703 -0.6473843 0.8097168 0.1116857 1.0313038 0.0043821 0.0028344 0.0003285 0.0006259 0.0384304 0.0440956 0.8085914 5.54120565656462e-05 5.60905305039191e-05 0.000366348095937325 0.000380791809901891 0.00101680655854189 0.00586818931142693 0.00157082717975151 0.00415002726254264 0.0503696159272792 0.36808556868108 0.00126677506249846 0.00759582611776083 0.0366341266327055 0.522472747042648 5.52734336945862e-05 5.55742971614733e-05
28.68316 25.43287 0.51601 9.5 13.45982 13.45982 75 114.92 13.322 0 0 31.06 8.395 31.542 8.502 52.318 9.684 -9 0 0.0165149 0.0024557 0.0163795 0.0021691 0.0239911 0.0036502 0.0239995 0.0033662 -1.2612942 0.2628446 -1.2844791 0.264353 0.0164683 0.0021672 2.11e-05 0.0002884 0.0006202 0.0088456 0.7329264 5.27590493604719e-05 5.26926174302204e-05 5.29784756816254e-05 5.30445664662205e-05 5.33483441500075e-05 0.000689805445944271 5.27894402659278e-05 0.136079281486735 0.00418584116797481 0.450522395861345 5.27750230485503e-05 0.218574000119891 0.00278093145288405 0.186691561220905 5.27440141960161e-05 5.30517137218684e-05
14.24827 9.97572 12.18926 9.5 9.78173 9.78173 76 86.184 14.123 0 0 16.756 6.419 15.898 6.018 53.53 12.12 -9 0 0.0185442 0.0042098 0.0185059 0.004196 0.0198115 0.0038299 0.0195696 0.0036817 -0.2620306 0.4454067 -0.2232303 0.4639333 0.0186225 0.0041115 9.75e-05 0.0005739 0.0025405 0.0146824 0.8641875 7.03008896027955e-05 7.08295672350895e-05 7.09794994777755e-05 7.02696730682198e-05 7.06408415351666e-05 0.00133089461767732 0.0012416583475636 0.0642401884844404 0.0162942608887127 0.464966732452324 7.02584455248167e-05 0.196143207770807 0.00213293920000695 0.253085546829813 7.08532215588368e-05 7.04392706524813e-05
12.97722 9.54333 19.0825 9.5 11.57722 11.57722 77 90.164 14.917 0 0 15.624 6.042 15.348 6.193 59.192 13.594 -9 0 0.0206878 0.0048152 0.0207163 0.004961 0.0210884 0.003998 0.0210106 0.0041308 -0.0849002 0.4951879 -0.0648361 0.5117025 0.0207595 0.0047808 5.74e-05 0.0006416 0.0013677 0.015144 0.8875424 5.40374536890462e-05 5.40639732832347e-05 5.41918078196239e-05 5.40374251682314e-05 5.39699787774802e-05 5.42713266177128e-05 5.41327176311644e-05 0.0396677806046281 0.000943626387650621 0.642026824394699 5.39527576932216e-05 0.0161412017152761 0.00285070237447184 0.296337787579377 5.4264934301888e-05 0.0015451545689148
9.55575 14.71385 17.72048 9.5 1.61017 1.61017 78 93.278 15.017 0 0 17.618 6.914 20.792 7.543 54.868 14.001 -9 0 0.0203157 0.0050746 0.0207228 0.0050463 0.0204417 0.0041527 0.0213353 0.0042594 -0.0360072 0.5050935 -0.1237634 0.4833588 0.0210923 0.004977 0.000573 0.0009599 0.0141136 0.0215866 0.8279823 0.000121334591766804 0.001545193977975 0.000121401720592084 0.014808441626458 0.00012142427443204 0.0202743876951884 0.00279290676610991 0.329161715381186 0.000930858712621525 0.255031758739764 0.00115451888025478 0.245713677773641 0.000885037463037823 0.127094402503144 0.000121328069334111 0.000121611824495669
19.68728 17.60897 21.06763 9.5 21.10543 21.10543 79 115.512 21.874 0 0 22.39 8.224 21.38 8.039 71.742 16.828 -9 0 0.0286247 0.0070849 0.027306 0.0053241 0.0301927 0.0057468 0.0292225 0.0046414 -0.2367625 0.4092167 -0.2737803 0.4108117 0.028026 0.0059993 6.06e-05 0.0007114 0.0011525 0.0129432 0.8645734 6.33113623704719e-05 6.25268050148346e-05 6.23006174490048e-05 6.23949770763727e-05 6.22676101962902e-05 6.22617417916164e-05 6.23661041721287e-05 0.0792519719116948 0.000660724536787932 0.48265128875307 6.23139105115782e-05 0.07267009800557 0.00254909427958284 0.361592689664242 6.21695375556604e-05 6.22201829150149e-05
16.26619 11.11153 3.12937 9.5 28.88872 28.88872 80 80.27 12.201 0 0 17.208 5.943 16.878 6.198 46.184 9.678 -9 0 0.0152594 0.0028749 0.0153165 0.0029209 0.0178683 0.0031285 0.0177753 0.0031466 -0.5798456 0.3780635 -0.5504991 0.3852607 0.0152813 0.002787 -6.6e-06 0.0003391 -0.0002297 0.0112214 0.8456401 5.24936274266444e-05 5.24744762572216e-05 5.24646400949844e-05 5.23940672556768e-05 5.24618929060392e-05 5.24362075448539e-05 0.000595051657527595 0.0308468857094179 0.00103595036956213 0.582799944806474 0.000885125403635697 0.0176907163708908 0.0032510544052073 0.362475605339664 5.2482352076517e-05 5.24586740591135e-05
20.94766 9.74013 26.74115 9.5 8.54263 8.54263 81 110.804 18.147 0 0 20.038 7.735 18.206 7.602 72.56 16.814 -9 0 0.0275188 0.0075106 0.0267067 0.0066347 0.0273036 0.005618 0.0266 0.0053403 0.0006028 0.5103544 -0.0022202 0.4720787 0.0272919 0.0068658 0.0001791 0.0009383 0.0035904 0.0176708 0.8660111 0.000108051278628499 0.00717954532108715 0.000504991312188603 0.00454301460882588 0.000106517250626575 0.0123222100695504 0.00135954529745871 0.429661032690632 0.000337374717175274 0.193733945712082 0.00213684541683501 0.187228116385293 0.00211604236267695 0.152312628906532 0.000426267534211278 0.00592387113619641
28.34129 20.98947 7.36978 9.5 4.37457 4.37457 82 117.526 16.822 0 0 28.984 8.02 27.986 8.482 60.556 12.536 -9 0 0.0215212 0.0047057 0.0208227 0.0033511 0.0270454 0.0048421 0.0263131 0.0037824 -0.843551 0.3071441 -0.8500434 0.2985864 0.0212863 0.0038671 0.0001143 0.0004693 0.0026894 0.0111635 0.7975974 7.62290239963204e-05 7.59688013402404e-05 7.63775935061575e-05 0.00666435419680159 7.61432705651162e-05 0.00223850701406545 0.000537741361355881 0.234914610631519 0.000856917552305681 0.438551636121944 7.64476092771459e-05 0.163366147689675 0.0033037661765378 0.149033108631226 7.60903704130305e-05 7.59539554726976e-05
12.26837 20.87129 4.93585 9.5 14.21415 14.21415 83 91.944 12.943 0 0 19.64 6.558 20.774 6.944 51.53 10.656 -9 0 0.0170688 0.0030653 0.0171061 0.0029836 0.0200607 0.0034917 0.0203803 0.0031864 -0.5937279 0.3456526 -0.6469842 0.3461683 0.0171112 0.0029111 2.38e-05 0.0004188 0.0007609 0.01218 0.8566865 6.81503984181556e-05 6.78594501253845e-05 6.80867827155244e-05 6.75382578791371e-05 6.79057488150351e-05 0.000849258561468946 0.00118005855746333 0.208394221158397 0.00252387301877958 0.361183334358966 0.000805978163103038 0.100779142259333 0.00174434305105413 0.32206407339928 6.80341885718815e-05 6.81426456292941e-05
13.49362 20.02037 28.71055 9.5 10.05726 10.05726 84 111.184 26.261 0 0 19.616 8.201 20.016 8.97 71.552 19.044 -9 0 0.0313809 0.0091648 0.0299295 0.0068597 0.0310423 0.0068409 0.0303286 0.0055014 0.0040927 0.4699835 -0.069087 0.4548756 0.0307631 0.0078079 0.0001079 0.0008464 0.0019082 0.0134002 0.8940789 7.81041608469281e-05 0.000175421648361262 7.85880150559177e-05 0.00209101573757707 7.80398388509796e-05 0.00841888001696164 7.81998426650954e-05 0.277084455440433 7.79955765916417e-05 0.349801521144797 0.000145052927187236 0.187291948597486 0.00168900744361519 0.171068456186084 7.80354235981937e-05 0.00176527799988946
6.34787 1.87818 10.52581 9.5 14.85985 14.85985 85 25.87 8.229 0 0 5.328 3.201 4.13 2.643 16.412 7.201 -9 0 0.0059638 0.0026559 0.0058252 0.0026435 0.0061278 0.0022136 0.0057902 0.0021662 -0.1444693 0.7577392 -0.0082437 0.8105664 0.0059474 0.0026075 5.29e-05 0.0002861 0.0040004 0.019918 0.8900692 0.000416206701165193 0.000122263063037183 0.000122899893708029 0.000122269941406499 0.000123278765179062 0.000300826741554268 0.00539400629819279 0.0194664544636522 0.12697785293361 0.533280432600558 0.00162473649780326 0.0179689515111711 0.0248215392414366 0.26289201308622 0.00412199589870535 0.00224427236260011
24.49957 20.71296 21.97173 9.5 27.55697 27.55697 86 96.616 36.009 0 0 19.342 10.035 19.256 9.885 58.018 22.179 -9 0 0.0335133 0.0094062 0.0297493 0.0058002 0.0353904 0.0077567 0.0328248 0.0053376 -0.2562372 0.3961762 -0.3905941 0.3569133 0.0316838 0.0073755 5.25e-05 0.0007186 0.0009469 0.0117878 0.8888932 9.15010848801859e-05 9.17385211286467e-05 9.14603614356686e-05 0.000407613785848099 9.24270715725155e-05 0.000128553008137602 0.000705846072620864 0.120563859723845 0.307465253148291 0.303350836371959 0.000483215100981981 0.0682471405765016 0.0375431338245465 0.160554057928989 9.15382055271241e-05 9.18252137352276e-05
15.5148 20.98 1.85077 9.5 24.61249 24.61249 87 93.8 11.912 0 0 22.224 7.429 22.404 7.202 49.172 9.253 -9 0 0.0158366 0.0024326 0.0157865 0.0024382 0.0201244 0.002988 0.0201751 0.0030495 -0.8551231 0.3173102 -0.8728533 0.3110361 0.0158247 0.0022918 1.32e-05 0.0003886 0.000442 0.0122292 0.7746103 5.74701654625768e-05 5.7324433660178e-05 5.74761749166568e-05 0.000320230157786892 5.74445429822149e-05 0.000986949856378443 0.00107751715737955 0.0476788080238469 0.00162456863178539 0.316621040731011 0.000604329051444864 0.053698262483791 0.00597080134115198 0.571073048274422 5.73260037837679e-05 5.74029701967934e-05
19.47946 25.92638 26.10109 9.5 3.68644 3.68644 88 85.932 38.876 0 0 17.712 10.308 16.638 10.278 51.582 23.312 -9 0 0.0376294 0.0104317 0.0319251 0.0067367 0.0383529 0.0082915 0.0345634 0.0057289 -0.1196992 0.3979482 -0.3274667 0.3712688 0.0349379 0.0083935 0.0001607 0.0007389 0.0023687 0.0109876 0.8959048 7.78466409779878e-05 7.84012782915276e-05 7.78514829705991e-05 0.00148047379039344 7.78451262663311e-05 0.056254314327289 0.000782274916839921 0.268641775311277 0.00139856927932809 0.265438994574764 0.000878289701613976 0.201326983977014 0.00169838234918645 0.201632065902585 7.80872951966641e-05 7.78440460067812e-05
1.77497 19.02286 3.55005 9.5 21.31373 21.31373 89 27.944 7.388 0 0 4.636 3.043 6.282 3.466 17.026 6.529 -9 0 0.0061923 0.0025417 0.0063588 0.0024844 0.0061059 0.0020072 0.0065698 0.0019644 0.0070267 0.7211187 -0.1725501 0.7114412 0.0063248 0.0024387 4.93e-05 0.0002777 0.0044294 0.0208853 0.8859994 5.51944512327e-05 0.00176136923674234 5.24766109205966e-05 0.000720389001269987 5.40151433953852e-05 0.000432633360528556 0.000468084860360128 0.184957852595767 0.00352282778081177 0.668855305074123 5.97715828060923e-05 0.015125100413297 0.000181733299675598 0.123644765556452 5.40379708011274e-05 5.4443061816385e-05
26.0902 18.3507 12.42504 9.5 4.3822 4.3822 90 117.402 18.243 0 0 26.702 8.68 25.776 8.568 64.924 12.896 -9 0 0.0237853 0.0054628 0.0233464 0.0043368 0.0278076 0.0049983 0.0271654 0.0042297 -0.6038445 0.3698655 -0.575478 0.3566541 0.0236634 0.0046889 9.75e-05 0.0005666 0.0022444 0.0120548 0.8497841 9.65026247960322e-05 9.66837521987114e-05 9.64944010936506e-05 0.00126109238364457 9.66301345979475e-05 0.00900268672146298 0.000516555396835279 0.225981310365796 0.00225872521854952 0.32634530875043 0.0014391476811665 0.260560290740229 0.008282110459632 0.163773010746516 9.67661755037849e-05 9.66844475480459e-05
8.52285 9.14518 17.93205 9.5 22.72039 22.72039 91 74.87 14.964 0 0 12.888 5.686 12.444 5.957 49.538 13.36 -9 0 0.0177462 0.0051346 0.0174837 0.0051563 0.017596 0.004075 0.0174709 0.0039778 0.0120024 0.5685785 -0.0254181 0.5948772 0.0176593 0.0050213 4.44e-05 0.0005682 0.0013293 0.0155816 0.9023804 0.000135793265897217 0.000135527178687881 0.000135842289976117 0.000993723144180194 0.000136053118235725 0.00535534186786686 0.000135755400869496 0.0660409064803017 0.000483359843159644 0.195485833643628 0.00125425767240854 0.0172550023357363 0.00013594029296984 0.179123204204118 0.00810569955306843 0.525087759708896
18.60817 7.05949 8.01158 9.5 12.20616 12.20616 92 73.08 12.041 0 0 15.098 5.875 13.582 5.558 44.4 9.935 -9 0 0.0154618 0.0033657 0.0152693 0.0033858 0.0167707 0.0031209 0.0163434 0.0031837 -0.3136365 0.4409535 -0.2600667 0.4570629 0.0154339 0.0032534 6.84e-05 0.0004725 0.002388 0.0157211 0.8559145 6.11319665277203e-05 6.11452837630029e-05 6.23991899477938e-05 6.14241935040241e-05 6.17570745474493e-05 0.0014350743540726 9.94169129004047e-05 0.0858643043074119 0.0028864984571447 0.447931956942458 0.000857991619074364 0.062779215626088 0.00150445136679041 0.396209355740562 6.27831543916433e-05 6.10938108158709e-05
27.80918 11.07937 8.69688 9.5 9.9737 9.9737 93 98.532 13.342 0 0 22.46 7.653 19.9 6.698 56.172 11.378 -9 0 0.0192154 0.0036706 0.0188927 0.0034937 0.0221657 0.0036381 0.0214435 0.0033933 -0.5393521 0.3832033 -0.4820803 0.378584 0.0191121 0.003453 5.8e-05 0.0005016 0.0015858 0.0130266 0.859528 8.10307737449318e-05 8.07346772046941e-05 8.1154795445924e-05 0.000569995410148661 8.0720379637492e-05 0.00182541009235095 0.000499077688465324 0.219119687441503 0.000560381618045538 0.378243048659768 0.00151148421341359 0.109410512460208 0.00257818920671926 0.285197020935734 8.07468660518154e-05 8.08047815588512e-05
3.62201 6.44488 20.65143 9.5 6.62297 6.62297 94 44.586 13.331 0 0 7.458 4.606 8.228 4.855 28.9 12.106 -9 0 0.0108415 0.0048093 0.010794 0.0046794 0.0102482 0.0036015 0.0104653 0.0036128 0.1555785 0.7599363 0.0569413 0.7346542 0.0109826 0.0046989 0.0001648 0.0005585 0.0073792 0.0216761 0.8926024 0.000106621531649453 0.000106804778351103 0.000106728956931485 0.000663385453382272 0.00030802571277075 0.00072279725071783 0.00594869574243217 0.0309703198608235 0.00557795054496473 0.355084923011788 0.00420619952109006 0.0758105684134007 0.0139627988698444 0.506209934636612 0.000106726156827843 0.000107519558413883
20.38522 6.66414 20.2812 9.5 13.88258 13.88258 95 84.918 15.944 0 0 15.038 6.236 14.858 6.257 55.022 14.319 -9 0 0.0195628 0.0054225 0.0195548 0.005325 0.0197478 0.0042852 0.019697 0.0042864 -0.0595264 0.5768151 -0.0468249 0.5502445 0.0196458 0.0052443 8.7e-05 0.0006357 0.0021697 0.0156726 0.878805 9.42894851051065e-05 0.00614165544074943 9.42133705479239e-05 0.00807787056230776 9.45352991891686e-05 0.00577749918595514 0.000231424401543162 0.105121155976045 0.00408086442889586 0.670161564995881 0.000515627936687416 0.0184482963088962 0.00212816614068887 0.160458269852809 0.000404439372291379 0.0181701272424078
11.48099 7.8774 3.05223 9.5 26.3104 26.3104 96 63.84 9.995 0 0 13.188 5.212 12.572 5.412 38.08 8.063 -9 0 0.013087 0.0026386 0.0130208 0.002662 0.0144509 0.0025654 0.0142773 0.0026215 -0.3723634 0.431518 -0.3409737 0.463639 0.0130983 0.0025668 4.44e-05 0.0004346 0.0015078 0.0163443 0.8198608 6.09393730627589e-05 6.06882766305248e-05 6.05288685550561e-05 0.00029269763567282 6.07203585844191e-05 0.000201560877496193 6.06347224735575e-05 0.0379553512364897 0.00756789537293299 0.379033475327423 0.000648030105423729 0.0812005850794733 0.00163317329811856 0.491042052879523 6.10997599541132e-05 6.05668281865109e-05
4.29229 15.1521 14.72187 9.5 11.33763 11.33763 97 58.462 13.972 0 0 9.434 4.735 10.894 5.35 38.134 12.123 -9 0 0.0136694 0.0046299 0.0138141 0.0045422 0.013408 0.003724 0.0138195 0.0036452 0.0467243 0.6315054 -0.0311113 0.6102446 0.0138227 0.0045077 8.1e-05 0.0005731 0.0028084 0.0188389 0.8962712 0.00012498401076473 0.000126707692557376 0.000119702791015413 0.000760109932268125 0.000264047873275207 0.00808684773263812 0.0234145877211123 0.10870394067873 0.101713010138287 0.45881579830925 0.00648645146749962 0.1009267050142 0.0423373225037245 0.142867598631214 0.00205853003039601 0.00319365547306749
5.72337 19.99324 0.59791 9.5 5.76121 5.76121 98 60.96 9.861 0 0 12.16 4.819 14.978 5.262 33.822 8.017 -9 0 0.0117972 0.0025583 0.0119887 0.0024497 0.0129609 0.00256 0.0137552 0.0025173 -0.3441914 0.4871191 -0.5063788 0.4215173 0.0120161 0.0024359 0.0001232 0.00041 0.0051513 0.0165218 0.8284265 6.0851706679325e-05 6.15762643326978e-05 6.07411617966383e-05 6.14135497360327e-05 6.06916407364638e-05 0.000480342738373384 0.00180827602955104 0.119535444898475 0.00192058158052784 0.492392551661317 6.24972052645403e-05 0.0919653296316338 0.000608809536776301 0.29079890014778 6.07930822488839e-05 6.11991647721046e-05
4.5735 9.41636 17.73461 9.5 14.8829 14.8829 99 55.47 13.454 0 0 8.742 4.699 9.64 5.097 37.088 12.42 -9 0 0.0133047 0.004974 0.0133293 0.0048842 0.0129181 0.0037038 0.0131712 0.0036523 0.0698769 0.7024732 -0.0017675 0.693799 0.0134244 0.0048515 0.0001074 0.000625 0.0040759 0.0207666 0.9024751 6.13386243837103e-05 6.12883571984955e-05 6.13171532503463e-05 0.000480033512460215 6.12362070631221e-05 6.08564746836919e-05 0.000483680167405214 0.0413493581906623 0.00217508549232503 0.463172305965638 6.13897360387483e-05 0.0570639929632297 0.00223154475891128 0.432554142034097 6.14179266734422e-05 6.10124359788822e-05
12.32011 11.68122 0.6894 10 16.37504 16.37504 0 73.198 10.767 0 0 16.006 5.599 15.746 5.362 41.446 8.509 -9 0 0.0138559 0.0026102 0.0138102 0.0025146 0.016194 0.0028261 0.0161207 0.0027276 -0.5705686 0.3997278 -0.5673243 0.3848216 0.0138936 0.0024641 6.05e-05 0.0003665 0.0021818 0.0132329 0.8241249 4.98750625492267e-05 4.95015335550178e-05 4.95343700117443e-05 0.000542495902690013 4.99572928330868e-05 0.00346017319857834 0.000127219801827586 0.13165961578825 0.000662657624250766 0.560475434864978 4.93585564415269e-05 0.137897221804681 0.00124283415511726 0.163584515020665 4.97147391307921e-05 4.98902844408197e-05
28.85509 11.64764 20.42706 10 7.5542 7.5542 1 114.94 17.888 0 0 22.796 7.946 21.666 8.248 70.478 14.643 -9 0 0.0263107 0.0062822 0.0256802 0.0053404 0.0278087 0.0052306 0.0272015 0.0045791 -0.2362516 0.4100921 -0.2338434 0.4253865 0.0261016 0.0056556 0.0001061 0.0007103 0.0019167 0.0136008 0.8541958 8.94541636716444e-05 8.98076953584028e-05 8.98918528120985e-05 0.00194383542677709 0.000812201261966199 0.000759728368884996 0.000962076797072325 0.254515914938785 0.00271924066794211 0.288509847414392 0.000795627997022556 0.122836585943225 0.00425483463223982 0.321438650430459 9.11290192844212e-05 9.11733901073605e-05
21.73917 3.03736 21.08067 10 17.02478 17.02478 2 52.008 14.811 0 0 9.836 5.547 7.848 4.448 34.324 13.487 -9 0 0.0124561 0.005055 0.0122585 0.0052047 0.0124474 0.0040366 0.011887 0.0039869 -0.0474737 0.6868233 0.0627692 0.7210761 0.0124345 0.0050507 7.71e-05 0.0005392 0.0029709 0.0192208 0.9050829 0.000111861993282778 0.000113515278522809 0.000113110668936389 0.000113335097986356 0.000112622692261151 0.000777737777340273 0.00267527497331877 0.0523472968175835 0.0307879728405988 0.20087700451009 0.00206078115640759 0.0969951162048827 0.0260855947103283 0.586602856074102 0.000112720418727446 0.00011319878563112
0.96357 22.6837 24.84017 10 25.5196 25.5196 3 17.492 5.792 0 0 2.738 2.206 4.368 3.022 10.386 4.935 -9 0 0.0037294 0.0019306 0.0039053 0.0018512 0.0036993 0.0014695 0.0041587 0.0015804 -0.0267783 0.8744161 -0.2544981 0.7913646 0.0038598 0.0018323 4.25e-05 0.0002347 0.0058546 0.027578 0.8694128 6.0774513908073e-05 6.04034859504268e-05 6.02121108448248e-05 5.97487196614787e-05 5.98435556773334e-05 6.01575958463047e-05 0.00314436244492572 0.181269517906845 0.00869627629253577 0.566985242232063 0.00139113307345069 0.038084507187553 0.00289820037181695 0.197049185487659 5.99933758674479e-05 6.04416453941691e-05
3.18489 0.63034 17.79838 10 5.81908 5.81908 4 11.012 4.318 0 0 4.116 2.768 1.648 1.62 5.248 3.377 -9 0 0.002418 0.00139 0.0020235 0.0013236 0.0026394 0.0011316 0.0019438 0.0010499 -0.3507525 0.8470396 0.0677088 0.9559246 0.0023927 0.0013801 0.000172 0.0003004 0.036273 0.0459495 0.7370148 0.00154778372460374 0.000707662807955244 9.11843426270642e-05 0.00260471432167476 0.000604574196805908 0.00553395209545904 0.00276284895466327 0.0759901703434516 0.0102626058247015 0.554257695055688 0.00493932004405079 0.0398674054031495 0.00898852075980219 0.291657718848499 9.11933821528492e-05 9.26498947147613e-05
19.5818 18.81796 10.17892 10 0.80908 0.80908 5 114.064 14.267 0 0 28.198 8.149 29.302 8.639 56.564 11.26 -9 0 0.0214277 0.0040635 0.021477 0.0037874 0.0244043 0.0041249 0.0245869 0.0037283 -0.493916 0.3561835 -0.5116132 0.3812394 0.0221417 0.0038709 0.0006893 0.0008496 0.0161173 0.0189378 0.802379 0.000155201925110559 0.000157120696723392 0.000157257208623774 0.034587590094735 0.000244683053813825 0.0206948503928012 0.00376744713666311 0.413409961363736 0.000281369583053644 0.0808022979661213 0.00293204549349283 0.392328832735516 0.00285049857426195 0.0473181734735237 0.000155814936879599 0.000156855364944103
6.48967 4.21415 0.64905 10 29.77744 29.77744 6 39.176 8.482 0 0 7.264 3.513 6.878 3.617 25.034 7.455 -9 0 0.0088427 0.0026593 0.0088218 0.0026539 0.0091038 0.0023065 0.008995 0.0022261 -0.1226583 0.601352 -0.0862187 0.5927206 0.0088692 0.0025721 3.69e-05 0.0003331 0.0023393 0.0187458 0.8888521 5.06412962476703e-05 5.07273414772267e-05 5.12771508926975e-05 5.08912325586759e-05 5.12397312030756e-05 0.000111080180881465 0.000539138103036745 0.0535678284559497 0.00317715720039629 0.342784697968534 0.00305930202206614 0.0239993622457756 0.00175068814950642 0.570324933989804 5.13829588598053e-05 0.000379651972810552
4.73885 8.66801 16.02472 10 5.88185 5.88185 7 54.244 13.177 0 0 8.722 4.886 10.184 4.676 35.338 12.293 -9 0 0.0127371 0.0044815 0.0129896 0.0046205 0.0124192 0.003621 0.0128313 0.0036274 0.0755392 0.6833295 0.0094308 0.6662338 0.0130536 0.0044523 0.0001903 0.0005834 0.0077393 0.0208806 0.8640339 0.000118594909197256 0.000119300347872837 0.000120629785650488 0.00104508531744343 0.000904986578444464 0.0056760960630152 0.00318234453527331 0.259412539414652 0.011479930245704 0.400753693797425 0.00670061275947084 0.0530100565767178 0.00562579146142344 0.251612701701252 0.000117974934557494 0.00011966157190021
12.79535 28.44351 20.88583 10 3.80574 3.80574 8 113.682 23.064 0 0 21.474 8.778 23.464 9.339 68.744 16.716 -9 0 0.0280897 0.007527 0.0271412 0.0058363 0.0292716 0.0063401 0.0291786 0.0048645 -0.1847565 0.425126 -0.2970305 0.4312716 0.0277412 0.0064843 0.0001257 0.0006728 0.002328 0.012365 0.8740434 9.45487180063958e-05 9.45101470103925e-05 9.43165157678525e-05 0.00219880523241442 9.43801774453821e-05 0.00221930199458885 0.0016505500899432 0.155481633060044 0.00124242379666281 0.24512199224173 0.00103054606296623 0.33725130640711 0.00200456591624233 0.251232881452297 9.42327179316093e-05 9.40054698404565e-05
28.7753 9.13418 28.33264 10 21.5402 21.5402 9 109.722 20.906 0 0 18.762 7.822 17.58 7.632 73.38 17.652 -9 0 0.0292395 0.0083592 0.0282712 0.0069007 0.0286487 0.0064432 0.0279017 0.0054245 0.0515329 0.4707312 0.0380311 0.5080293 0.0288873 0.007457 0.000132 0.000933 0.0022326 0.0154423 0.8800221 0.000168891261509438 0.00220127538502128 0.000169244173957919 0.00616914434226943 0.000169131247978943 0.0147636123697316 0.000169386507979059 0.0911999424610488 0.000169141891924839 0.408732964090642 0.00220474492592804 0.0709112913520554 0.00215296044541052 0.364468900309109 0.00168713312589143 0.0346622361095419
5.18618 5.97147 1.48692 10 1.9906 1.9906 10 43.872 8.46 0 0 9.426 4.478 10.014 4.467 24.432 7.107 -9 0 0.0093987 0.002677 0.0095481 0.0027515 0.0095435 0.0021609 0.0097093 0.0022644 -0.0707923 0.5854996 -0.0728189 0.6186678 0.0099073 0.0026771 0.0004339 0.000607 0.0224759 0.0291739 0.7463756 0.000116906107619162 0.00249365362045416 0.00038510388145463 0.0111143595174695 0.000416808237868057 0.0203897439756668 0.00227577538969616 0.123971342159652 0.0010799876384423 0.252784929790032 0.00100412271494086 0.149283929850671 0.00211625854116691 0.432333617630471 0.000116538100179767 0.00011692284421476
