N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
23.26112 29.45669 5.10293 22.5 19.94954 149.27595 14 245 4.69053 4.69053 2.73701 103.51372 16.59735 47.7079 61 61 43 64.698 34.745 1.824 5.611 10.37 9.324 39.418 33.561 13.086 13.506 -6.174 8.123 0.0073377 0.0069964 0.0144807 0.0099634 0.0071617 0.0067242 0.0152249 0.0106282 0.0623761 1.0823686 -0.0926921 0.8476765 0.0196814 0.0101449 0.0087722 0.007875 0.2906444 0.2244343 0.3325979 0.0005198111576408 2.14423575666069e-05 0.00186421982859706 2.14434775099536e-05 0.000125210262968144 2.14491227637697e-05 0.712220164650676 2.14460643798552e-05 0.000579038973666375 2.14442200814292e-05 0.283851859511685 2.14512527516766e-05 0.000646681845082528 2.14480295883464e-05 2.14441581799572e-05 2.14450868622295e-05
2.42901 19.50414 3.13938 22.5 9.20223 43.97935 178 438 20.7125 20.7125 3.02812 5.68952 4.65602 39.02172 290 290 44 19.338 14.934 0 0 3 3.532 5.538 4.305 10.8 10.535 -9 0 0.0039155 0.003839 0.0043036 0.0038651 0.0038898 0.0036122 0.0046052 0.0035768 -0.0281508 0.913682 -0.403632 0.8346356 0.0042016 0.0038369 9.21e-05 0.0002789 0.01723 0.0362946 0.9499499 5.78719086228093e-05 5.83660860496262e-05 5.81526157843605e-05 5.7815122962074e-05 0.0025681162776704 5.82378544870879e-05 0.224942708219213 5.79998141304337e-05 0.346155571524055 5.81649607141714e-05 0.139841434880896 5.87224706651429e-05 0.285852653304096 5.84289498783813e-05 5.78448350542797e-05 5.79111757215673e-05
20.65756 21.0239 13.61295 22.5 11.41354 113.2692 268 253 10.32243 10.32243 7.97656 158.51821 0.30865 163.24994 467 467 45 48.564 39.854 0 0 9.754 9.164 9.836 9.343 28.974 25.387 -9 0 0.0144179 0.0141779 0.0132301 0.011905 0.0147525 0.014269 0.0140174 0.0127961 -0.0619415 0.715889 -0.1425515 0.7200437 0.014069 0.013017 0.000245 0.0010095 0.0137043 0.041436 0.9696901 4.411969416617e-05 4.40368221156037e-05 0.000792199573856476 4.40833388358556e-05 0.000949999141616646 4.41290305746219e-05 0.564490617985919 4.41120202332784e-05 0.00535147175766726 4.40690182079694e-05 0.413032238780875 4.40623558415476e-05 0.0149425570293024 4.4132708611181e-05 4.40770449277406e-05 4.40936972492372e-05
9.37141 29.36857 5.69156 22.5 5.893 37.45188 325 315 19.87525 19.87525 9.29242 171.75093 19.34312 69.46267 85 85 46 67.358 38.213 0 0 13.082 9.395 20.098 13.14 34.178 24.671 -9 0 0.0133277 0.0090406 0.0142841 0.0088073 0.0134982 0.0090253 0.0154442 0.0092789 -0.0490555 0.7391096 -0.2913673 0.7461604 0.0145334 0.0087776 0.0007275 0.0009992 0.04031 0.0545605 0.9307987 7.36089051774019e-05 7.31180662855049e-05 0.00504296604834594 7.35101437877958e-05 0.00171463779956201 7.33939782087142e-05 0.486646173577824 7.36481164487472e-05 0.0466018888813258 7.33139508355627e-05 0.413372524572362 7.33963488428908e-05 0.0458883279543005 7.31989863659198e-05 7.30749672685342e-05 7.32177030591789e-05
16.54342 2.64784 15.14623 22.5 7.68167 166.27802 467 36 25.29197 25.29197 7.05563 109.05804 15.21751 90.9932 461 461 47 6.88 10.943 0 0 3.092 5.004 0.832 1.994 2.956 6.769 -9 0 0.0014363 0.0026683 0.0010981 0.0025149 0.0017047 0.0026781 0.0010677 0.0023575 -0.6157564 0.8713759 0.0219505 0.8229686 0.0013697 0.0026428 0.0001026 0.0004247 0.0348417 0.0689161 0.9267924 0.000484895864769735 8.89879027139208e-05 0.0018990597510037 8.89562046046019e-05 0.00204493319611845 8.89828818241818e-05 0.219418635937686 0.000291260378943539 0.0175509105904244 0.000519068173677469 0.727060361047791 0.000392013748748251 0.0281839599738102 0.00171008480503084 8.89370697781327e-05 8.89524730748866e-05
27.80691 26.24409 10.42108 22.5 2.85632 35.12846 319 389 9.2407 9.2407 12.61486 31.2502 10.81476 52.3747 291 291 48 47.724 28.864 0 0 10.54 8.286 10.052 7.624 27.132 17.01 -9 0 0.0239745 0.0182771 0.0195203 0.0133158 0.0253277 0.0192233 0.02208 0.0154341 -0.1783945 0.5991381 -0.3635311 0.6154683 0.021934 0.0156738 0.0001866 0.0005619 0.0115479 0.0283286 0.982199 7.25861009433956e-05 7.2647823380127e-05 0.00231273087071821 7.22297766619611e-05 0.000343752738343946 7.25617623345729e-05 0.443454323978924 7.23630004372109e-05 0.0512186372204729 7.26535156164206e-05 0.418592155938761 7.21248773032333e-05 0.0833542995843255 7.24558866380167e-05 7.25610716565091e-05 7.1915853482665e-05
10.77105 5.28323 2.50359 22.5 1.38951 17.10439 306 401 16.13412 16.13412 4.49064 178.07584 15.11704 176.77302 484 484 49 34.61 26.377 0.004 0.089 6.526 6.046 6.504 5.691 21.576 18.204 -9 0 0.0078215 0.0066424 0.0078668 0.0064967 0.0079211 0.0063589 0.0079149 0.0061912 -0.1364622 0.7916632 -0.1081158 0.762865 0.0079617 0.0065328 0.0001175 0.0005694 0.0153999 0.0432385 0.9676785 0.000150614006876748 7.19444818864621e-05 0.00120601283092289 7.15622034203589e-05 0.00162069202752036 7.1835899259786e-05 0.510967882192405 7.18135618220596e-05 0.110490356061168 7.20370206454601e-05 0.287152355746045 7.16111327419344e-05 0.0877657996841564 7.21173558470804e-05 7.16423163066761e-05 7.17234789751663e-05
16.80829 17.35299 11.93036 22.5 10.39479 131.24576 205 54 8.8633 8.8633 3.11257 192.35189 8.82268 13.14335 199 199 50 34.3 30.191 1.776 5.98 15.888 21.421 7.604 11.959 9.032 14.117 -7.122 6.23 0.007174 0.0080505 0.0048437 0.0063544 0.0071471 0.0077798 0.0047816 0.0062849 -0.0068574 0.9482911 0.0376949 1.0213513 0.0110684 0.0100912 0.0050596 0.0075264 0.2571641 0.2843539 0.4922164 0.000151220629351394 1.54967346041943e-05 0.000832174813171219 1.55047898702619e-05 8.06914739519992e-05 1.54983577538311e-05 0.841909621777912 1.54978375531461e-05 3.0548909319587e-05 1.55019183202112e-05 0.156825295795691 1.55012298152967e-05 3.09415469420869e-05 1.55028971430195e-05 1.55037730096312e-05 1.54975155904404e-05
26.19689 7.05376 1.0869 22.5 5.52819 89.99967 267 238 10.3891 10.3891 16.06666 50.18184 6.82305 160.75629 225 225 51 34.29 35.331 0 0 9.204 8.928 6.558 7.528 18.528 22.735 -9 0 0.007254 0.0080063 0.0068701 0.0080688 0.0078168 0.0082362 0.007071 0.0081944 -0.3416539 0.8987043 -0.0611422 0.9046483 0.0073099 0.0080037 0.0002478 0.0005271 0.0421707 0.0736418 0.9768744 5.48183393495664e-05 5.53280948257388e-05 0.000896804607189978 5.51372537060874e-05 0.00136877589422225 5.43739719329985e-05 0.536450740915538 5.481873916397e-05 0.0261464716783088 5.4878997622862e-05 0.404449663393417 5.50117438200177e-05 0.0301376439891412 5.56949670112405e-05 5.50497601950493e-05 5.47876545559026e-05
0.62682 23.15365 22.75652 22.5 17.50501 65.29644 363 341 20.75836 20.75836 3.0397 140.20854 17.94964 109.90473 383 383 52 16.732 16.656 0.042 0.269 1.588 1.734 10.262 15.921 4.84 4.791 -9 0 0.0018203 0.0017855 0.0036109 0.0039659 0.0018119 0.0015423 0.0042568 0.0045659 -0.0267802 0.9916664 -0.4663522 0.8904277 0.0033902 0.0037161 0.0006746 0.001734 0.0565467 0.1011352 0.2377017 3.98320038509772e-05 3.99437533070407e-05 3.99330093777568e-05 0.00015203720999402 3.9817902835196e-05 3.99279384522275e-05 0.694707980767926 0.0145354607133784 3.98921845217897e-05 3.99230229430708e-05 0.279131566164278 0.0101957662674765 0.000339043087689137 0.000579133436296261 3.98815856696012e-05 3.98609520042359e-05
19.30868 27.79744 20.29246 22.5 12.95095 61.34866 427 233 19.13312 19.13312 16.24248 168.98239 4.30913 85.25007 480 480 53 70.95 32.043 0 0 13.77 8.037 12.968 8.831 44.212 20.45 -9 0 0.0227747 0.0131821 0.0207303 0.0102442 0.0236833 0.0133528 0.0221003 0.0113527 -0.1433436 0.5327305 -0.1842125 0.5539201 0.0218048 0.0115809 5.23e-05 0.0005743 0.0019095 0.0154083 0.9626395 4.4961355640809e-05 4.40541012882733e-05 4.48414143986648e-05 4.4793540166486e-05 4.43814629086993e-05 4.44274746623248e-05 0.0923667986745629 4.46109852006237e-05 0.608485020806262 4.48438326774407e-05 0.0669780738089053 4.4791289721057e-05 0.231634304651688 4.48385922718543e-05 4.46247727104523e-05 4.46332369351849e-05
23.57758 18.99183 8.6674 22.5 0.14618 58.27898 230 0 6.74497 6.74497 13.59427 37.35722 3.69284 15.42064 75 75 54 6.454 7.435 0.258 0.738 5.73 7.199 0.236 0.796 0.23 1.43 -9 0 0.0010998 0.001502 0.0001419 0.0005774 0.0016799 0.0021249 0.0001314 0.0004988 -0.5952281 0.8482463 0.0286608 0.4259794 0.0012177 0.0014299 0.0005968 0.0009233 0.341783 0.3577418 0.3104732 0.000528019863582724 0.000108248000843849 0.00718213234684554 0.000107830092963184 0.00240432901733563 0.000108041638559564 0.483886689436729 0.000108418613171375 0.10381239919755 0.00010769541797074 0.327201388334423 0.000107571955210588 0.0740133699340711 0.000107685841375058 0.000108236120394744 0.00010794418897372
25.21685 22.05484 24.04073 22.5 17.13541 26.22687 245 467 13.86536 13.86536 16.37285 33.54738 17.28986 11.97473 61 61 55 87.386 34.767 0 0 15.988 8.075 16.392 9.678 55.006 23.352 -9 0 0.0344701 0.0126794 0.0302894 0.008354 0.0342494 0.0117513 0.0316421 0.0083169 0.0087526 0.4001101 -0.1701711 0.4078711 0.0325088 0.0102746 0.0001291 0.0007503 0.0025099 0.0123809 0.9194422 5.02085508562823e-05 5.10952024408713e-05 5.07780950782944e-05 5.08783079212566e-05 5.06805404939359e-05 5.06017400893839e-05 0.290256032970359 5.09038412965884e-05 0.292555957170549 5.07002990911782e-05 0.133517873568044 5.18764680119804e-05 0.283059515368159 5.08043944502148e-05 5.11733475655955e-05 5.09201355934755e-05
5.13647 26.33378 25.01097 22.5 14.86258 104.16281 459 319 13.38682 13.38682 9.65196 160.51288 16.3226 173.07661 354 354 56 58.036 26.935 0.004 0.063 9.874 6.013 14.406 11.164 33.752 18.589 -9 0 0.0124805 0.0066593 0.0131614 0.0070473 0.0122968 0.0060719 0.0135743 0.0067864 0.0255258 0.6568258 -0.1397117 0.7198527 0.0132954 0.0067982 0.0004744 0.0011387 0.0221925 0.0562293 0.9183552 0.000231132324430807 2.34251559013657e-05 4.5198332232264e-05 2.3432346269859e-05 0.00018469846496402 2.34248672507068e-05 0.713747987849045 2.34238281061506e-05 0.000655372970399581 2.34228267323488e-05 0.283016675995798 2.34277067764825e-05 0.00190810662196836 2.34262884799214e-05 2.34234710642798e-05 2.34209505811506e-05
5.21635 25.78581 17.27964 22.5 5.08966 73.90431 34 456 19.61421 19.61421 6.05451 110.19358 2.25471 53.92634 252 252 57 19.744 19.065 0 0 1.928 3.753 12.192 12.15 5.624 10.273 -9 0 0.0021881 0.0038321 0.0040235 0.0043611 0.0021287 0.0037002 0.0050218 0.0047157 0.0501218 1.0374337 -0.7111105 0.8667963 0.0036879 0.0042383 0.0005822 0.0010516 0.0787159 0.1090151 0.7850235 3.95853833614224e-05 3.94494942828447e-05 0.000171881312379281 3.96310211273845e-05 0.0003202147282062 3.96268261619868e-05 0.500451471587412 3.95782067830573e-05 0.00173779362320293 3.89668080994037e-05 0.492925978445376 3.94601690140713e-05 0.00367571236553403 0.000361667554739681 3.92894840533236e-05 3.96929902664053e-05
24.07869 12.32733 8.41658 22.5 9.54969 161.13993 111 147 14.74185 14.74185 18.89982 86.42709 0.8804 179.73434 11 11 58 21.36 25.573 0 0 6.128 7.166 5.032 6.211 10.2 16.032 -9 0 0.0045307 0.006388 0.0042801 0.0060545 0.0047799 0.0066675 0.0044439 0.0063008 -0.135486 0.9578962 0.0065661 0.9593977 0.0048099 0.0062184 0.0004044 0.0006501 0.0676715 0.0851272 0.9605926 0.000113763003253021 0.00011437954550225 0.00525798537616591 0.000116192331051626 0.00652051071044686 0.000116601683136417 0.334492427492908 0.000113575041817243 0.313923757146763 0.000114396351046913 0.141033907879313 0.000113623273872347 0.197626739182928 0.000113946464991637 0.000114677047303272 0.000113517469499374
8.31491 15.61204 10.41368 22.5 19.99891 54.23881 273 249 25.52818 25.52818 18.3665 170.87155 13.97054 76.16375 404 404 59 50.174 26.931 0 0 8.656 6.275 9.542 6.986 31.976 18.396 -9 0 0.0114034 0.0064979 0.0115577 0.0065359 0.0114529 0.0063625 0.0117027 0.006422 -0.0162881 0.6483637 -0.04315 0.6695272 0.0115829 0.0064552 0.0001023 0.0005608 0.005717 0.0263571 0.9581297 7.37922893395349e-05 7.40873241410569e-05 7.38241677329501e-05 7.48592496070357e-05 0.000398921131922671 7.40436987282018e-05 0.496061846413381 7.3729624717309e-05 0.108130002061173 7.33057630068529e-05 0.271112629440951 7.3173515384005e-05 0.121868557874174 7.4477000075989e-05 0.00168983091270038 7.2919532964594e-05
12.75254 19.44638 3.06477 22.5 6.18575 185.98644 186 173 23.80807 23.80807 9.23372 40.16371 6.49847 96.58984 416 416 60 21.596 35.709 0 0 4.258 7.182 4.55 7.27 12.788 22.874 -9 0 0.0047668 0.0083505 0.0047691 0.0082279 0.0049902 0.0087084 0.0050528 0.0087574 -0.0556996 0.9194898 -0.1549391 0.860311 0.0048169 0.0081949 4.9e-05 0.0002714 0.0232398 0.0598291 0.9901599 4.72545374017454e-05 4.73250289353795e-05 4.72523270791248e-05 4.72553286876012e-05 4.72522404891769e-05 4.71774231430703e-05 0.227568265136857 4.72281565872134e-05 0.211358872029195 4.72505523597082e-05 0.3601598054695 4.72487302025208e-05 0.200346014594623 4.72725945167812e-05 4.72742998160812e-05 4.72515506061637e-05
26.02577 5.27979 10.88392 22.5 3.54969 71.98141 311 419 12.70844 12.70844 14.03066 69.3629 9.69108 92.10139 256 256 61 46.228 30.84 0 0 11.074 8.992 8.4 6.155 26.754 20.631 -9 0 0.010178 0.0075687 0.0098173 0.007253 0.0106626 0.0076352 0.0099088 0.0069327 -0.1986462 0.8045613 -0.1033354 0.7362087 0.0102423 0.0074167 0.0002447 0.00072 0.0230559 0.053932 0.9669011 4.00012178494805e-05 3.99743971565605e-05 0.00110106631577929 4.00024920366877e-05 0.000936690229043565 3.99989049229012e-05 0.548418758794867 4.00321075228282e-05 0.0196759882701312 3.99567228467812e-05 0.408562405031949 3.99846529844958e-05 0.0209052067185897 4.00087112735015e-05 3.99755792600763e-05 3.99498537873445e-05
9.51956 27.54958 24.98599 22.5 7.06813 184.87883 129 131 23.30403 23.30403 12.73318 43.19886 5.83427 137.6077 286 286 62 15.508 27.208 0 0 3.196 5.862 3.616 5.71 8.696 17.488 -9 0 0.003377 0.0066242 0.0033789 0.0063579 0.0034574 0.0067509 0.0035538 0.0066128 -0.0269589 0.9010428 -0.1930044 0.9610877 0.0034821 0.0064868 0.0001041 0.000301 0.0313429 0.0587572 0.9849895 5.60254353925392e-05 5.5395147191876e-05 5.60340594615985e-05 5.63493365075311e-05 5.61282510974616e-05 5.55450625551568e-05 0.099800926312521 5.61376139593703e-05 0.241347963335828 5.53348002275715e-05 0.100306712040413 5.6103515639881e-05 0.557872859007721 5.57588204862936e-05 5.63770627316977e-05 5.63501982668123e-05
17.56183 12.92019 12.82393 22.5 10.22171 145.34694 475 272 28.04675 28.04675 14.6642 115.4645 1.44996 14.50628 71 71 63 68.8 47.677 0 0 16.246 9.637 11.84 10.219 40.714 32.626 -9 0 0.0159136 0.0121386 0.0150806 0.0120829 0.016579 0.0116476 0.0152593 0.012036 -0.3514227 0.6942155 -0.0002327 0.7734303 0.0157517 0.01206 0.0002546 0.0006714 0.0203818 0.0412961 0.9800383 8.65389043112029e-05 7.736414282059e-05 0.000736464566420216 7.7508561626725e-05 0.00113989154615224 7.77498425669232e-05 0.400060223623102 7.75928781876467e-05 0.0937032345721814 7.6987958697893e-05 0.445603673886244 7.72706360063867e-05 0.0579733136955536 7.74917570089059e-05 7.73619994293245e-05 7.7331429690744e-05
3.05392 2.38257 12.95493 22.5 1.96525 177.71024 57 325 10.54506 10.54506 18.91449 14.85261 5.72013 158.26826 39 39 64 3.794 5.564 0.014 0.134 0.594 1.667 2.076 2.115 1.11 3.728 -9 0 0.0004573 0.0013882 0.0007789 0.0013805 0.0004803 0.0013312 0.000898 0.0013313 -0.045847 0.5907661 -0.326781 0.7823083 0.000768 0.0013858 0.0001499 0.0003172 0.13284 0.194418 0.9078023 5.25746494595854e-05 5.25880655652604e-05 0.000633027399546483 5.23241205991479e-05 0.00420299806579017 5.22893137326101e-05 0.156201080286101 5.25443161742952e-05 0.340697331484262 5.25136587126452e-05 0.0743685038084478 5.23569928748402e-05 0.423371354188425 5.26541540794868e-05 5.33218632849989e-05 5.2537632943811e-05
29.82728 3.15017 18.04117 22.5 3.97901 190.70862 466 18 29.19178 29.19178 8.51087 10.20081 6.00971 136.66811 407 407 65 3.874 7.992 0.002 0.045 1.822 2.225 0.49 1.515 1.56 5.114 -9 0 0.0007479 0.0018316 0.0005806 0.00179 0.0009533 0.0019068 0.0005778 0.0017933 -0.6054021 0.89132 0.0480202 0.7264091 0.0007093 0.001802 4.5e-05 0.00012 0.0419526 0.0835541 0.9784614 3.67480212582102e-05 3.67548618652598e-05 3.67606219735826e-05 3.66498528121704e-05 3.66972315444442e-05 3.65328765974424e-05 0.0223413597643148 3.67682674891865e-05 0.740129744560404 3.68916355543806e-05 0.0410752993715787 3.67716289795808e-05 0.196013057932942 3.68866972332254e-05 3.66540119199772e-05 3.64226635326044e-05
4.98274 17.21277 18.28587 22.5 4.4949 91.10134 32 170 14.65481 14.65481 12.58229 47.48012 18.56731 144.46372 170 170 66 7.634 9.67 0.002 0.045 1.152 2.224 3.696 3.971 2.784 5.923 -9 0 0.0011104 0.0021255 0.001549 0.0021135 0.0011094 0.0021408 0.0018265 0.0023102 0.029249 0.9024587 -0.3310145 1.0126785 0.0015721 0.0021546 0.0002424 0.0005029 0.0906375 0.1185532 0.8984212 6.72787306054402e-05 5.42481380963712e-05 0.00105758526316872 5.41618868605345e-05 0.00165960876886848 5.41026883282803e-05 0.77086190849469 5.43958184666668e-05 0.0366875479660738 5.43205569369151e-05 0.171073930755705 5.4177957050339e-05 0.0181044934802638 5.41518627866981e-05 5.38998273179639e-05 5.41878047809153e-05
29.06436 10.65961 10.02975 22.5 1.99164 47.9607 413 128 19.18862 19.18862 12.44305 128.43916 17.96674 19.16819 420 420 67 31.038 40.952 0.012 0.2 7.794 8.823 5.444 8.365 17.788 26.48 -9 0 0.0067858 0.009381 0.0064085 0.0093806 0.0073241 0.0096563 0.0066408 0.0098088 -0.3852338 0.8808332 -0.0086519 0.8673877 0.0067004 0.0093059 0.0001032 0.0004866 0.023842 0.0731381 0.9876778 3.50827484791492e-05 3.50850207768041e-05 3.50989857920821e-05 3.50299002112974e-05 0.000151020205594964 3.50882712164188e-05 0.544515661075247 3.50156700189396e-05 0.00803268113581413 3.50638185129924e-05 0.431119449360098 3.50832078260604e-05 0.0157954233474923 3.50707490387225e-05 3.5070140448134e-05 3.50763634329095e-05
21.04163 23.22326 24.6085 22.5 10.2524 6.34608 261 19 1.44107 1.44107 4.62146 149.13495 15.41496 16.32335 378 378 68 103.318 28.623 0.32 2.86 24.466 14.204 23.256 14.382 55.276 23.994 -8.44 5.122 0.0300231 0.0101976 0.0278256 0.0075526 0.0298162 0.0090982 0.0277946 0.0068546 0.011441 0.5049145 0.0096857 0.5393104 0.0335669 0.0108697 0.0046425 0.0088656 0.067789 0.1245416 0.7249309 0.000112464572075771 0.000112484228669041 0.00191881748795152 0.0035409297704077 0.000112483182375219 0.000112482895454696 0.632144233144534 0.0135009643185745 0.000112460585732385 0.000112469731663714 0.345359516314938 0.00241078330668229 0.000112490369169412 0.000112476540485869 0.000112472066651124 0.00011247148463482
5.94179 4.32281 2.29231 22.5 0.68327 55.89945 98 20 15.57444 15.57444 14.93333 18.66248 10.14225 52.23082 475 475 69 1.562 5.161 0.01 0.1 0.68 1.549 0.306 1.031 0.566 3.251 -9 0 0.0003022 0.0012938 0.0002541 0.0012219 0.0003512 0.0012557 0.0002458 0.0011258 -0.16164 0.6461548 0.0140054 0.5477168 0.0003438 0.001267 6.57e-05 0.0001929 0.1309495 0.2271443 0.9720891 3.39226321586678e-05 3.35548605588996e-05 0.000142423669424392 3.42215935637308e-05 0.000967452878872568 3.39433908740682e-05 0.0304630745073507 3.46954012989075e-05 0.542512125562819 3.45381941758777e-05 0.0468887787348257 3.44726955592712e-05 0.378685578949358 3.40350718949994e-05 3.32887832488253e-05 3.38930740162651e-05
2.06056 20.51274 1.56825 22.5 7.29979 152.70123 381 194 1.9169 1.9169 3.12873 152.05099 2.49165 166.28765 402 402 70 26.638 23.462 2.736 9.087 4.75 5.038 11.792 18.546 7.36 8.943 -6.734 7.539 0.0034129 0.0033393 0.0048696 0.0057161 0.0034134 0.0031144 0.0053984 0.0060611 -0.0535395 0.9457911 -0.2257067 0.9350718 0.0087273 0.011179 0.004586 0.0103136 0.2024743 0.275381 0.4257036 2.25966428210884e-05 2.25976074180384e-05 0.000920136752926309 2.26012419043936e-05 2.26004030275205e-05 2.25932706861306e-05 0.629715258104584 0.000185157809056946 2.25973782783735e-05 2.2600888555306e-05 0.36873368316631 0.000197184166420922 2.25972364164414e-05 2.25993518929932e-05 2.2599142136511e-05 2.25968375657994e-05
12.98776 4.9321 24.6219 22.5 5.46887 82.69039 39 350 21.56777 21.56777 7.04566 184.89641 19.6082 110.75242 8 8 71 19.554 15.984 0.152 1.086 4.276 6.451 8.846 7.287 6.28 9.696 -8.932 1.074 0.0029793 0.0039578 0.0042594 0.0038295 0.0029754 0.0039945 0.0042636 0.0035661 0.0336548 1.0957077 -0.0243556 0.7993605 0.0050897 0.0042348 0.0014704 0.0019847 0.2050117 0.1949577 0.7098365 0.000339529367756971 6.11623923466321e-05 0.00448248715184253 6.13321748536155e-05 0.00518212047427081 6.1247603150301e-05 0.588059664582281 6.12617425999848e-05 0.00503909175768846 6.11829175582519e-05 0.387281311076675 6.12119500161166e-05 0.00906468360904353 6.11805138527586e-05 6.12711148663452e-05 6.12615711973375e-05
2.82691 20.99656 3.26321 22.5 7.29989 190.56695 132 205 9.58487 9.58487 5.57327 157.70956 16.44521 179.72644 304 304 72 15.846 19.365 0.652 3.309 2.28 4.348 8.926 14.636 3.988 8.291 -8.884 1.502 0.0017274 0.0031087 0.003237 0.0045467 0.0017668 0.0030435 0.0036401 0.0050376 -0.0412484 0.8090287 -0.285734 0.944343 0.004025 0.0052616 0.0015428 0.0037259 0.1903825 0.2608145 0.5742747 0.000222327250714439 1.43532302580256e-05 0.000495110650209405 1.43711609400387e-05 0.000186081642243802 1.43657932521417e-05 0.780204551764277 1.43771865674912e-05 4.12088333152778e-05 1.43587606772868e-05 0.218468677955178 1.4349796836142e-05 0.000252776939824737 1.43588907015504e-05 1.43588740314106e-05 1.43712709730868e-05
10.55534 7.16187 2.44906 22.5 12.88784 93.01797 448 196 14.47589 14.47589 5.36002 94.79504 0.15618 99.41027 282 282 73 38.532 27.017 0.004 0.063 11.848 9.427 6.85 6.902 19.83 18.621 -9 0 0.0086443 0.0066998 0.0076481 0.0069241 0.0089291 0.006298 0.0075203 0.0066074 -0.2498726 0.7434691 0.0312008 0.8887529 0.0088484 0.0069578 0.0007022 0.0013156 0.0529544 0.0912075 0.9139235 9.45664479307944e-05 3.28805863755236e-05 0.00484035863330126 3.28739454156814e-05 0.00320310793183046 3.28507600015231e-05 0.539867293403959 3.27965348400495e-05 0.00542713901817269 3.29303203692954e-05 0.436733055340729 3.28287013006622e-05 0.00953872679711439 3.27952226799952e-05 3.29143108176826e-05 3.28820451620056e-05
14.96626 19.2473 3.60361 22.5 1.31912 48.66683 291 120 28.94536 28.94536 2.38444 151.33035 12.42279 107.41493 493 493 74 21.632 38.549 0.002 0.045 4.582 7.904 4.106 7.85 12.942 24.514 -9 0 0.0048297 0.0088423 0.0047296 0.0087614 0.0051362 0.0093237 0.004971 0.0093561 -0.2025591 0.8271341 -0.0338324 0.8329284 0.0048522 0.0088325 7.25e-05 0.0004255 0.0199392 0.0760184 0.990427 7.9126399298695e-05 7.92575299171239e-05 7.91985062234008e-05 7.85564526142938e-05 7.91650575981939e-05 7.82846516003089e-05 0.272884987190005 7.88004831288373e-05 0.212448481942603 7.9672748305551e-05 0.273186929451482 7.79838082965161e-05 0.24053452869968 7.90567883503556e-05 7.71844803731565e-05 7.87858105235572e-05
18.06211 3.6176 1.46034 22.5 5.06252 91.8407 0 192 21.65506 21.65506 8.83158 83.32957 17.90999 54.21115 359 359 75 7.386 6.733 0.008 0.109 1.824 1.865 1.93 3.205 3.624 4.349 -9 0 0.001533 0.0015794 0.0015171 0.0017834 0.0015356 0.0014207 0.0015655 0.001722 -0.080813 0.9089193 -0.0523871 0.8762674 0.0016918 0.001731 0.0001667 0.0004376 0.0559568 0.1084273 0.8458269 0.000361364091216296 3.55312951531225e-05 0.000534594927115767 3.52465395178581e-05 0.000549173977139732 3.52969108159765e-05 0.536424252519599 3.52102921002498e-05 0.00411493765419418 3.51802537091022e-05 0.45148390375211 3.54472645739699e-05 0.00621335011283027 3.55069020837474e-05 3.54089511542083e-05 3.5594556686107e-05
27.86259 0.16507 13.9474 22.5 0.2984 108.89657 112 333 27.86043 27.86043 13.15203 71.25829 18.60671 98.37349 294 294 76 1.76 2.886 0.028 0.188 0.974 2.349 0.386 0.747 0.372 0.959 -9 0 0.0002666 0.0005364 0.000217 4e-04 0.0003794 0.0007788 0.0002137 0.0003621 -0.2147387 0.6831944 0.0015967 0.6200916 0.0003554 0.0005528 0.0001135 0.0002874 0.1563291 0.2573073 0.573388 0.000506680288817421 6.48284859058686e-05 0.00186180975560855 6.48366275986083e-05 0.00248964119313108 0.0005213236098559 0.36683427904514 0.000311037828913719 0.117645598052467 6.48114027281132e-05 0.347093218290357 6.48400796251277e-05 0.162282624193838 6.48329233502218e-05 6.48196228092997e-05 6.48185998548e-05
23.53851 28.2688 3.39115 22.5 10.7109 194.53597 210 446 14.07445 14.07445 2.37044 41.03989 2.85287 12.61635 249 249 77 48.676 35.517 0.014 0.313 8.858 9.284 16.374 15.287 23.43 21.552 -8.936 1.011 0.01692 0.0168255 0.0158611 0.0126977 0.0179387 0.0180768 0.0182161 0.0143866 -0.0919304 0.8307418 -0.4917268 0.6541041 0.0171824 0.0145839 0.0007918 0.0018154 0.0400802 0.078837 0.9493766 1.9691448214601e-05 1.96919969845174e-05 0.00105948680886751 1.96552914781223e-05 3.47172977186473e-05 1.96932523656703e-05 0.838360807998034 1.96941656997024e-05 0.000276927720104382 1.96959128929376e-05 0.159480152412211 1.96530237164904e-05 0.000591122177825353 1.96611701090427e-05 1.96882783531471e-05 1.96610454253515e-05
