N shape1Ne shape2Ne propNtrlNe dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
9.48381 19.65408 99.76143 468 26 37.912 12.573 0 0 6.39 3.991 6.384 4.138 25.138 10.088 -9 0 0.0088259 0.0036974 0.0088077 0.0037164 0.0088868 0.0031875 0.0088851 0.0032238 -0.0635089 0.6669187 -0.0568002 0.6778322 0.008823 0.0036359 6.2e-06 0.0003391 0.0003104 0.0180727 0.9181692 3.47336126632338e-05 3.47367279852877e-05 3.47230503296881e-05 3.47230496940451e-05 3.4724377693881e-05 3.47343167427662e-05 0.001059600921354 3.47272845919597e-05 0.00920957666567643 3.47306518449526e-05 0.000707083179672952 3.4734232733054e-05 0.0056966131809134 3.47326263957731e-05 0.982945099354733 3.47267669755548e-05 0.000208375135108902 0.999791624864891 1
3.75734 15.64152 45.40665 381 27 13.53 7.662 0 0 2.198 2.128 2.25 2.176 9.082 5.923 -9 0 0.003173 0.0021686 0.003234 0.0022487 0.0031795 0.0019197 0.0031941 0.0019124 -0.036619 0.8565976 -0.0288953 0.8355592 0.0031935 0.0021707 -1e-05 0.0001495 -0.0007416 0.0208638 0.9462488 1.04263104393182e-05 1.04260414963406e-05 1.04256059485039e-05 1.04263102509138e-05 1.04258045636006e-05 1.04257752142125e-05 1.04260266999584e-05 1.04260780319875e-05 1.04259278950587e-05 1.04259773806071e-05 1.04256146511202e-05 1.0425979792991e-05 1.04261656784142e-05 1.04261559660344e-05 0.999843609744751 1.04264812398689e-05 6.25558479128896e-05 0.999937444152087 1
19.17468 14.76817 142.89033 221 28 40.626 38.624 0 0 6.748 7.389 6.982 7.574 26.896 26.641 -9 0 0.0094213 0.0094199 0.0094951 0.0094967 0.0094832 0.0091612 0.0095492 0.0092201 -0.1007027 0.7313319 -0.0918392 0.7708237 0.0094504 0.0094205 -7.9e-06 0.0003779 -0.0003308 0.0221988 0.9846411 2.0409800417861e-05 2.0409164964809e-05 2.04031629239044e-05 2.04083981640972e-05 0.000292267123996301 2.04053091366623e-05 2.04060519323703e-05 2.04037847026921e-05 0.000568855266077511 2.04094302129842e-05 6.41020206609652e-05 2.04064086223786e-05 0.00160575227040812 2.04074721237439e-05 0.997244550155455 2.04041802004072e-05 0.000394302959603635 0.999605697040396 1
18.85875 17.86563 40.44969 291 29 56.822 29.621 0 0 9.084 6.203 9.23 6.811 38.508 21.052 -9 0 0.0135183 0.0076529 0.0134272 0.007719 0.0134147 0.007065 0.0134559 0.0071968 -0.0190229 0.6525883 -0.0462351 0.6705935 0.0134682 0.007641 -4.5e-06 0.0004929 -0.0005646 0.0160659 0.9679433 2.18698625824025e-05 2.18717675903502e-05 2.18717316875421e-05 2.18742121193632e-05 0.000225796302995877 2.18708846616774e-05 0.000216888681327899 2.1872282740566e-05 0.0017364662469885 2.18727594071913e-05 2.18726188971574e-05 2.18722040155415e-05 0.00224871904285974 2.18724017993925e-05 0.995331535804678 2.18731956491393e-05 0.000335154761637212 0.999664845238363 1
11.24071 8.63806 54.63188 342 30 35.21 21.266 0 0 6.01 5.221 5.788 4.895 23.412 15.115 -9 0 0.008197 0.005371 0.0081799 0.0053583 0.0082932 0.0051426 0.0082306 0.0051059 -0.0584978 0.706101 -0.0350448 0.7425918 0.0081734 0.0052962 -1.51e-05 0.0002979 -0.0007702 0.0176587 0.9553185 2.43800380239982e-05 2.43828579956244e-05 2.43632168318626e-05 2.43927022904573e-05 2.43786652940822e-05 2.43945284950003e-05 0.000570400087096209 2.43786756053369e-05 0.0036995675615832 2.43772361626579e-05 2.43790627190089e-05 2.43655881219177e-05 0.00306572415497627 2.4377436016037e-05 0.992371757555229 2.43806335596809e-05 0.000146292008931025 0.999853707991069 1
23.27624 2.80519 82.84034 203 31 42.538 48.974 0 0 7.232 9.038 6.726 8.801 28.58 33.767 -9 0 0.0101374 0.0120791 0.0100798 0.0119835 0.0101603 0.0118448 0.0100114 0.0116688 -0.0193506 0.7731352 0.006089 0.742543 0.0100962 0.0119743 -1.24e-05 0.0004084 -0.0005594 0.0201522 0.9912879 9.90716150499157e-06 9.90717577189205e-06 9.90674347345292e-06 9.90714222215632e-06 9.90715830574089e-06 9.90691862089162e-06 9.90713932601499e-06 9.90706303619318e-06 9.90721553601045e-06 9.90662108124672e-06 9.90699660533852e-06 9.90695695392163e-06 9.90724478325334e-06 9.90681009269746e-06 0.999851394550915 9.90710177092289e-06 5.94422998991254e-05 0.999940557700101 1
8.33922 8.06946 29.46092 279 32 23.468 15.779 0 0 4.03 3.703 3.838 3.458 15.6 11.539 -9 0 0.005469 0.0040802 0.0054289 0.004075 0.0055331 0.0038895 0.005479 0.0038061 -0.0628954 0.7892345 -0.0545794 0.8092692 0.0054402 0.0040192 -8.7e-06 0.0002003 0.0001515 0.0205781 0.9587422 2.4369878266411e-05 2.4378225696576e-05 2.43844374108174e-05 2.43721995957819e-05 2.43799374414128e-05 2.43778572174989e-05 0.000684545229988739 2.43788460308397e-05 0.00113368444860301 2.43746019042084e-05 0.000561756821139265 2.43711132839492e-05 0.000633511051806391 2.43775790295521e-05 0.996718361543499 2.4376229086776e-05 0.000146262535628498 0.999853737464372 1
2.04345 11.90079 102.06486 350 33 6.204 4.637 0 0 0.906 1.304 1.178 1.439 4.12 3.524 -9 0 0.0014626 0.0013344 0.001442 0.0012577 0.0014167 0.0011504 0.0014933 0.0011492 0.0348241 0.8237727 -0.1302532 0.83455 0.0014566 0.0012823 4.3e-06 0.0001043 0.001068 0.0271073 0.9246467 1.53426297320926e-05 1.53422760948808e-05 1.53404933099339e-05 1.53421881693553e-05 1.53417980150012e-05 1.53428626418692e-05 0.000290043003204756 1.53425534003052e-05 8.13148777916244e-05 1.534095686859e-05 1.53435587314718e-05 1.53415060074335e-05 1.53423425028817e-05 1.53405915345742e-05 0.999429194869117 1.53434928780286e-05 9.2052247963133e-05 0.999907947752037 1
0.10717 13.35034 99.45114 123 34 0.148 0.422 0 0 0.02 0.14 0.028 0.165 0.1 0.338 -9 0 3.61e-05 0.0001225 4.04e-05 0.0001378 3.38e-05 0.0001062 3.61e-05 0.0001099 0.0128337 0.2851204 0.0235543 0.3479458 3.8e-05 0.0001273 -3e-07 7.9e-06 -0.0021866 0.0263152 0.9373126 1.51233694639562e-05 1.51425729392592e-05 1.51040548940152e-05 1.51334801833634e-05 1.51123573576951e-05 1.51401024184193e-05 1.51319869951815e-05 1.5152070199991e-05 1.51314092874187e-05 1.51211719362565e-05 1.51707864887217e-05 1.51196428002397e-05 1.51415213450353e-05 1.50781459520701e-05 0.857065114352649 0.14272308297509 9.07559372567084e-05 0.999909244062744 1
3.4651 18.39196 118.06137 43 35 3.096 4.341 0 0 0.514 1.031 0.5 1.072 2.082 3.045 -9 0 0.0007175 0.0010462 0.0007183 0.0010735 0.0007317 0.0010545 0.0007278 0.0010286 -0.0352463 0.8589527 -0.0341336 0.8473706 0.0007219 0.001053 4e-06 6.34e-05 0.0015321 0.0299041 0.9550458 1.16950216929633e-05 1.1694725802411e-05 1.16955663797926e-05 1.16951569826934e-05 1.16952218625558e-05 1.16945680935145e-05 1.16951326669615e-05 1.16949184312924e-05 1.16951562308227e-05 1.16948550936682e-05 1.16949151117382e-05 1.16950275171697e-05 1.16947349191244e-05 1.16951464627499e-05 0.999824575625849 1.1694226903348e-05 7.01702608139306e-05 0.999929829739186 1
7.376 0.8556 194.02276 263 36 16.706 17.005 0 0 2.682 3.44 2.838 3.609 11.186 11.885 -9 0 0.0038986 0.0042752 0.0039261 0.004298 0.003909 0.0040353 0.0039529 0.0040994 -0.0300857 0.598099 -0.0416681 0.5838283 0.0039219 0.0042685 9.5e-06 0.0002177 0.0010059 0.019133 0.9737504 1.17295054461222e-05 1.17300317846234e-05 1.17297044194956e-05 1.17300861350066e-05 1.17296051056743e-05 1.17299545119562e-05 1.17300162583929e-05 1.17298030556295e-05 1.17298835406476e-05 1.17299793486693e-05 1.17295296131675e-05 1.17297350253699e-05 1.17298498199963e-05 1.17301926131656e-05 0.999824052199424 1.1729923898258e-05 7.03788874028783e-05 0.999929621112597 1
27.68451 8.8535 111.66685 294 37 68.982 52.753 0 0 11.594 10.398 11.644 10.407 45.744 35.798 -9 0 0.0174026 0.0140877 0.0170256 0.0135239 0.0172707 0.0135004 0.0171269 0.0132618 0.0176857 0.6458707 -0.014217 0.6584545 0.0172373 0.0137561 2.32e-05 0.0006356 0.0011407 0.0193468 0.9809828 2.01575059797643e-05 2.01615512297843e-05 2.01624322737584e-05 2.01643564581068e-05 2.01619919307572e-05 2.01617376599988e-05 2.01604545817728e-05 2.01652820115743e-05 0.000277559686493187 2.01585830175019e-05 2.01663096846381e-05 2.01525096691732e-05 0.00351375814300503 2.01631214210134e-05 0.995946577667974 2.01686666096233e-05 0.00012096957553217 0.999879030424468 1
12.57711 7.72883 67.63941 444 38 48.96 19.133 0 0 8.094 5.011 7.896 4.926 32.97 14.599 -9 0 0.0115884 0.0052604 0.0115726 0.0052259 0.0115747 0.0048055 0.0115189 0.0046814 -0.0264855 0.6569747 -0.0150752 0.6571311 0.0115625 0.0051863 -1.8e-05 0.0003851 -0.0010855 0.0159842 0.9542055 0.00012531025426103 1.80024503757225e-05 1.80071056017717e-05 1.80014632892548e-05 1.80074155653839e-05 1.80049841493079e-05 1.80103516243086e-05 1.80025904259089e-05 0.00322140221440514 1.80120386314359e-05 1.80146138346288e-05 1.80053269848468e-05 0.000745802469808116 1.80081332257067e-05 0.995691393936556 1.80146512617313e-05 0.000215333673242471 0.999784666326758 1
2.23956 5.48471 68.62132 79 39 2.042 3.451 0 0 0.38 0.908 0.386 0.859 1.276 2.289 -9 0 0.0004639 0.0008693 0.0004538 0.0008357 0.0004668 0.0008092 0.0004685 0.0008074 -0.0184228 0.6910549 -0.0348907 0.6924007 0.0004599 0.0008495 1.1e-06 4.27e-05 -3.79e-05 0.0266483 0.9647967 1.85435296343179e-05 1.85419772021986e-05 1.85448026574135e-05 1.85342575343424e-05 0.000369507915550745 1.85396069541386e-05 0.000680294191168752 1.85403265307867e-05 1.85405568648681e-05 1.85399315376624e-05 1.85417087521336e-05 1.85394230989321e-05 1.85430697808161e-05 1.85422997526733e-05 0.998709165543223 1.85408597570001e-05 0.000462212089533156 0.999537787910467 1
1.98791 1.99906 37.63832 319 40 5.5 4.833 0 0 0.954 1.374 0.914 1.261 3.632 3.488 -9 0 0.0012894 0.0013139 0.0012853 0.001313 0.0012927 0.001182 0.0012814 0.001161 -0.0408364 0.7738425 -0.0422086 0.7647404 0.0012834 0.00129 -3.9e-06 6.6e-05 -0.0001474 0.0229041 0.9600872 0.00115991899361915 1.52668776379515e-05 1.52644906882061e-05 1.52701295099258e-05 1.52649284945426e-05 1.52651951199568e-05 1.52669605965354e-05 1.52639615924497e-05 1.52665492256524e-05 1.52679803917511e-05 1.52670306807945e-05 1.52663184663293e-05 1.52627734388593e-05 1.52651030969591e-05 0.998626359608642 1.52630987990397e-05 0.00123625061506973 0.99876374938493 1
5.27046 6.282 74.17104 173 41 8.734 10.493 0 0 1.384 2.18 1.518 2.463 5.832 7.27 -9 0 0.002023 0.0026045 0.0020395 0.0026428 0.002034 0.0024826 0.0020717 0.0025248 -0.0173463 0.7758625 -0.0249609 0.8135895 0.0020393 0.0026203 8.1e-06 0.0001494 0.0006471 0.0244928 0.9730343 1.39216232310414e-05 1.39223595949779e-05 0.000215892962374489 1.39230480075686e-05 1.39225498588214e-05 1.3921039104972e-05 1.39226748983937e-05 1.39227702562558e-05 1.39208587946518e-05 1.39228191504406e-05 1.39228995885997e-05 1.39227016937534e-05 1.39221765627697e-05 1.39219032062033e-05 0.999589195468752 1.39221449249893e-05 0.00028550358217187 0.999714496417828 1
23.58757 5.72294 108.59076 60 42 16.604 31.254 0 0 2.458 4.997 3.152 6.615 10.994 21.061 -9 0 0.0038934 0.0075219 0.0039817 0.0076967 0.0038058 0.0071962 0.0039992 0.0076296 0.0207688 0.8435469 -0.0466738 0.8641179 0.0039401 0.0075848 2.6e-06 0.000209 0.0005313 0.0248911 0.9905701 1.96497492646573e-05 1.96499530506185e-05 1.96477979297727e-05 1.96487418516179e-05 1.96489516986279e-05 1.96471191541882e-05 0.000374671953377124 1.96479306965482e-05 1.96496475419657e-05 1.96489460543694e-05 1.9650404673413e-05 1.96498361560589e-05 0.000134466657494966 1.96508146573649e-05 0.999235419679121 1.96518172775724e-05 0.000117892312949483 0.99988210768705 1
11.49217 0.35579 103.30984 102 43 10.016 20.137 0 0 1.674 3.794 1.756 3.944 6.586 13.478 -9 0 0.0023416 0.0047866 0.0022998 0.0046781 0.0023282 0.004711 0.0023514 0.0047622 0.0319638 0.3788229 0.0177795 0.4029164 0.0023212 0.0047171 5e-07 0.0001646 0.0027857 0.0268277 0.9867952 1.77692912945102e-05 1.77695005643891e-05 0.000673329267879182 1.77699920761955e-05 1.77693071056378e-05 1.77681963230871e-05 0.000378657841717923 1.77690211634681e-05 1.7768805490053e-05 1.77692887298795e-05 1.77690456753856e-05 1.77702061818207e-05 1.77699316713869e-05 1.77707308233684e-05 0.998717010676712 1.77688965915296e-05 0.000762175555243002 0.999237824444757 1
10.29957 15.95701 147.61265 381 44 34.838 19.621 0 0 5.706 4.556 5.752 4.537 23.38 14.281 -9 0 0.0082812 0.0052085 0.0082328 0.0051625 0.0081985 0.0047729 0.0082114 0.0047785 -0.0084642 0.7454323 -0.0390157 0.7714559 0.0082403 0.0051203 -1.67e-05 0.0003193 -0.0008129 0.0186932 0.9633254 1.50197577931123e-05 1.50204040953789e-05 1.50191416721113e-05 1.50187652311737e-05 1.50179923448806e-05 1.50194692101411e-05 4.52960384349828e-05 1.5019565491085e-05 0.00108918687447209 1.50186079722084e-05 1.50189219818704e-05 1.50192507308268e-05 0.000355020919278114 1.50203885716207e-05 0.998330265016021 1.50188866990626e-05 9.01155303467979e-05 0.999909884469653 1
17.19995 4.56797 152.64351 165 45 25.524 34.451 0 0 4.2 6.496 4.144 6.421 17.18 23.697 -9 0 0.0059241 0.0082087 0.0059719 0.0083026 0.0060264 0.0081807 0.0060106 0.0082049 -0.0268823 0.8090633 0.0245654 0.7700344 0.0059451 0.0082217 -3e-06 0.000272 0.0003442 0.022577 0.9886085 0.000166771059544104 1.54553081188283e-05 1.54578429831635e-05 1.54577708465841e-05 1.54581035712842e-05 1.54575350538565e-05 1.54560874721744e-05 1.54560953133515e-05 1.54582489101494e-05 1.54580820719533e-05 1.54567191991591e-05 1.54564743315551e-05 0.000618184525100363 1.5456510049175e-05 0.999014101148999 1.54584884356965e-05 0.000244057620117821 0.999755942379883 1
27.99292 13.60205 180.2109 291 46 69.108 54.08 0 0 11.504 10.729 11.51 10.65 46.094 37.002 -9 0 0.0172933 0.0142832 0.0171683 0.0139813 0.0172098 0.0137729 0.0170469 0.0134946 -0.0264868 0.6859958 -0.00986 0.7112283 0.0172093 0.0140742 -2.15e-05 0.0006355 -0.0015424 0.0184791 0.9841729 1.12247691647735e-05 1.12247309759244e-05 1.12251964092652e-05 1.12241639703608e-05 1.12249892697127e-05 1.12240211987619e-05 1.12241656214232e-05 1.12245764399009e-05 0.000158525033189952 1.12245224638988e-05 1.12246212056928e-05 1.12236593515235e-05 1.12249090441812e-05 1.12239142149665e-05 0.999684331177337 1.12255501425632e-05 6.73478709887985e-05 0.999932652129011 1
1.10457 4.17331 129.21635 76 47 0.784 1.953 0 0 0.114 0.431 0.1 0.398 0.57 1.517 -9 0 0.0002122 0.0005716 0.0002031 0.0005656 0.0001928 0.0004913 0.0001889 0.0004888 0.0472577 0.4771036 0.0246812 0.4679381 0.0002065 0.0005572 -1.1e-06 2.82e-05 0.0001175 0.0299432 0.9717181 1.23017530289953e-05 1.23022121355833e-05 1.23016811971248e-05 1.23021243968213e-05 1.23016189821948e-05 1.23018443814841e-05 1.23014787860114e-05 1.23015781426189e-05 1.23018393993026e-05 1.23019965990662e-05 1.23019204021667e-05 1.23018806496323e-05 1.23017813690104e-05 1.23015467458283e-05 0.999815472727054 1.23020167304707e-05 7.38112341222036e-05 0.999926188765878 1
20.97232 16.81912 48.98753 307 48 63.61 34.498 0 0 10.662 7.588 10.266 7.301 42.682 24.408 -9 0 0.0150186 0.0087274 0.0149108 0.0087653 0.0150704 0.0083902 0.0149566 0.008333 -0.0288815 0.6226169 -0.0483435 0.6495851 0.0149812 0.0086742 1.65e-05 0.0004796 0.001082 0.0183544 0.9690086 3.44504502907546e-05 3.44442840319087e-05 3.444768690078e-05 3.44424528609592e-05 3.44429250742286e-05 3.44376580975903e-05 0.00112862069034993 3.44407178717769e-05 0.00375657098198042 3.44652834304779e-05 0.00134348331494457 3.44471120449306e-05 0.00309283555881274 3.44472879675754e-05 0.990299578061143 3.44455341978552e-05 0.000206665457256221 0.999793334542743 1
28.17719 14.92142 151.61658 100 49 30.502 41.352 0 0 5.106 7.712 5.034 7.482 20.362 28.195 -9 0 0.0079534 0.0114637 0.0078176 0.0110046 0.0078151 0.0110672 0.0077001 0.0107385 0.0344903 0.8432338 0.0364934 0.7802611 0.0078921 0.0112115 6.6e-06 0.0005017 8.39e-05 0.0211884 0.9888284 1.98960859160818e-05 1.98941636644029e-05 4.08569305690023e-05 1.98965517257047e-05 1.98968271062846e-05 1.9897480339248e-05 0.000174765834352141 1.98964847308794e-05 0.00130172432538274 1.98957650354211e-05 0.00041812415386059 1.98963818424933e-05 0.00112350444266103 1.98985597019198e-05 0.996742058619387 1.98973937248395e-05 0.000140338039320724 0.999859661960679 1
17.14364 9.52139 186.58591 17 50 5.908 13.242 0 0 0.974 2.655 0.864 2.052 4.07 9.346 -9 0 0.0013979 0.003327 0.0013777 0.0032246 0.0014218 0.003276 0.0013907 0.0030981 -0.0807352 0.8862069 -0.095858 0.8899328 0.0013791 0.0032221 -8.7e-06 8.72e-05 -0.0009169 0.0236995 0.9914438 1.25107588680745e-05 1.25112485487157e-05 1.25111925882451e-05 1.2511618526788e-05 1.25111897661888e-05 1.25104240586572e-05 1.25111549894807e-05 1.25109842747496e-05 1.25110066899147e-05 1.25112002393178e-05 1.25111642622663e-05 1.25112940617693e-05 1.25108765500025e-05 1.25113862793232e-05 0.999812333569033 1.25109312630632e-05 7.50664323566693e-05 0.999924933567643 1
7.51228 0.7591 198.25878 437 51 28.07 13.315 0 0 4.426 3.423 4.558 3.726 19.086 10.402 -9 0 0.0066624 0.0037645 0.0066386 0.0037104 0.0066273 0.0033172 0.0066645 0.0033629 0.0023613 0.706739 -0.0236225 0.6761439 0.006665 0.0036823 1.45e-05 0.0003012 0.0013826 0.0195769 0.9412938 3.64869598664216e-05 3.64713438533908e-05 0.000117420125810727 3.64743942953857e-05 0.000434366747865586 3.64720209195338e-05 0.000379648764318225 3.64889533011015e-05 0.00540339849658654 3.64562623591701e-05 0.000294192325132505 3.64859487757458e-05 0.00379488880716925 3.64615025307434e-05 0.989247802507976 3.64848392401138e-05 0.000697691592611045 0.999302308407389 1
20.54909 17.8513 141.5299 368 52 67.548 37.154 0 0 11.278 8.216 11.574 8.557 44.696 25.867 -9 0 0.0157415 0.0092032 0.0158832 0.0093517 0.0157858 0.0088748 0.0158681 0.008906 -0.0240978 0.6108137 -0.0079348 0.6486353 0.0158105 0.0092097 -1.9e-06 0.0005696 0.0001586 0.0175088 0.9672482 3.31732080639659e-05 3.31719399710693e-05 3.31734888149848e-05 3.31718082495093e-05 3.31716242865553e-05 3.31729649178939e-05 0.000543908497625108 3.31733988817109e-05 0.00508870313756478 3.31734014495201e-05 0.000589942720810734 3.31713871777672e-05 0.00295181793150842 3.31726135822696e-05 0.990460730783911 3.31710931848237e-05 0.000199035034303979 0.999800964965696 1
29.1631 13.10967 189.15593 193 53 48.114 52.628 0 0 8.174 9.998 7.826 9.479 32.114 35.794 -9 0 0.01287 0.0150178 0.0122538 0.0139558 0.0126136 0.0141817 0.0123436 0.0137068 -0.0264207 0.7685297 -0.085252 0.7759408 0.0125718 0.0144468 9.9e-06 0.0004498 0.0003685 0.0174489 0.9879357 1.38125424136278e-05 1.38114416053445e-05 1.3811914947265e-05 1.38137616394379e-05 1.38107057955142e-05 1.38123741649525e-05 1.38124658383337e-05 1.38134452222307e-05 7.85696207143683e-05 1.38132957306771e-05 1.38115187699268e-05 1.38123346099364e-05 0.000438067959932884 1.38109629706782e-05 0.99930380313062 1.38125250249187e-05 8.28727405661419e-05 0.999917127259434 1
22.35549 4.80315 54.53218 100 54 24.688 35.567 0 0 4.324 7.041 4.264 6.909 16.1 23.284 -9 0 0.0057228 0.0084443 0.0057101 0.0084209 0.0057586 0.0083143 0.0057405 0.0082726 -0.031317 0.8259718 -0.0403896 0.8045969 0.0057387 0.0084442 2.22e-05 0.000301 0.001035 0.0227789 0.9907348 2.58223934870589e-05 2.58183483064688e-05 2.58240783233597e-05 2.58191725717483e-05 2.58347975039492e-05 2.58218116924818e-05 2.58296477530106e-05 2.58253790595485e-05 0.00145000929587547 2.58187857906233e-05 0.000366920026740817 2.58279057516623e-05 0.00464988329138877 2.58210697949607e-05 0.993223300464868 2.58235310923365e-05 0.000154940601885067 0.999845059398115 1
15.06091 8.33177 27.26391 150 55 29.242 23.918 0 0 4.672 4.74 5.144 5.091 19.426 16.67 -9 0 0.0068092 0.0059386 0.0068617 0.0059829 0.0067925 0.0056497 0.0069255 0.0057844 -0.0449019 0.7559441 -0.0751911 0.7430468 0.0068252 0.005899 -1.02e-05 0.0002795 -0.0003127 0.0200044 0.9775495 2.14871772672267e-05 2.14869448220556e-05 2.14825828529469e-05 2.14901964987638e-05 2.14877706242767e-05 2.14867587658402e-05 0.00029818231846854 2.14836639714799e-05 0.000930103236040928 2.14904539999136e-05 0.000204548474256153 2.14907500859874e-05 0.000806723261660419 2.14824995652736e-05 0.99752408470683 2.14892042898843e-05 0.00012892143083111 0.999871078569169 1
0.34703 17.46345 183.73092 284 56 0.876 1.173 0 0 0.144 0.409 0.152 0.426 0.58 0.908 -9 0 0.0002052 0.0003337 0.0002079 0.0003415 0.0002041 0.0002888 0.0002063 0.0002976 -0.0015661 0.6504716 0.0012398 0.6416892 0.0002068 0.0003307 2e-07 2.34e-05 0.0011066 0.0298812 0.9324642 1.74228882651955e-05 1.7419337463777e-05 1.73293202726801e-05 1.73501476017952e-05 1.73426198324328e-05 1.73380509203826e-05 1.73360268756233e-05 1.7349598135034e-05 1.74127316255019e-05 1.73443671081934e-05 1.7337912786912e-05 1.73699184108226e-05 1.73402870744936e-05 1.73187000391817e-05 0.931172972364156 0.0685840157294317 0.000104202364356263 0.999895797635643 1
12.88682 9.37611 196.22501 376 57 41.7 24.602 0 0 7.086 5.563 6.924 5.5 27.69 17.466 -9 0 0.0095837 0.0062336 0.0096403 0.0062378 0.0098023 0.0059461 0.0097566 0.005892 -0.1042358 0.6859176 -0.0583446 0.7244811 0.0096161 0.0062033 4.2e-06 0.0003947 0.0003549 0.0194118 0.9694614 2.88216771019704e-05 2.87863797898399e-05 2.8789871645692e-05 2.87964801468017e-05 2.87934008607575e-05 2.87691631519426e-05 0.000291443271699601 2.88148804417893e-05 0.00719311236782264 2.88341997524497e-05 2.87928676873346e-05 2.88020384124631e-05 0.00475405848124276 2.87826865288292e-05 0.987415765533554 2.88367001608335e-05 0.000172756972697004 0.999827243027303 1
25.8406 8.70323 42.7746 453 58 98.75 31.519 0 0 16.618 8.326 16.472 8.101 65.66 23.559 -9 0 0.0240333 0.0093584 0.0239538 0.0089545 0.0240023 0.0083777 0.0238467 0.0081351 -0.0107668 0.5319268 -0.0015156 0.5444293 0.0239575 0.0090433 -3.6e-05 0.0006365 -0.0010706 0.0133217 0.9566239 1.85201275173008e-05 1.85238000926844e-05 1.85180099339925e-05 1.85156662342266e-05 7.01179834702581e-05 1.85160906830094e-05 0.000166040248466577 1.85162333537596e-05 0.000341734950870541 1.85184968684149e-05 0.000684855945225735 1.85150159149022e-05 0.00124220100630199 1.85258413517554e-05 0.997309858195682 1.85223880329638e-05 0.000162711677931472 0.999837288322069 1
11.46428 2.88363 37.75202 289 59 29.406 23.998 0 0 4.886 5.072 4.998 5.033 19.522 16.947 -9 0 0.0070182 0.006259 0.0070361 0.006259 0.0068799 0.005782 0.0069114 0.0057394 -0.0401229 0.7529135 -0.0413464 0.7270576 0.0070506 0.006262 2.35e-05 0.0003567 0.0006286 0.021562 0.9792593 0.000226855123700525 7.70958655958065e-05 7.70899430913023e-05 7.69282317585597e-05 0.000193646345391866 7.70288196029045e-05 0.00201410221765539 7.69887336274587e-05 0.0134807164046382 7.70184449096606e-05 7.68735216963257e-05 7.6836576633976e-05 0.0139843615242881 7.69469924858467e-05 0.969330622141032 7.68891138916975e-05 0.000728644329140964 0.999271355670859 1
25.83973 19.60601 130.8946 342 60 78.176 45.549 0 0 12.866 9.354 13.476 9.759 51.834 31.419 -9 0 0.0188485 0.0120194 0.018741 0.011723 0.0188497 0.011358 0.0189444 0.0113456 -0.0355761 0.6457314 -0.064816 0.6362845 0.0187889 0.0118615 -5.8e-06 0.0005828 -0.0016572 0.0143779 0.979333 1.66351677512101e-05 1.66343153797171e-05 1.66325313594663e-05 1.66340666024974e-05 1.66352338745953e-05 1.66360475317462e-05 1.66359203478164e-05 1.6636615622501e-05 0.000611010624523069 1.66384049949686e-05 1.66367033950223e-05 1.6635620458165e-05 0.00159919192572522 1.66365710864954e-05 0.997573533289994 1.66369613536006e-05 9.98073624992324e-05 0.999900192637501 1
1.18872 15.91088 134.11243 167 61 1.942 2.583 0 0 0.32 0.731 0.322 0.686 1.3 1.964 -9 0 0.0004577 0.0007041 0.0004608 0.000706 0.0004566 0.0006382 0.0004572 0.0006374 -0.0045075 0.7073396 -0.0023509 0.7285357 0.0004596 0.0006925 3e-07 4.81e-05 0.0016233 0.0317188 0.9446536 1.09018045841157e-05 1.09022985472332e-05 1.09009092514842e-05 1.09019082162311e-05 1.09017396614886e-05 1.09018628947698e-05 1.09021746717825e-05 1.09017794068196e-05 1.09013587618494e-05 1.09018112574964e-05 1.09018760415418e-05 1.09019347463939e-05 1.09018819138037e-05 1.090215156301e-05 0.999836472578515 1.09019299674293e-05 6.54105231553226e-05 0.999934589476845 1
24.90609 17.64851 42.33004 3 62 31.524 12.201 0 0 4.958 3.437 5.51 3.683 21.056 9.784 -9 0 0.0074289 0.0034214 0.0074954 0.003607 0.0073326 0.0029896 0.0074881 0.0032175 0.019716 0.7194197 -0.0354143 0.6859158 0.007459 0.0034517 -3.2e-06 0.0002781 -0.0005405 0.0168183 0.9157777 3.70043780287364e-05 3.69884454246049e-05 0.00307883296398207 3.70223185393693e-05 0.000569139468755223 3.70260593795605e-05 0.000410243400648466 3.70460049328623e-05 0.00688328458769795 3.69704818881751e-05 3.69676257681667e-05 3.69983276000641e-05 0.00487818007024115 3.69907133667478e-05 0.98381024858136 3.70565723865161e-05 0.00379601363410956 0.99620398636589 1
